 0.25125628E-02 0.87763528E+19 0.88389173E+19 0.87763528E+19 0.88389173E+19 0.79816780E+06 0.80361783E+06 0.95715432E+06 0.96432533E+06 0.99912620E+00 0.10000051E+01 0.20297406E-04 0.50727415E-05
 0.50251256E-02 0.87763528E+19 0.88387651E+19 0.87763528E+19 0.88387651E+19 0.79816780E+06 0.80360261E+06 0.95715432E+06 0.96430707E+06 0.99912620E+00 0.10000203E+01 0.20297406E-04 0.20290966E-04
 0.10050251E-01 0.87758693E+19 0.88381564E+19 0.87758693E+19 0.88381564E+19 0.79812844E+06 0.80354174E+06 0.95710567E+06 0.96423402E+06 0.99970464E+00 0.10000812E+01 0.80528544E-04 0.81163865E-04
 0.15075377E-01 0.87748690E+19 0.88371419E+19 0.87748690E+19 0.88371419E+19 0.79803983E+06 0.80344029E+06 0.95699863E+06 0.96411227E+06 0.99997075E+00 0.10001826E+01 0.18104985E-03 0.18261870E-03
 0.20100503E-01 0.87734161E+19 0.88357215E+19 0.87734161E+19 0.88357215E+19 0.79790692E+06 0.80329825E+06 0.95683879E+06 0.96394183E+06 0.10001948E+01 0.10003247E+01 0.32177962E-03 0.32465546E-03
 0.25125628E-01 0.87715322E+19 0.88338953E+19 0.87715322E+19 0.88338953E+19 0.79773134E+06 0.80311563E+06 0.95662799E+06 0.96372269E+06 0.10004192E+01 0.10005073E+01 0.50271780E-03 0.50727415E-03
 0.30150754E-01 0.87692273E+19 0.88316633E+19 0.87692273E+19 0.88316633E+19 0.79751387E+06 0.80289243E+06 0.95636709E+06 0.96345484E+06 0.10006621E+01 0.10007305E+01 0.72386439E-03 0.73047478E-03
 0.35175879E-01 0.87665070E+19 0.88290255E+19 0.87665070E+19 0.88290255E+19 0.79725489E+06 0.80262865E+06 0.95605655E+06 0.96313831E+06 0.10009322E+01 0.10009943E+01 0.98521940E-03 0.99425734E-03
 0.40201005E-01 0.87633745E+19 0.88259818E+19 0.87633745E+19 0.88259818E+19 0.79695467E+06 0.80232428E+06 0.95569666E+06 0.96277307E+06 0.10012340E+01 0.10012986E+01 0.12867828E-02 0.12986218E-02
 0.45226131E-01 0.87598322E+19 0.88225324E+19 0.87598322E+19 0.88225324E+19 0.79661336E+06 0.80197934E+06 0.95528758E+06 0.96235913E+06 0.10015703E+01 0.10016436E+01 0.16285547E-02 0.16435683E-02
 0.50251256E-01 0.87558818E+19 0.88186771E+19 0.87558818E+19 0.88186771E+19 0.79623107E+06 0.80159381E+06 0.95482946E+06 0.96189650E+06 0.10019426E+01 0.10020291E+01 0.20105350E-02 0.20290966E-02
 0.55276382E-01 0.87515244E+19 0.88144160E+19 0.87515244E+19 0.88144160E+19 0.79580789E+06 0.80116770E+06 0.95432237E+06 0.96138517E+06 0.10023521E+01 0.10024552E+01 0.24327236E-02 0.24552069E-02
 0.60301508E-01 0.87467611E+19 0.88097491E+19 0.87467611E+19 0.88097491E+19 0.79534387E+06 0.80070101E+06 0.95376640E+06 0.96082514E+06 0.10027996E+01 0.10029219E+01 0.28951208E-02 0.29218991E-02
 0.65326633E-01 0.87415927E+19 0.88046763E+19 0.87415927E+19 0.88046763E+19 0.79483906E+06 0.80019373E+06 0.95316158E+06 0.96021641E+06 0.10032855E+01 0.10034292E+01 0.33977263E-02 0.34291733E-02
 0.70351759E-01 0.87360197E+19 0.87991978E+19 0.87360197E+19 0.87991978E+19 0.79429350E+06 0.79964587E+06 0.95250797E+06 0.95955898E+06 0.10038103E+01 0.10039770E+01 0.39405402E-02 0.39770294E-02
 0.75376884E-01 0.87300427E+19 0.87933134E+19 0.87300427E+19 0.87933134E+19 0.79370722E+06 0.79905744E+06 0.95180559E+06 0.95885285E+06 0.10043742E+01 0.10045655E+01 0.45235626E-02 0.45654674E-02
 0.80402010E-01 0.87236623E+19 0.87870232E+19 0.87236623E+19 0.87870232E+19 0.79308023E+06 0.79842842E+06 0.95105447E+06 0.95809803E+06 0.10049776E+01 0.10051945E+01 0.51467934E-02 0.51944873E-02
 0.85427136E-01 0.87168787E+19 0.87803272E+19 0.87168787E+19 0.87803272E+19 0.79241256E+06 0.79775882E+06 0.95025464E+06 0.95729451E+06 0.10056205E+01 0.10058641E+01 0.58102326E-02 0.58640892E-02
 0.90452261E-01 0.87096923E+19 0.87732253E+19 0.87096923E+19 0.87732253E+19 0.79170423E+06 0.79704863E+06 0.94940611E+06 0.95644229E+06 0.10063031E+01 0.10065743E+01 0.65138802E-02 0.65742730E-02
 0.95477387E-01 0.87021035E+19 0.87657177E+19 0.87021035E+19 0.87657177E+19 0.79095525E+06 0.79629787E+06 0.94850889E+06 0.95554137E+06 0.10070255E+01 0.10073250E+01 0.72577363E-02 0.73250388E-02
 0.10050251E+00 0.86941126E+19 0.87578042E+19 0.86941126E+19 0.87578042E+19 0.79016562E+06 0.79550652E+06 0.94756301E+06 0.95459175E+06 0.10077878E+01 0.10081164E+01 0.80418008E-02 0.81163865E-02
 0.10552764E+00 0.86857197E+19 0.87494849E+19 0.86857197E+19 0.87494849E+19 0.78933536E+06 0.79467459E+06 0.94656846E+06 0.95359344E+06 0.10085902E+01 0.10089483E+01 0.88660737E-02 0.89483161E-02
 0.11055276E+00 0.86769251E+19 0.87407598E+19 0.86769251E+19 0.87407598E+19 0.78846448E+06 0.79380208E+06 0.94552525E+06 0.95254642E+06 0.10094326E+01 0.10098208E+01 0.97305550E-02 0.98208276E-02
 0.11557789E+00 0.86677290E+19 0.87316288E+19 0.86677290E+19 0.87316288E+19 0.78755298E+06 0.79288898E+06 0.94443341E+06 0.95145071E+06 0.10103151E+01 0.10107339E+01 0.10635245E-01 0.10733921E-01
 0.12060302E+00 0.86581316E+19 0.87220921E+19 0.86581316E+19 0.87220921E+19 0.78660086E+06 0.79193531E+06 0.94329291E+06 0.95030630E+06 0.10112378E+01 0.10116876E+01 0.11580143E-01 0.11687596E-01
 0.12562814E+00 0.86481330E+19 0.87121495E+19 0.86481330E+19 0.87121495E+19 0.78560813E+06 0.79094105E+06 0.94210379E+06 0.94911319E+06 0.10122007E+01 0.10126819E+01 0.12565249E-01 0.12681854E-01
 0.13065327E+00 0.86377334E+19 0.87018011E+19 0.86377334E+19 0.87018011E+19 0.78457479E+06 0.78990621E+06 0.94086602E+06 0.94787138E+06 0.10132039E+01 0.10137167E+01 0.13590564E-01 0.13716693E-01
 0.13567839E+00 0.86269328E+19 0.86910469E+19 0.86269328E+19 0.86910469E+19 0.78350085E+06 0.78883079E+06 0.93957963E+06 0.94658088E+06 0.10142473E+01 0.10147921E+01 0.14656088E-01 0.14792114E-01
 0.14070352E+00 0.86157316E+19 0.86798869E+19 0.86157316E+19 0.86798869E+19 0.78238631E+06 0.78771479E+06 0.93824461E+06 0.94524167E+06 0.10153311E+01 0.10159081E+01 0.15761820E-01 0.15908117E-01
 0.14572864E+00 0.86041296E+19 0.86683210E+19 0.86041296E+19 0.86683210E+19 0.78123116E+06 0.78655820E+06 0.93686095E+06 0.94385377E+06 0.10164552E+01 0.10170647E+01 0.16907760E-01 0.17064703E-01
 0.15075377E+00 0.85921271E+19 0.86563494E+19 0.85921271E+19 0.86563494E+19 0.78003541E+06 0.78536103E+06 0.93542867E+06 0.94241717E+06 0.10176196E+01 0.10182619E+01 0.18093909E-01 0.18261870E-01
 0.15577889E+00 0.85797240E+19 0.86439719E+19 0.85797240E+19 0.86439719E+19 0.77879907E+06 0.78412329E+06 0.93394776E+06 0.94093187E+06 0.10188245E+01 0.10194996E+01 0.19320266E-01 0.19499618E-01
 0.16080402E+00 0.85669205E+19 0.86311886E+19 0.85669205E+19 0.86311886E+19 0.77752211E+06 0.78284495E+06 0.93241822E+06 0.93939788E+06 0.10200697E+01 0.10207779E+01 0.20586831E-01 0.20777949E-01
 0.16582915E+00 0.85537167E+19 0.86179994E+19 0.85537167E+19 0.86179994E+19 0.77620456E+06 0.78152604E+06 0.93084005E+06 0.93781518E+06 0.10213554E+01 0.10220969E+01 0.21893605E-01 0.22096862E-01
 0.17085427E+00 0.85401125E+19 0.86044045E+19 0.85401125E+19 0.86044045E+19 0.77484640E+06 0.78016655E+06 0.92921325E+06 0.93618379E+06 0.10226815E+01 0.10234564E+01 0.23240588E-01 0.23456357E-01
 0.17587940E+00 0.85261081E+19 0.85904037E+19 0.85261081E+19 0.85904037E+19 0.77344764E+06 0.77876647E+06 0.92753781E+06 0.93450369E+06 0.10240481E+01 0.10248564E+01 0.24627779E-01 0.24856434E-01
 0.18090452E+00 0.85117035E+19 0.85759971E+19 0.85117035E+19 0.85759971E+19 0.77200827E+06 0.77732581E+06 0.92581373E+06 0.93277490E+06 0.10254552E+01 0.10262971E+01 0.26055178E-01 0.26297092E-01
 0.18592965E+00 0.84968987E+19 0.85611847E+19 0.84968987E+19 0.85611847E+19 0.77052829E+06 0.77584457E+06 0.92404101E+06 0.93099742E+06 0.10269027E+01 0.10277783E+01 0.27522785E-01 0.27778333E-01
 0.19095477E+00 0.84816937E+19 0.85459665E+19 0.84816937E+19 0.85459665E+19 0.76900770E+06 0.77432275E+06 0.92221965E+06 0.92917123E+06 0.10283908E+01 0.10293002E+01 0.29030602E-01 0.29300155E-01
 0.19597990E+00 0.84660886E+19 0.85303425E+19 0.84660886E+19 0.85303425E+19 0.76744650E+06 0.77276034E+06 0.92034964E+06 0.92729634E+06 0.10299194E+01 0.10308626E+01 0.30578626E-01 0.30862559E-01
 0.20100503E+00 0.84500834E+19 0.85143126E+19 0.84500834E+19 0.85143126E+19 0.76584469E+06 0.77115736E+06 0.91843098E+06 0.92537276E+06 0.10314885E+01 0.10324655E+01 0.32166859E-01 0.32465546E-01
 0.20603015E+00 0.84336780E+19 0.84978769E+19 0.84336780E+19 0.84978769E+19 0.76420225E+06 0.76951379E+06 0.91646367E+06 0.92340048E+06 0.10330982E+01 0.10341091E+01 0.33795300E-01 0.34109114E-01
 0.21105528E+00 0.84168726E+19 0.84810354E+19 0.84168726E+19 0.84810354E+19 0.76251919E+06 0.76782964E+06 0.91444770E+06 0.92137950E+06 0.10347485E+01 0.10357933E+01 0.35463950E-01 0.35793264E-01
 0.21608040E+00 0.83996671E+19 0.84637881E+19 0.83996671E+19 0.84637881E+19 0.76079551E+06 0.76610491E+06 0.91238307E+06 0.91930982E+06 0.10364394E+01 0.10375180E+01 0.37172808E-01 0.37517996E-01
 0.22110553E+00 0.83820615E+19 0.84461349E+19 0.83820615E+19 0.84461349E+19 0.75903120E+06 0.76433959E+06 0.91026977E+06 0.91719144E+06 0.10381708E+01 0.10392833E+01 0.38921875E-01 0.39283310E-01
 0.22613065E+00 0.83640558E+19 0.84280760E+19 0.83640558E+19 0.84280760E+19 0.75722626E+06 0.76253370E+06 0.90810780E+06 0.91502437E+06 0.10399429E+01 0.10410892E+01 0.40711150E-01 0.41089206E-01
 0.23115578E+00 0.83456500E+19 0.84096112E+19 0.83456500E+19 0.84096112E+19 0.75538069E+06 0.76068722E+06 0.90589716E+06 0.91280859E+06 0.10417555E+01 0.10429357E+01 0.42540634E-01 0.42935684E-01
 0.23618090E+00 0.83268440E+19 0.83907406E+19 0.83268440E+19 0.83907406E+19 0.75349448E+06 0.75880016E+06 0.90363783E+06 0.91054412E+06 0.10436089E+01 0.10448227E+01 0.44410325E-01 0.44822744E-01
 0.24120603E+00 0.83076380E+19 0.83714642E+19 0.83076380E+19 0.83714642E+19 0.75156763E+06 0.75687252E+06 0.90132982E+06 0.90823095E+06 0.10455028E+01 0.10467504E+01 0.46320226E-01 0.46750386E-01
 0.24623116E+00 0.82880319E+19 0.83517820E+19 0.82880319E+19 0.83517820E+19 0.74960013E+06 0.75490429E+06 0.89897313E+06 0.90586908E+06 0.10474375E+01 0.10487186E+01 0.48270335E-01 0.48718610E-01
 0.25125628E+00 0.82680255E+19 0.83316939E+19 0.82680255E+19 0.83316939E+19 0.74759199E+06 0.75289549E+06 0.89656773E+06 0.90345852E+06 0.10494128E+01 0.10507274E+01 0.50260652E-01 0.50727415E-01
 0.25628141E+00 0.82476191E+19 0.83112000E+19 0.82476191E+19 0.83112000E+19 0.74554320E+06 0.75084610E+06 0.89411364E+06 0.90099925E+06 0.10514288E+01 0.10527768E+01 0.52291177E-01 0.52776803E-01
 0.26130653E+00 0.82268124E+19 0.82903003E+19 0.82268124E+19 0.82903003E+19 0.74345375E+06 0.74875613E+06 0.89161084E+06 0.89849129E+06 0.10534855E+01 0.10548668E+01 0.54361911E-01 0.54866772E-01
 0.26633166E+00 0.82056056E+19 0.82689948E+19 0.82056056E+19 0.82689948E+19 0.74132364E+06 0.74662558E+06 0.88905934E+06 0.89593463E+06 0.10555830E+01 0.10569973E+01 0.56472854E-01 0.56997324E-01
 0.27135678E+00 0.81839985E+19 0.82472835E+19 0.81839985E+19 0.82472835E+19 0.73915287E+06 0.74445445E+06 0.88645912E+06 0.89332927E+06 0.10577212E+01 0.10591685E+01 0.58624005E-01 0.59168457E-01
 0.27638191E+00 0.81619911E+19 0.82251663E+19 0.81619911E+19 0.82251663E+19 0.73694144E+06 0.74224273E+06 0.88381018E+06 0.89067521E+06 0.10599001E+01 0.10613802E+01 0.60815364E-01 0.61380173E-01
 0.28140704E+00 0.81395835E+19 0.82026434E+19 0.81395835E+19 0.82026434E+19 0.73468933E+06 0.73999043E+06 0.88111252E+06 0.88797245E+06 0.10621199E+01 0.10636325E+01 0.63046932E-01 0.63632470E-01
 0.28643216E+00 0.81167756E+19 0.81797146E+19 0.81167756E+19 0.81797146E+19 0.73239656E+06 0.73769756E+06 0.87836613E+06 0.88522100E+06 0.10643804E+01 0.10659253E+01 0.65318708E-01 0.65925349E-01
 0.29145729E+00 0.80935674E+19 0.81563799E+19 0.80935674E+19 0.81563799E+19 0.73006311E+06 0.73536409E+06 0.87557100E+06 0.88242084E+06 0.10666817E+01 0.10682588E+01 0.67630693E-01 0.68258810E-01
 0.29648241E+00 0.80699588E+19 0.81326395E+19 0.80699588E+19 0.81326395E+19 0.72768898E+06 0.73299005E+06 0.87272714E+06 0.87957199E+06 0.10690238E+01 0.10706329E+01 0.69982886E-01 0.70632853E-01
 0.30150754E+00 0.80459499E+19 0.81084933E+19 0.80459499E+19 0.81084933E+19 0.72527416E+06 0.73057543E+06 0.86983453E+06 0.87667444E+06 0.10714067E+01 0.10730475E+01 0.72375287E-01 0.73047478E-01
 0.30653266E+00 0.80215405E+19 0.80839412E+19 0.80215405E+19 0.80839412E+19 0.72281866E+06 0.72812022E+06 0.86689317E+06 0.87372819E+06 0.10738305E+01 0.10755027E+01 0.74807897E-01 0.75502685E-01
 0.31155779E+00 0.79967307E+19 0.80589833E+19 0.79967307E+19 0.80589833E+19 0.72032247E+06 0.72562443E+06 0.86390307E+06 0.87073325E+06 0.10762952E+01 0.10779985E+01 0.77280716E-01 0.77998474E-01
 0.31658291E+00 0.79715205E+19 0.80336196E+19 0.79715205E+19 0.80336196E+19 0.71778559E+06 0.72308806E+06 0.86086420E+06 0.86768960E+06 0.10788007E+01 0.10805348E+01 0.79793742E-01 0.80534845E-01
 0.32160804E+00 0.79459097E+19 0.80078501E+19 0.79459097E+19 0.80078501E+19 0.71520802E+06 0.72051111E+06 0.85777657E+06 0.86459726E+06 0.10813472E+01 0.10831118E+01 0.82346978E-01 0.83111797E-01
