 0.25125628E-02 0.11803561E+20 0.11809806E+20 0.11803561E+20 0.11809806E+20 0.10739553E+07 0.10737255E+07 0.12887443E+07 0.12884491E+07 0.99930471E+00 0.10000068E+01 0.27115539E-04 0.67777639E-05
 0.50251256E-02 0.11803561E+20 0.11809603E+20 0.11803561E+20 0.11809603E+20 0.10739553E+07 0.10737052E+07 0.12887443E+07 0.12884247E+07 0.99930471E+00 0.10000271E+01 0.27115539E-04 0.27111056E-04
 0.10050251E-01 0.11803011E+20 0.11808790E+20 0.11803011E+20 0.11808790E+20 0.10739026E+07 0.10736238E+07 0.12886791E+07 0.12883271E+07 0.99989741E+00 0.10001084E+01 0.10840660E-03 0.10844422E-03
 0.15075377E-01 0.11801808E+20 0.11807434E+20 0.11801808E+20 0.11807434E+20 0.10737841E+07 0.10734883E+07 0.12885356E+07 0.12881645E+07 0.10001573E+01 0.10002440E+01 0.24390314E-03 0.24399950E-03
 0.20100503E-01 0.11800015E+20 0.11805536E+20 0.11800015E+20 0.11805536E+20 0.10736063E+07 0.10732985E+07 0.12883214E+07 0.12879367E+07 0.10003963E+01 0.10004338E+01 0.43359828E-03 0.43377689E-03
 0.25125628E-01 0.11797653E+20 0.11803096E+20 0.11797653E+20 0.11803096E+20 0.10733715E+07 0.10730545E+07 0.12880390E+07 0.12876439E+07 0.10006618E+01 0.10006778E+01 0.67749203E-03 0.67777639E-03
 0.30150754E-01 0.11794732E+20 0.11800114E+20 0.11794732E+20 0.11800114E+20 0.10730806E+07 0.10727563E+07 0.12876894E+07 0.12872861E+07 0.10009701E+01 0.10009760E+01 0.97558438E-03 0.97599800E-03
 0.35175879E-01 0.11791258E+20 0.11796590E+20 0.11791258E+20 0.11796590E+20 0.10727342E+07 0.10724038E+07 0.12872733E+07 0.12868631E+07 0.10013275E+01 0.10013284E+01 0.13278753E-02 0.13284417E-02
 0.40201005E-01 0.11787233E+20 0.11792523E+20 0.11787233E+20 0.11792523E+20 0.10723326E+07 0.10719972E+07 0.12867910E+07 0.12863751E+07 0.10017367E+01 0.10017351E+01 0.17343649E-02 0.17351076E-02
 0.45226131E-01 0.11782659E+20 0.11787914E+20 0.11782659E+20 0.11787914E+20 0.10718760E+07 0.10715363E+07 0.12862428E+07 0.12858221E+07 0.10021989E+01 0.10021960E+01 0.21950531E-02 0.21959955E-02
 0.50251256E-01 0.11777538E+20 0.11782763E+20 0.11777538E+20 0.11782763E+20 0.10713647E+07 0.10710212E+07 0.12856288E+07 0.12852039E+07 0.10027148E+01 0.10027111E+01 0.27099398E-02 0.27111056E-02
 0.55276382E-01 0.11771870E+20 0.11777070E+20 0.11771870E+20 0.11777070E+20 0.10707986E+07 0.10704518E+07 0.12849492E+07 0.12845207E+07 0.10032846E+01 0.10032804E+01 0.32790252E-02 0.32804377E-02
 0.60301508E-01 0.11765657E+20 0.11770834E+20 0.11765657E+20 0.11770834E+20 0.10701778E+07 0.10698283E+07 0.12842041E+07 0.12837725E+07 0.10039085E+01 0.10039040E+01 0.39023092E-02 0.39039920E-02
 0.65326633E-01 0.11758899E+20 0.11764056E+20 0.11758899E+20 0.11764056E+20 0.10695025E+07 0.10691505E+07 0.12833935E+07 0.12829591E+07 0.10045865E+01 0.10045818E+01 0.45797918E-02 0.45817684E-02
 0.70351759E-01 0.11751597E+20 0.11756736E+20 0.11751597E+20 0.11756736E+20 0.10687726E+07 0.10684185E+07 0.12825175E+07 0.12820807E+07 0.10053187E+01 0.10053138E+01 0.53114729E-02 0.53137669E-02
 0.75376884E-01 0.11743750E+20 0.11748874E+20 0.11743750E+20 0.11748874E+20 0.10679883E+07 0.10676323E+07 0.12815761E+07 0.12811373E+07 0.10061052E+01 0.10061000E+01 0.60973527E-02 0.60999875E-02
 0.80402010E-01 0.11735360E+20 0.11740470E+20 0.11735360E+20 0.11740470E+20 0.10671495E+07 0.10667918E+07 0.12805694E+07 0.12801287E+07 0.10069459E+01 0.10069404E+01 0.69374311E-02 0.69404302E-02
 0.85427136E-01 0.11726426E+20 0.11731523E+20 0.11726426E+20 0.11731523E+20 0.10662562E+07 0.10658972E+07 0.12794974E+07 0.12790551E+07 0.10078408E+01 0.10078351E+01 0.78317081E-02 0.78350951E-02
 0.90452261E-01 0.11716948E+20 0.11722034E+20 0.11716948E+20 0.11722034E+20 0.10653086E+07 0.10649483E+07 0.12783600E+07 0.12779165E+07 0.10087899E+01 0.10087840E+01 0.87801838E-02 0.87839820E-02
 0.95477387E-01 0.11706928E+20 0.11712003E+20 0.11706928E+20 0.11712003E+20 0.10643066E+07 0.10639452E+07 0.12771575E+07 0.12767127E+07 0.10097933E+01 0.10097871E+01 0.97828580E-02 0.97870911E-02
 0.10050251E+00 0.11696365E+20 0.11701430E+20 0.11696365E+20 0.11701430E+20 0.10632501E+07 0.10628879E+07 0.12758897E+07 0.12754439E+07 0.10108510E+01 0.10108444E+01 0.10839731E-01 0.10844422E-01
 0.10552764E+00 0.11685258E+20 0.11690314E+20 0.11685258E+20 0.11690314E+20 0.10621394E+07 0.10617763E+07 0.12745566E+07 0.12741101E+07 0.10119629E+01 0.10119560E+01 0.11950802E-01 0.11955975E-01
 0.11055276E+00 0.11673609E+20 0.11678657E+20 0.11673609E+20 0.11678657E+20 0.10609742E+07 0.10606105E+07 0.12731584E+07 0.12727112E+07 0.10131290E+01 0.10131218E+01 0.13116072E-01 0.13121751E-01
 0.11557789E+00 0.11661418E+20 0.11666457E+20 0.11661418E+20 0.11666457E+20 0.10597548E+07 0.10593905E+07 0.12716950E+07 0.12712472E+07 0.10143494E+01 0.10143417E+01 0.14335541E-01 0.14341748E-01
 0.12060302E+00 0.11648684E+20 0.11653714E+20 0.11648684E+20 0.11653714E+20 0.10584810E+07 0.10581163E+07 0.12701663E+07 0.12697181E+07 0.10156241E+01 0.10156160E+01 0.15609208E-01 0.15615968E-01
 0.12562814E+00 0.11635407E+20 0.11640430E+20 0.11635407E+20 0.11640430E+20 0.10571529E+07 0.10567879E+07 0.12685725E+07 0.12681240E+07 0.10169529E+01 0.10169444E+01 0.16937074E-01 0.16944410E-01
 0.13065327E+00 0.11621588E+20 0.11626603E+20 0.11621588E+20 0.11626603E+20 0.10557705E+07 0.10554052E+07 0.12669135E+07 0.12664648E+07 0.10183361E+01 0.10183271E+01 0.18319138E-01 0.18327074E-01
 0.13567839E+00 0.11607227E+20 0.11612234E+20 0.11607227E+20 0.11612234E+20 0.10543337E+07 0.10539683E+07 0.12651894E+07 0.12647405E+07 0.10197734E+01 0.10197640E+01 0.19755401E-01 0.19763959E-01
 0.14070352E+00 0.11592324E+20 0.11597323E+20 0.11592324E+20 0.11597323E+20 0.10528427E+07 0.10524772E+07 0.12634001E+07 0.12629512E+07 0.10212650E+01 0.10212551E+01 0.21245863E-01 0.21255068E-01
 0.14572864E+00 0.11576878E+20 0.11581870E+20 0.11576878E+20 0.11581870E+20 0.10512974E+07 0.10509319E+07 0.12615457E+07 0.12610968E+07 0.10228109E+01 0.10228004E+01 0.22790523E-01 0.22800398E-01
 0.15075377E+00 0.11560890E+20 0.11565875E+20 0.11560890E+20 0.11565875E+20 0.10496978E+07 0.10493323E+07 0.12596261E+07 0.12591773E+07 0.10244110E+01 0.10243999E+01 0.24389382E-01 0.24399950E-01
 0.15577889E+00 0.11544360E+20 0.11549337E+20 0.11544360E+20 0.11549337E+20 0.10480439E+07 0.10476785E+07 0.12576414E+07 0.12571928E+07 0.10260653E+01 0.10260537E+01 0.26042440E-01 0.26053724E-01
 0.16080402E+00 0.11527288E+20 0.11532257E+20 0.11527288E+20 0.11532257E+20 0.10463357E+07 0.10459706E+07 0.12555915E+07 0.12551432E+07 0.10277739E+01 0.10277617E+01 0.27749696E-01 0.27761721E-01
 0.16582915E+00 0.11509674E+20 0.11514635E+20 0.11509674E+20 0.11514635E+20 0.10445733E+07 0.10442083E+07 0.12534766E+07 0.12530285E+07 0.10295368E+01 0.10295239E+01 0.29511150E-01 0.29523939E-01
 0.17085427E+00 0.11491517E+20 0.11496470E+20 0.11491517E+20 0.11496470E+20 0.10427566E+07 0.10423919E+07 0.12512964E+07 0.12508488E+07 0.10313538E+01 0.10313404E+01 0.31326804E-01 0.31340380E-01
 0.17587940E+00 0.11472819E+20 0.11477764E+20 0.11472819E+20 0.11477764E+20 0.10408856E+07 0.10405212E+07 0.12490512E+07 0.12486040E+07 0.10332252E+01 0.10332110E+01 0.33196656E-01 0.33211043E-01
 0.18090452E+00 0.11453578E+20 0.11458515E+20 0.11453578E+20 0.11458515E+20 0.10389603E+07 0.10385963E+07 0.12467409E+07 0.12462941E+07 0.10351507E+01 0.10351359E+01 0.35120706E-01 0.35135928E-01
 0.18592965E+00 0.11433796E+20 0.11438724E+20 0.11433796E+20 0.11438724E+20 0.10369808E+07 0.10366172E+07 0.12443654E+07 0.12439192E+07 0.10371305E+01 0.10371150E+01 0.37098955E-01 0.37115035E-01
 0.19095477E+00 0.11413471E+20 0.11418390E+20 0.11413471E+20 0.11418390E+20 0.10349470E+07 0.10345839E+07 0.12419248E+07 0.12414792E+07 0.10391646E+01 0.10391484E+01 0.39131403E-01 0.39148364E-01
 0.19597990E+00 0.11392605E+20 0.11397515E+20 0.11392605E+20 0.11397515E+20 0.10328589E+07 0.10324964E+07 0.12394191E+07 0.12389742E+07 0.10412529E+01 0.10412359E+01 0.41218049E-01 0.41235915E-01
 0.20100503E+00 0.11371196E+20 0.11376097E+20 0.11371196E+20 0.11376097E+20 0.10307166E+07 0.10303546E+07 0.12368483E+07 0.12364040E+07 0.10433954E+01 0.10433777E+01 0.43358894E-01 0.43377689E-01
 0.20603015E+00 0.11349245E+20 0.11354137E+20 0.11349245E+20 0.11354137E+20 0.10285200E+07 0.10281586E+07 0.12342124E+07 0.12337688E+07 0.10455922E+01 0.10455737E+01 0.45553938E-01 0.45573684E-01
 0.21105528E+00 0.11326753E+20 0.11331635E+20 0.11326753E+20 0.11331635E+20 0.10262692E+07 0.10259084E+07 0.12315113E+07 0.12310686E+07 0.10478432E+01 0.10478239E+01 0.47803180E-01 0.47823902E-01
 0.21608040E+00 0.11303718E+20 0.11308591E+20 0.11303718E+20 0.11308591E+20 0.10239641E+07 0.10236039E+07 0.12287452E+07 0.12283032E+07 0.10501485E+01 0.10501283E+01 0.50106621E-01 0.50128342E-01
 0.22110553E+00 0.11280142E+20 0.11285004E+20 0.11280142E+20 0.11285004E+20 0.10216048E+07 0.10212453E+07 0.12259140E+07 0.12254729E+07 0.10525080E+01 0.10524870E+01 0.52464260E-01 0.52487004E-01
 0.22613065E+00 0.11256023E+20 0.11260875E+20 0.11256023E+20 0.11260875E+20 0.10191912E+07 0.10188324E+07 0.12230176E+07 0.12225774E+07 0.10549217E+01 0.10548999E+01 0.54876098E-01 0.54899887E-01
 0.23115578E+00 0.11231362E+20 0.11236204E+20 0.11231362E+20 0.11236204E+20 0.10167233E+07 0.10163653E+07 0.12200562E+07 0.12196169E+07 0.10573897E+01 0.10573670E+01 0.57342134E-01 0.57366994E-01
 0.23618090E+00 0.11206160E+20 0.11210991E+20 0.11206160E+20 0.11210991E+20 0.10142012E+07 0.10138440E+07 0.12170296E+07 0.12165913E+07 0.10599119E+01 0.10598883E+01 0.59862370E-01 0.59888322E-01
 0.24120603E+00 0.11180415E+20 0.11185235E+20 0.11180415E+20 0.11185235E+20 0.10116249E+07 0.10112684E+07 0.12139380E+07 0.12135006E+07 0.10624884E+01 0.10624639E+01 0.62436803E-01 0.62463872E-01
