time                     Te                       dTe                       Ti                       dTi                       ne                       dne                       q                        B0                        flux-Te                  flux-Ti                  flux-ne                  cp-flux-Te               cp-flux-Ti               cp-flux-ne
3.791199999999999903e+00 8.783617971998404528e+02 -3.623429255000633930e+03 6.557468392971170488e+02 -2.231425980447997517e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614823418740551020e+00 -2.476047272727269988e+00 4.192127337505100149e+04 7.204906640026530658e+04 1.454857420813664051e+19 1.478674623338123551e+06 2.265657533253993839e+06 1.350732309495777067e+21
3.801200000000000134e+00 8.796587425500357540e+02 -3.628981916818031550e+03 6.569515662005659351e+02 -2.236801742263850429e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614731756665864104e+00 -2.476047272727269988e+00 4.189774907339100173e+04 7.194691226224829734e+04 1.456278771692072960e+19 1.478509380244281376e+06 2.263627871735219378e+06 1.350760078658999681e+21
3.811199999999999921e+00 8.810514214246429674e+02 -3.634888561412548825e+03 6.582463675619799233e+02 -2.242617264872863871e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614632282047550049e+00 -2.476047272727269988e+00 4.186703211515000294e+04 7.185169600871969305e+04 1.453149100539316019e+19 1.478204415820968570e+06 2.261725569818841759e+06 1.350790099313219863e+21
3.821200000000000152e+00 8.825524110932619806e+02 -3.641227048443688545e+03 6.596544140161073528e+02 -2.248949026424727890e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614525105408103567e+00 -2.476047272727269988e+00 4.182906353282809869e+04 7.174183540995330259e+04 1.445394251207043072e+19 1.477753538263577269e+06 2.259508754100710619e+06 1.350822366118688326e+21
3.831199999999999939e+00 8.841829815081816832e+02 -3.648090314854387543e+03 6.610689191667865998e+02 -2.255344351915472089e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614408730714977036e+00 -2.476047272727269988e+00 4.178151187402149662e+04 7.169101469864239334e+04 1.434486307317552947e+19 1.477101915971341310e+06 2.258562986091638915e+06 1.350857346568339063e+21
3.841200000000000170e+00 8.858964733396036308e+02 -3.655359888440242685e+03 6.624256992768121108e+02 -2.261476250337601869e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614286674472604322e+00 -2.476047272727269988e+00 4.174863843006119714e+04 7.168566608136320428e+04 1.425728959341360947e+19 1.476855988917470444e+06 2.258599439286357723e+06 1.350893996757017166e+21
3.851199999999999957e+00 8.876426052413573871e+02 -3.662861670916720868e+03 6.636894465119507913e+02 -2.267166632074880454e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614163314774714308e+00 -2.476047272727269988e+00 4.173172597141919687e+04 7.170988454243649903e+04 1.424305823785438003e+19 1.477018052036976442e+06 2.259290152175357100e+06 1.350930991637308899e+21
3.861200000000000188e+00 8.893785052444724215e+02 -3.670421284054967600e+03 6.649328043549023732e+02 -2.272713074153688922e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614042080412025459e+00 -2.476047272727269988e+00 4.172857537808900088e+04 7.169969772117859975e+04 1.417832182082327962e+19 1.477511736657202477e+06 2.259264160448463634e+06 1.350967303468843794e+21
3.871199999999999974e+00 8.910580507948792501e+02 -3.677800832455212458e+03 6.661192853192840175e+02 -2.278000247589607625e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613921716127858730e+00 -2.476047272727269988e+00 4.174968223214199679e+04 7.170929954800920677e+04 1.408209210758909952e+19 1.478601090147215407e+06 2.259681217328330502e+06 1.351003317447276888e+21
3.881200000000000205e+00 8.926345077139422983e+02 -3.684785264596159777e+03 6.671816133769316366e+02 -2.282743180497366666e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613805597995328522e+00 -2.476047272727269988e+00 4.179428177617570327e+04 7.176014730482149753e+04 1.409853661916432998e+19 1.480256671062528389e+06 2.260979282016488723e+06 1.351038011389499671e+21
3.891199999999999992e+00 8.940261038048524824e+02 -3.691042256799077677e+03 6.678804295016478818e+02 -2.285904454219303716e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613698474838223262e+00 -2.476047272727269988e+00 4.187690623648509791e+04 7.195762191922370403e+04 1.412853798002828902e+19 1.482827590614752378e+06 2.265407660152692813e+06 1.351069940381151134e+21
3.901199999999999779e+00 8.951471439279697506e+02 -3.696279723739549354e+03 6.682372568605189826e+02 -2.287476677862267934e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613613524796317922e+00 -2.476047272727269988e+00 4.198600693852439872e+04 7.216768974949899712e+04 1.439879787238335078e+19 1.485968592986945529e+06 2.270074043787091505e+06 1.351095100745092694e+21
3.911200000000000010e+00 8.960246736275164494e+02 -3.700549478496742722e+03 6.682156001096429918e+02 -2.287311214920242037e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613553454951138999e+00 -2.476047272727269988e+00 4.207491776005690190e+04 7.241322181473110686e+04 1.476952037876936909e+19 1.488470433617581381e+06 2.275485827072809450e+06 1.351112658301445472e+21
3.921199999999999797e+00 8.964382513051676824e+02 -3.703009774425371688e+03 6.676356556258332375e+02 -2.284616359928349084e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613518965235514191e+00 -2.476047272727269988e+00 4.226143086874540313e+04 7.278410606215029838e+04 1.505374300125701939e+19 1.493323302973244339e+06 2.283549121686252765e+06 1.351122420485977014e+21
3.931200000000000028e+00 8.962863641341615448e+02 -3.703206652519067120e+03 6.665458616545863606e+02 -2.279560023611984889e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613525908841449308e+00 -2.476047272727269988e+00 4.248735715674560197e+04 7.315252345342619810e+04 1.518574750197488026e+19 1.498958121710292296e+06 2.291497810142934788e+06 1.351119528799655690e+21
3.941199999999999815e+00 8.955627592419663188e+02 -3.701000638422143766e+03 6.649958193597462923e+02 -2.272381191380777636e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613576816580084561e+00 -2.476047272727269988e+00 4.271619848836869642e+04 7.350674779980210587e+04 1.514183708687605965e+19 1.504433546043561306e+06 2.299076937667623628e+06 1.351103221296172892e+21
3.951200000000000045e+00 8.941461654935521892e+02 -3.695846092264666822e+03 6.630381729207003900e+02 -2.263325673107462990e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613670407405857876e+00 -2.476047272727269988e+00 4.300799583029619680e+04 7.384174233487389574e+04 1.525163129827144090e+19 1.511278449121188372e+06 2.306167623017054517e+06 1.351073893085846438e+21
3.961199999999999832e+00 8.922171470049073605e+02 -3.688317989841719736e+03 6.608522050230138802e+02 -2.253211595971085899e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613809511473197400e+00 -2.476047272727269988e+00 4.322269597448319837e+04 7.407249068664239894e+04 1.551911328745137971e+19 1.515941048414205201e+06 2.310957377874725498e+06 1.351030646887197966e+21
3.971200000000000063e+00 8.899249672084837357e+02 -3.678984202960784842e+03 6.584608228183387837e+02 -2.242181570278002710e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613980361030047384e+00 -2.476047272727269988e+00 4.337533840061489900e+04 7.428569620177669276e+04 1.568737982408884019e+19 1.518901419223467354e+06 2.315296176464209799e+06 1.350977688045504430e+21
3.981199999999999850e+00 8.873263448223375462e+02 -3.668144649797746752e+03 6.561568492561073072e+02 -2.231476270263991864e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614176101054271673e+00 -2.476047272727269988e+00 4.350236839982100355e+04 7.432676002166639955e+04 1.587112777057591091e+19 1.521126747887248173e+06 2.315945275630918797e+06 1.350917105419842224e+21
3.991200000000000081e+00 8.848207572893279576e+02 -3.657317225041217625e+03 6.542287825853316008e+02 -2.222456671773530616e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614382104193448964e+00 -2.476047272727269988e+00 4.345096389206039748e+04 7.416966374158460530e+04 1.597829814732886016e+19 1.518829974621992325e+06 2.312399080476381350e+06 1.350853298061141344e+21
4.001199999999999868e+00 8.824692613794239833e+02 -3.646852269059127593e+03 6.526204429396904061e+02 -2.214951670032193761e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614570544123515639e+00 -2.476047272727269988e+00 4.338586450348950166e+04 7.401742543412950181e+04 1.590723683573792973e+19 1.516314727843527449e+06 2.308947324380013626e+06 1.350794766778992951e+21
4.011199999999999655e+00 8.804357059857584318e+02 -3.637507821566057828e+03 6.513351345484054491e+02 -2.208967324980874764e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614740218797157123e+00 -2.476047272727269988e+00 4.324627384762869769e+04 7.384627737671010254e+04 1.569587196536368947e+19 1.512048851239367388e+06 2.305081131407652982e+06 1.350741821090159133e+21
4.021200000000000330e+00 8.785792072731526332e+02 -3.628865005247237605e+03 6.502518642617792466e+02 -2.203953355514241593e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614884049063191718e+00 -2.476047272727269988e+00 4.317751543031050096e+04 7.373786551715049427e+04 1.566563539966096998e+19 1.509710938569545280e+06 2.302546121126901358e+06 1.350696631433832169e+21
4.031200000000000117e+00 8.769135894622910428e+02 -3.620999697254319926e+03 6.493914497766239720e+02 -2.199978847144218435e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.615011893305279944e+00 -2.476047272727269988e+00 4.310319240696769702e+04 7.361040874600030656e+04 1.577284823107456000e+19 1.507305170443008421e+06 2.299613938455038704e+06 1.350656167043505848e+21
4.041199999999999903e+00 8.754559124008885647e+02 -3.613985879572201611e+03 6.485538565434668499e+02 -2.196184998445191923e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.615122387128213433e+00 -2.476047272727269988e+00 4.302392479105499660e+04 7.359410979055569624e+04 1.569490274589979034e+19 1.504853883765813429e+06 2.299031972337675747e+06 1.350620879088578462e+21
4.051199999999999690e+00 8.742914789351460740e+02 -3.608260797927649037e+03 6.478909824528466288e+02 -2.193127613834406475e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.615223094163462658e+00 -2.476047272727269988e+00 4.288817363405590004e+04 7.349853009159209614e+04 1.567591356048492954e+19 1.501043805380853591e+06 2.296786894694729708e+06 1.350588499899624456e+21
4.061200000000000365e+00 8.732534678225204061e+02 -3.603187157998723706e+03 6.473179958440922519e+02 -2.190472372868213824e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.615304255935147371e+00 -2.476047272727269988e+00 4.283320894668230176e+04 7.344962528067450330e+04 1.566210838212907008e+19 1.499354404273993336e+06 2.295580861989381723e+06 1.350562008462739374e+21
4.071200000000000152e+00 8.724120028594782070e+02 -3.598993825308838950e+03 6.469565635615821293e+02 -2.188751970103945041e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.615375563888225674e+00 -2.476047272727269988e+00 4.274314206815059879e+04 7.332489914384789881e+04 1.558152222682506035e+19 1.496810532841969514e+06 2.292798901140168775e+06 1.350538433275144700e+21
4.081199999999999939e+00 8.720438549375713819e+02 -3.596747524838196568e+03 6.470545032067819875e+02 -2.189063813985197612e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.615429463927061438e+00 -2.476047272727269988e+00 4.251860449561440328e+04 7.304070362381379528e+04 1.551493581662772019e+19 1.490960539680164307e+06 2.286676009071390610e+06 1.350520106599219724e+21
4.091199999999999726e+00 8.721900701410944521e+02 -3.596662760501471894e+03 6.475532863273225530e+02 -2.191208859045928421e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.615444668650565685e+00 -2.476047272727269988e+00 4.228047615490380122e+04 7.277207401987559570e+04 1.550516993844905984e+19 1.484960387036881410e+06 2.280926579234372824e+06 1.350513506903354507e+21
4.101200000000000401e+00 8.726867991256146979e+02 -3.598165880795626435e+03 6.483087324230697277e+02 -2.194553435491401615e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.615421326594754792e+00 -2.476047272727269988e+00 4.212412477667129860e+04 7.258083280189029756e+04 1.547955671150536909e+19 1.481204341418174561e+06 2.276853896338987630e+06 1.350518570394589331e+21
4.111200000000000188e+00 8.734896685176111077e+02 -3.601069909975241899e+03 6.492634737265304921e+02 -2.198827434150176032e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.615371604035582109e+00 -2.476047272727269988e+00 4.198896942874560045e+04 7.242037748169900442e+04 1.533995198096040960e+19 1.478086406033764360e+06 2.273460886943716556e+06 1.350531563110414942e+21
4.121199999999999974e+00 8.747427754803070457e+02 -3.605929820937866680e+03 6.505175837783480119e+02 -2.204432781058015735e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.615299949996428452e+00 -2.476047272727269988e+00 4.177910888159499882e+04 7.219931193846359383e+04 1.523599120174099046e+19 1.473169165321180364e+06 2.268806117263111752e+06 1.350551162932378993e+21
4.131199999999999761e+00 8.763625364518951528e+02 -3.612453228585684428e+03 6.519070993056436691e+02 -2.210668555251791986e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.615196810089539969e+00 -2.476047272727269988e+00 4.160866134952299763e+04 7.207094667444280640e+04 1.524693223245372006e+19 1.469391154781007441e+06 2.266173230892457999e+06 1.350580325742670512e+21
4.141200000000000436e+00 8.782724700215061375e+02 -3.620375155731278483e+03 6.533910876448076124e+02 -2.217310685927424402e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.615072026846896325e+00 -2.476047272727269988e+00 4.146609076657370315e+04 7.197391370792320231e+04 1.535024302187970970e+19 1.466409652900411515e+06 2.264251803038257640e+06 1.350616044113826677e+21
4.151200000000000223e+00 8.803922401212244040e+02 -3.629361285044182750e+03 6.549697388238173517e+02 -2.224347682235403681e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614930402126089959e+00 -2.476047272727269988e+00 4.135628783283290250e+04 7.188147277324559400e+04 1.530400624721065984e+19 1.464316963135449449e+06 2.262478450701417401e+06 1.350656851377503863e+21
4.161200000000000010e+00 8.827486150123635298e+02 -3.639458490562648421e+03 6.567413166699973317e+02 -2.232211577778506580e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614775285231293989e+00 -2.476047272727269988e+00 4.123114875283229776e+04 7.173111118864199670e+04 1.509665973846256026e+19 1.461875838229361456e+06 2.259508540934081655e+06 1.350701753264281485e+21
4.171199999999999797e+00 8.852759280637271786e+02 -3.650362001742534630e+03 6.585263298099266649e+02 -2.240174479712145512e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614601866744400205e+00 -2.476047272727269988e+00 4.114236037781670166e+04 7.167931471711240010e+04 1.479583790264051917e+19 1.460425222811131505e+06 2.258681984489306808e+06 1.350752232158841274e+21
4.181199999999999584e+00 8.878792151314971761e+02 -3.661720373222956823e+03 6.602811558741058207e+02 -2.247992844670048726e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614420183099217532e+00 -2.476047272727269988e+00 4.109277455107079732e+04 7.166214009718109446e+04 1.464721953553856102e+19 1.460002182854332495e+06 2.258611567895523738e+06 1.350805233604277305e+21
4.191200000000000259e+00 8.904756778494856917e+02 -3.673174207137142730e+03 6.619738170182738486e+02 -2.255520227779435572e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614235968131213728e+00 -2.476047272727269988e+00 4.107968827355479880e+04 7.166934826683449501e+04 1.453205676696420966e+19 1.460501875791078433e+06 2.259085599846901838e+06 1.350859007186666258e+21
4.201200000000000045e+00 8.929007071121538957e+02 -3.684032308142131569e+03 6.634974761022521079e+02 -2.262302351993284901e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614054025280354132e+00 -2.476047272727269988e+00 4.114613136645880149e+04 7.174335180465859594e+04 1.449071805944659968e+19 1.462993339662621496e+06 2.261001557930803858e+06 1.350912094058916610e+21
4.211199999999999832e+00 8.950103548602542105e+02 -3.693660070458534847e+03 6.648392276361652193e+02 -2.268271392126354385e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613885360647125289e+00 -2.476047272727269988e+00 4.128307783895300236e+04 7.183156004879939428e+04 1.435286646817443021e+19 1.467190185169105418e+06 2.263206216605864931e+06 1.350961128280483168e+21
4.221199999999999619e+00 8.967062182100016798e+02 -3.701559745900608505e+03 6.658752397428189624e+02 -2.272921756803233620e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613736535906762803e+00 -2.476047272727269988e+00 4.147544794454480143e+04 7.199292404126680049e+04 1.418138064905990963e+19 1.472671987255341373e+06 2.266942749179369770e+06 1.351004099854308213e+21
4.231200000000000294e+00 8.979798138149366196e+02 -3.707641144027796599e+03 6.663930688859464908e+02 -2.275315725383480640e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613616926929179130e+00 -2.476047272727269988e+00 4.167371059745550156e+04 7.228838391654059524e+04 1.413095607551442944e+19 1.478151972304763272e+06 2.273481368498246651e+06 1.351038148617181069e+21
4.241200000000000081e+00 8.987447976941828074e+02 -3.711624232244397717e+03 6.663188441329994021e+02 -2.275027961399041487e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613536054105848105e+00 -2.476047272727269988e+00 4.190011752982239705e+04 7.265624112930359843e+04 1.425170421342372045e+19 1.484172321297713555e+06 2.281488691102444660e+06 1.351060381299565134e+21
4.251199999999999868e+00 8.989087721433156730e+02 -3.713142185363150020e+03 6.657856683936577156e+02 -2.272581733770122810e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613500483483558678e+00 -2.476047272727269988e+00 4.215957760527430219e+04 7.297268220146700332e+04 1.436426521251764019e+19 1.490810771037126426e+06 2.288338396050899755e+06 1.351068769083338260e+21
4.261199999999999655e+00 8.984949164210611343e+02 -3.712165763041107766e+03 6.648771608932074741e+02 -2.268401333508536936e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613508553160086567e+00 -2.476047272727269988e+00 4.241210788326260081e+04 7.324706428928740206e+04 1.433562170977751040e+19 1.497043357004957506e+06 2.294237121495706961e+06 1.351063798839543595e+21
4.271200000000000330e+00 8.976496273216607733e+02 -3.709198331256532583e+03 6.637434767595091216e+02 -2.263165686070169613e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613556244345472290e+00 -2.476047272727269988e+00 4.259944830992520292e+04 7.343658774377890222e+04 1.451923830706752922e+19 1.501435727866673376e+06 2.298259163449596614e+06 1.351046703967966069e+21
4.281200000000000117e+00 8.965332187373787747e+02 -3.704866683835683034e+03 6.625742061849673519e+02 -2.257723614490009822e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613631929352092875e+00 -2.476047272727269988e+00 4.271501399489850155e+04 7.351194620827950712e+04 1.473660317129724928e+19 1.503898503876087256e+06 2.299803693581549451e+06 1.351021029635905028e+21
4.291199999999999903e+00 8.953031502031201398e+02 -3.699808971528463644e+03 6.614047374883150496e+02 -2.252290938086165625e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613721406312119466e+00 -2.476047272727269988e+00 4.276333723147980345e+04 7.355509155320179707e+04 1.485735311836051046e+19 1.504620364310727455e+06 2.300631879840244073e+06 1.350991085842413912e+21
4.301199999999999690e+00 8.940529368534679406e+02 -3.694485706214293714e+03 6.604382513374482642e+02 -2.247732225824635861e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613816678999061338e+00 -2.476047272727269988e+00 4.276779831553959957e+04 7.347351326967400382e+04 1.500673244125534003e+19 1.504240265329744434e+06 2.298790433279779740e+06 1.350959300592931963e+21
4.311200000000000365e+00 8.930651932644252611e+02 -3.690014386174190349e+03 6.598807859816054133e+02 -2.245004641422202894e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613905260525363428e+00 -2.476047272727269988e+00 4.264459112079950137e+04 7.324941582692769589e+04 1.518635504125304013e+19 1.500688675056522479e+06 2.293927900448788889e+06 1.350929463386859373e+21
4.321200000000000152e+00 8.924145087705078367e+02 -3.686781810517120903e+03 6.597783860226237493e+02 -2.244354482724956597e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613967275519033517e+00 -2.476047272727269988e+00 4.249512563200390287e+04 7.297488752544909948e+04 1.536200506567518003e+19 1.496629104982563294e+06 2.288006892362073064e+06 1.350907649169682596e+21
4.331199999999999939e+00 8.921541459726286121e+02 -3.685064595818190810e+03 6.602750678465816918e+02 -2.246419771131736979e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613997044223940414e+00 -2.476047272727269988e+00 4.232912234119090135e+04 7.259381115111240069e+04 1.535059862852783923e+19 1.492317729909970425e+06 2.279827798909338657e+06 1.350895556511989236e+21
4.341199999999999726e+00 8.921115902853249509e+02 -3.684186739712022700e+03 6.610495418207617604e+02 -2.249900357142889789e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613986097564672484e+00 -2.476047272727269988e+00 4.226803424699130119e+04 7.237079645676589280e+04 1.520623082880596992e+19 1.490839189117797418e+06 2.275023980441840366e+06 1.350895771226055901e+21
4.351200000000000401e+00 8.922053783338643598e+02 -3.683863119051490685e+03 6.619152241278629845e+02 -2.253913878962240688e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613953975108039174e+00 -2.476047272727269988e+00 4.225099971423730312e+04 7.225278929434079328e+04 1.518259928986664960e+19 1.490565524832018418e+06 2.272424272750950418e+06 1.350902314883403481e+21
4.361200000000000188e+00 8.926009423293362488e+02 -3.684771499624372609e+03 6.628683283833428277e+02 -2.258353045135965658e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613911909642587794e+00 -2.476047272727269988e+00 4.214722851791259745e+04 7.214217731174829532e+04 1.513478178429284966e+19 1.488145330732319271e+06 2.269962755093487445e+06 1.350911795252145947e+21
4.371199999999999974e+00 8.931358599004338430e+02 -3.686388452040255743e+03 6.637268229206413253e+02 -2.262379174003267508e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613854016320810381e+00 -2.476047272727269988e+00 4.211143806192190095e+04 7.214733444128210249e+04 1.492267901010920038e+19 1.487532955003721407e+06 2.270004597934230696e+06 1.350926066986449109e+21
4.381199999999999761e+00 8.938193248863706231e+02 -3.688774160521782505e+03 6.645159542870966334e+02 -2.266044845845366581e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613793634466912152e+00 -2.476047272727269988e+00 4.205618284089559893e+04 7.215273076270229649e+04 1.503878542031850086e+19 1.486434252355579520e+06 2.270080681852355599e+06 1.350941036547932422e+21
4.391200000000000436e+00 8.945325739636336948e+02 -3.691469233271257963e+03 6.652249010876601005e+02 -2.269296472560556595e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613729586379536229e+00 -2.476047272727269988e+00 4.204846269580130320e+04 7.217465780120929412e+04 1.515027092164661043e+19 1.486547879755380563e+06 2.270554640816909727e+06 1.350957110239308546e+21
4.401200000000000223e+00 8.951863420719778333e+02 -3.694063619882083913e+03 6.658446923666334669e+02 -2.272117438743103776e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613666830187965751e+00 -2.476047272727269988e+00 4.208070544400560175e+04 7.220688157754209533e+04 1.509193133228716032e+19 1.487645828215819318e+06 2.271279046412291937e+06 1.350972769953660273e+21
4.411200000000000010e+00 8.957482804376085141e+02 -3.696356598896929427e+03 6.663609247744421964e+02 -2.274464000783154916e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613609404274082504e+00 -2.476047272727269988e+00 4.212894166842110280e+04 7.225043983814099920e+04 1.510104728057923994e+19 1.489103358876468614e+06 2.272253570739051793e+06 1.350986793456095199e+21
4.421199999999999797e+00 8.962051025842267791e+02 -3.698252195386829953e+03 6.666249773202965798e+02 -2.275706676978278665e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613559465841704288e+00 -2.476047272727269988e+00 4.218355313653730263e+04 7.238516980369809608e+04 1.500202774808862925e+19 1.490676244113928406e+06 2.275170793623460922e+06 1.350998529083032207e+21
4.431199999999999584e+00 8.964122158514497869e+02 -3.699223423792511312e+03 6.664972608143830257e+02 -2.275184994384612764e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613523846928406336e+00 -2.476047272727269988e+00 4.229822346632229892e+04 7.262029210492740094e+04 1.489971408683693056e+19 1.493703288010516204e+06 2.280212818507208489e+06 1.351005897674127573e+21
4.441200000000000259e+00 8.959689603206572883e+02 -3.697691012900734677e+03 6.656766691696451517e+02 -2.271574925378056832e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613513974299251252e+00 -2.476047272727269988e+00 4.259988233024709916e+04 7.305511059962419677e+04 1.494730830141591962e+19 1.501314101732433541e+06 2.289480028271498624e+06 1.351005389779055673e+21
4.451200000000000045e+00 8.947577786604612129e+02 -3.693056662060337658e+03 6.642224293895678784e+02 -2.265064120060425921e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613557961210318581e+00 -2.476047272727269988e+00 4.295130578566379700e+04 7.348694361455959734e+04 1.513151584482197914e+19 1.509874678696251241e+06 2.298582305302209686e+06 1.350988394128367157e+21
4.461199999999999832e+00 8.929135809931975700e+02 -3.685678098840744497e+03 6.623691840408097278e+02 -2.256671353956664007e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613659200732540100e+00 -2.476047272727269988e+00 4.323913353537340299e+04 7.379778162894029811e+04 1.534117541680402022e+19 1.516520381055252394e+06 2.305018151097081602e+06 1.350953910197690040e+21
4.471199999999999619e+00 8.904589806466805157e+02 -3.675559654196086740e+03 6.601361070678906344e+02 -2.246548163026802740e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613803745717236726e+00 -2.476047272727269988e+00 4.352665661958460259e+04 7.409975532595250115e+04 1.548152642865400013e+19 1.522940168548733462e+06 2.311185099989542738e+06 1.350906212410265174e+21
4.481200000000000294e+00 8.877918665564285448e+02 -3.664237823810255577e+03 6.578724854310211185e+02 -2.236203249036834677e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.613990034437136512e+00 -2.476047272727269988e+00 4.362231583641759789e+04 7.419840674881219456e+04 1.567997019068366029e+19 1.524352177152366377e+06 2.312972254755493719e+06 1.350845744747789156e+21
4.491200000000000081e+00 8.850579239564273166e+02 -3.652375039889792788e+03 6.557738853899695641e+02 -2.226544832196707830e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614188466415190870e+00 -2.476047272727269988e+00 4.365258413540830225e+04 7.416944615696740220e+04 1.595856320212808090e+19 1.524108017180413473e+06 2.312054251174649689e+06 1.350781569310778458e+21
4.501199999999999868e+00 8.824431195743740091e+02 -3.640756596044821890e+03 6.540180177854630301e+02 -2.218419526060216413e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614384329442208887e+00 -2.476047272727269988e+00 4.360204613550149952e+04 7.401357842254960269e+04 1.616721980347193958e+19 1.521878207490518223e+06 2.308462818898976780e+06 1.350718112598296887e+21
4.511199999999999655e+00 8.801230142592993388e+02 -3.630140221282681523e+03 6.526373590176895050e+02 -2.212031974939264728e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614562310418040880e+00 -2.476047272727269988e+00 4.347720951785219950e+04 7.381305575489159673e+04 1.601369246303770010e+19 1.517898108954284340e+06 2.303933323796337005e+06 1.350660047772928967e+21
4.521200000000000330e+00 8.781167081137865580e+02 -3.620723092856221683e+03 6.515060146337493734e+02 -2.206840787686321619e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614713462363854823e+00 -2.476047272727269988e+00 4.334808401417329878e+04 7.367143504049240437e+04 1.608267641442238054e+19 1.513968605894422391e+06 2.300651570072647650e+06 1.350610087737600508e+21
4.531200000000000117e+00 8.763653930240476484e+02 -3.612384899427197524e+03 6.505096601028790246e+02 -2.202303894121389476e+03 3.931079197937722163e+19 -5.901351092055170048e+18 3.614841527893473572e+00 -2.476047272727269988e+00 4.324424468750959932e+04 7.359514614658900246e+04 1.617349214138707968e+19 1.510800999993774341e+06 2.298759454496599734e+06 1.350567089210120995e+21
