time                     Te-ft1                   Te-ft2                   Te-ft3                   Te-ft4                   Te-ft5                   Te-ft6                   Te-ft7                   Te-ft8                   dTe-ft1                   dTe-ft2                   dTe-ft3                   dTe-ft4                   dTe-ft5                   dTe-ft6                   dTe-ft7                   dTe-ft8                   Ti-ft1                   Ti-ft2                   Ti-ft3                   Ti-ft4                   Ti-ft5                   Ti-ft6                   Ti-ft7                   Ti-ft8                   dTi-ft1                   dTi-ft2                   dTi-ft3                   dTi-ft4                   dTi-ft5                   dTi-ft6                   dTi-ft7                   dTi-ft8                   ne-ft1                   ne-ft2                   ne-ft3                   ne-ft4                   ne-ft5                   ne-ft6                   ne-ft7                   ne-ft8                   dne-ft1                   dne-ft2                   dne-ft3                   dne-ft4                   dne-ft5                   dne-ft6                   dne-ft7                   dne-ft8                   q-ft1                    q-ft2                    q-ft3                    q-ft4                    q-ft5                    q-ft6                    q-ft7                    q-ft8                    B0                        flux-Te-ft1              flux-Te-ft2              flux-Te-ft3              flux-Te-ft4              flux-Te-ft5              flux-Te-ft6              flux-Te-ft7              flux-Te-ft8              flux-Ti-ft1              flux-Ti-ft2              flux-Ti-ft3              flux-Ti-ft4              flux-Ti-ft5              flux-Ti-ft6              flux-Ti-ft7              flux-Ti-ft8              flux-ne-ft1               flux-ne-ft2               flux-ne-ft3               flux-ne-ft4               flux-ne-ft5               flux-ne-ft6               flux-ne-ft7               flux-ne-ft8               cp-flux-Te-ft1           cp-flux-Te-ft2           cp-flux-Te-ft3           cp-flux-Te-ft4           cp-flux-Te-ft5           cp-flux-Te-ft6           cp-flux-Te-ft7           cp-flux-Te-ft8           cp-flux-Ti-ft1           cp-flux-Ti-ft2           cp-flux-Ti-ft3           cp-flux-Ti-ft4           cp-flux-Ti-ft5           cp-flux-Ti-ft6           cp-flux-Ti-ft7           cp-flux-Ti-ft8           cp-flux-ne-ft1           cp-flux-ne-ft2           cp-flux-ne-ft3           cp-flux-ne-ft4           cp-flux-ne-ft5           cp-flux-ne-ft6           cp-flux-ne-ft7           cp-flux-ne-ft8
1.004999999999999893e+00 1.950168340568719486e+03 1.736893395992537535e+03 1.512535798730130864e+03 1.272729237943876569e+03 1.011401048100251046e+03 7.183421951432449077e+02 3.751332163548765379e+02 1.709559485015237215e+02 -1.447748802339374379e+03 -2.183349963476831363e+03 -2.713307013217255189e+03 -3.242696766768527596e+03 -3.859641436012832401e+03 -4.674910257906589322e+03 -5.517108874007977647e+03 -2.038107624119506681e+03 1.792480999422224386e+03 1.609023320803182514e+03 1.415814261673776173e+03 1.208755269669102518e+03 9.817311101977562657e+02 7.246539112457338661e+02 4.199784518158334663e+02 2.369246910487717344e+02 -1.244139656812788644e+03 -1.879196496096929195e+03 -2.338520364743955270e+03 -2.806564179601101387e+03 -3.367249435611201989e+03 -4.124107055286427567e+03 -4.925683785268513930e+03 -1.836052641115481720e+03 4.152997142803890995e+19 4.090929404278086042e+19 4.037163852992691405e+19 3.988592809834141286e+19 3.944035244800393216e+19 3.902778170830025523e+19 3.864254534103399629e+19 3.829995149601991885e+19 -5.000911680595296256e+18 -5.768862323108597760e+18 -5.996801469335697408e+18 -6.050487171423246336e+18 -6.016341166552569856e+18 -5.940299036049427456e+18 -5.862822246568976384e+18 -1.539840137873043456e+18 1.202074244906125244e+00 1.314774875932039455e+00 1.500141560864565626e+00 1.795678122320979231e+00 2.281485991636149180e+00 3.076050927314821326e+00 4.006968603696215325e+00 5.135481952672733996e+00 -2.476047272727269988e+00 3.128221488852339826e+04 5.947993456430539663e+04 7.191015666482229426e+04 7.615113879772579821e+04 7.650765874280029675e+04 7.517090100250000251e+04 7.152476978591989609e+04 1.053161862606849987e+06 2.598312732808359942e+04 4.912046649866509688e+04 5.816858371850290132e+04 6.033870898567939730e+04 5.942323202499699983e+04 5.683905317987430317e+04 5.160663352538379695e+04 1.098072023012859980e+06 -8.788812509043373056e+18 -2.145595356132718182e+19 -3.168040440263695974e+19 -4.094116455045441946e+19 -5.086247262515450675e+19 -6.320039701246893261e+19 -7.867621073509998592e+19 -1.775357525847847993e+21 2.043504918402108597e+05 8.530813920532112243e+05 1.547460085316052428e+06 2.211300984306110535e+06 2.867701717616351321e+06 3.599031099011928774e+06 4.399591013073499314e+06 5.902269945659537800e+06 1.778746196185971203e+05 7.439517852657579351e+05 1.351796309950347990e+06 1.939263230147514492e+06 2.532295481398207135e+06 3.208438708822604734e+06 3.963833403453160077e+06 5.355501415459278971e+06 8.077888347187786547e+19 3.541178912867142205e+20 6.706734403502488945e+20 9.847928394606738145e+20 1.274752604714579263e+21 1.530250984058157007e+21 1.747295044095314756e+21 1.925895135379123077e+21
1.014999999999999902e+00 1.835325667067543236e+03 1.620780789750680469e+03 1.400050090643984731e+03 1.179956334902671870e+03 9.666870133542445274e+02 7.661273209408855109e+02 5.776642829447291660e+02 3.239531731448390133e+02 -1.454714049544156296e+03 -2.198627945317024569e+03 -2.601221133509236552e+03 -2.830337741638232274e+03 -2.911706530944396491e+03 -2.860488323641298848e+03 -2.877905396020970329e+03 -6.736316011186562719e+03 1.741989089620371715e+03 1.547851159292754119e+03 1.346826937705337514e+03 1.144847459577677228e+03 9.472217171181914637e+02 7.590908991203607457e+02 5.800592243082630830e+02 3.469355135112144808e+02 -1.312316314931851593e+03 -1.995686355479631857e+03 -2.377358118055217346e+03 -2.609065415419109286e+03 -2.713738049392618450e+03 -2.701710726672687542e+03 -2.741309878830031266e+03 -5.769889727371043591e+03 4.152997142803890995e+19 4.090929404278086042e+19 4.037163852992691405e+19 3.988592809834141286e+19 3.944035244800393216e+19 3.902778170830025523e+19 3.864254534103399629e+19 3.829995149601991885e+19 -4.995201252211850240e+18 -5.762274989187708928e+18 -5.989953856838948864e+18 -6.043578256432619520e+18 -6.009471242115429376e+18 -5.933515942408078336e+18 -5.856127621928330240e+18 -1.538081829110081024e+18 2.792417887515513897e+00 2.981813115371720002e+00 3.268955520544026605e+00 3.503171383378520520e+00 3.732301726488806981e+00 4.002264486936127241e+00 4.362043477189725849e+00 4.869400791239739235e+00 -2.476047272727269988e+00 1.959205500631259929e+04 4.162785116811090120e+04 6.049923676584810164e+04 8.017539251520320249e+04 1.028335711964789953e+05 1.298031142638489982e+05 1.411789196023539989e+05 1.301996962650719979e+04 1.683661653094130088e+04 3.582883516331279679e+04 5.214224131473169837e+04 6.939096220602349786e+04 8.971345284522610018e+04 1.145077775664840010e+05 1.260552765084749990e+05 1.173333684918720064e+04 -5.737389717429322752e+18 -1.615248234007619994e+19 -2.940913384763750810e+19 -4.936675187297192346e+19 -8.382467884812999066e+19 -1.552035135550977147e+20 -3.340090246124518769e+20 -6.891233432504052122e+19 1.609199148247704725e+05 7.040504440037881723e+05 1.325944224145455053e+06 1.923159338524054503e+06 2.416776584000388626e+06 2.708081380017437506e+06 2.610568244310440961e+06 1.771537189980606083e+06 1.467840903393609042e+05 6.453750476532013854e+05 1.222360113682897296e+06 1.785999733892349992e+06 2.266328640812869649e+06 2.570587152657920029e+06 2.499027143179422710e+06 1.549468809797577327e+06 7.787697444163492250e+19 3.424206761771429396e+20 6.511276092017014211e+20 9.600052154333117809e+20 1.247536596569144426e+21 1.503042833558047556e+21 1.722251258661808898e+21 1.905147470157639844e+21
1.024999999999999911e+00 1.766103834005721183e+03 1.569940955911854644e+03 1.371076520971530044e+03 1.168175218542867015e+03 9.558539950494844106e+02 7.210739068846519331e+02 4.427925336932192977e+02 2.049116390851621929e+02 -1.350114427491574361e+03 -1.975997723523014884e+03 -2.345757127754132853e+03 -2.675066651376193477e+03 -3.084778789881619105e+03 -3.768178930232870698e+03 -4.704523750154789923e+03 -3.095310540129252331e+03 1.713023431961277538e+03 1.529924718434914212e+03 1.343707452635361733e+03 1.153348391915059437e+03 9.542258741117178715e+02 7.351070715308122772e+02 4.786431467047544288e+02 2.641953593158797275e+02 -1.257795333120327314e+03 -1.847696595820240191e+03 -2.199234634051717421e+03 -2.510518433205647852e+03 -2.888954697538295932e+03 -3.500753312950844702e+03 -4.295581622821081510e+03 -2.734393424920958296e+03 4.152997142803890995e+19 4.090929404278086042e+19 4.037163852992691405e+19 3.988592809834141286e+19 3.944035244800393216e+19 3.902778170830025523e+19 3.864254534103399629e+19 3.829995149601991885e+19 -4.995263898248268800e+18 -5.762347255282771968e+18 -5.990028978309822464e+18 -6.043654050420506624e+18 -6.009546608358961152e+18 -5.933590356077600768e+18 -5.856201065052170240e+18 -1.538101118569187840e+18 2.804149132618467100e+00 2.994962001197760237e+00 3.283546122322021255e+00 3.516254652638143074e+00 3.739689014605378947e+00 3.999676535008908740e+00 4.352271996449436742e+00 4.863865164773240934e+00 -2.476047272727269988e+00 1.926573061543629956e+04 4.093437714978399890e+04 5.368340933759060135e+04 5.898918439347999811e+04 5.727147598010209913e+04 4.996961006940149673e+04 4.452347773080789921e+04 2.120001828380759980e+05 1.737960834811329914e+04 3.715580894173059642e+04 4.906308571291140106e+04 5.437690246720129653e+04 5.337721291341949836e+04 4.719602422488699813e+04 4.242246767835150240e+04 1.821006658497519966e+05 -6.224899352197223424e+18 -1.746342373631176090e+19 -2.843004828526614938e+19 -3.880302139720654848e+19 -4.753631320452132864e+19 -5.366584468050292736e+19 -6.502930171542375629e+19 -5.924133743621946737e+20 1.473909209299606155e+05 6.271107998630600050e+05 1.133382603668813827e+06 1.577300080406448105e+06 1.944914457528159954e+06 2.279797127182429191e+06 2.686553928586765658e+06 3.430174011006880086e+06 1.385762597876687651e+05 5.914747246563717490e+05 1.071681553401974961e+06 1.493398048186612083e+06 1.839107402774182847e+06 2.141503208315139636e+06 2.483667057316155173e+06 3.068160274808884598e+06 7.766727266372014899e+19 3.414762106534744556e+20 6.492874572220389130e+20 9.573085354334330552e+20 1.244252472795525022e+21 1.499682685728176996e+21 1.719531993025353089e+21 1.903331970148713103e+21
1.034999999999999920e+00 1.740785748448171262e+03 1.547070504549164298e+03 1.344275693587703699e+03 1.135007682497848919e+03 9.233697446593942004e+02 7.176644207949580050e+02 5.234701051134392173e+02 2.799453883817491828e+02 -1.304421839230770274e+03 -1.991529133292593542e+03 -2.424121258499037140e+03 -2.750818933326896513e+03 -2.958917719025248971e+03 -2.970866825078346210e+03 -2.967878596813116019e+03 -5.410029847841568881e+03 1.711393378411888989e+03 1.526311805577495079e+03 1.332100671006374569e+03 1.131367952432811080e+03 9.281817674222992309e+02 7.307502271029724170e+02 5.451817089064770698e+02 3.210801718442397714e+02 -1.244511033142646056e+03 -1.905243445520395653e+03 -2.323632088331014529e+03 -2.640141434988961919e+03 -2.841134989656270591e+03 -2.848606965496858265e+03 -2.817010662557781870e+03 -4.730686844270530855e+03 4.152997142803890995e+19 4.090929404278086042e+19 4.037163852992691405e+19 3.988592809834141286e+19 3.944035244800393216e+19 3.902778170830025523e+19 3.864254534103399629e+19 3.829995149601991885e+19 -4.995050836441005056e+18 -5.762101475250921472e+18 -5.989773487023380480e+18 -6.043396271876590592e+18 -6.009290284591661056e+18 -5.933337272054416384e+18 -5.855951281895967744e+18 -1.538035514306750464e+18 2.805549089307552979e+00 2.994333152754528715e+00 3.280174393654804899e+00 3.511045280982925121e+00 3.735635785819242827e+00 4.000752839318048260e+00 4.359003660041734562e+00 4.863556109175099174e+00 -2.476047272727269988e+00 1.627528712564749912e+04 3.248789485031579898e+04 4.311010631230880244e+04 5.227637326276260137e+04 6.379551523651179741e+04 8.438162759281070612e+04 1.090594935905619932e+05 3.304534642620800150e+04 1.516225788433950038e+04 3.037844225708009981e+04 4.041737424743740121e+04 4.906112272238970036e+04 5.974653558153579797e+04 7.839579640208710043e+04 9.957843742767249933e+04 2.920514622302000134e+04 -5.358536001110578176e+18 -1.395961269376530022e+19 -2.286260040292163994e+19 -3.445191215914665984e+19 -5.402026547759290778e+19 -9.912938678120207155e+19 -2.163772409207588127e+20 -1.460155302336511017e+20 1.330406262297790963e+05 5.709096036702563288e+05 1.057360238978586625e+06 1.527454510159502272e+06 1.952544765730461106e+06 2.296845061751591042e+06 2.460115963002500590e+06 2.239320951975245960e+06 1.278740459664516384e+05 5.499719457568705548e+05 1.020326564174075844e+06 1.475673231453320710e+06 1.887260837636337848e+06 2.217694559492069762e+06 2.355077631008021068e+06 1.993047998835874023e+06 7.765495908226827878e+19 3.414919492399702344e+20 6.494867378476760433e+20 9.578489645169040425e+20 1.245178877847259054e+21 1.500830954356780827e+21 1.720485256832155910e+21 1.903798064528745038e+21
1.044999999999999929e+00 1.723244780422250869e+03 1.529241668811420141e+03 1.331718529544561761e+03 1.132619994181763559e+03 9.298430846982308822e+02 7.128787406301805731e+02 4.625486940318904203e+02 2.192588263297783442e+02 -1.328404151051812050e+03 -1.967546411591566084e+03 -2.325053329934288286e+03 -2.595252713143232995e+03 -2.891470193988087885e+03 -3.423611117030704463e+03 -4.249476148062138236e+03 -3.541554614172822767e+03 1.708735815517819447e+03 1.520864348554832532e+03 1.329549199024694872e+03 1.136939819440652627e+03 9.414364425310169509e+02 7.338501839103030306e+02 4.981305410542597087e+02 2.758868534225085796e+02 -1.285829155440994327e+03 -1.905912703865975118e+03 -2.251233069442751002e+03 -2.507604601005619770e+03 -2.779853807115506697e+03 -3.256089234926810150e+03 -3.954536056059750081e+03 -3.141388885844278775e+03 4.152997142803890995e+19 4.090929404278086042e+19 4.037163852992691405e+19 3.988592809834141286e+19 3.944035244800393216e+19 3.902778170830025523e+19 3.864254534103399629e+19 3.829995149601991885e+19 -4.995105815190268928e+18 -5.762164896653952000e+18 -5.989839414331336704e+18 -6.043462789391483904e+18 -6.009356426713647104e+18 -5.933402578188929024e+18 -5.856015736270486528e+18 -1.538052442916843008e+18 2.808096603515654266e+00 2.997065399373302075e+00 3.284142325866983736e+00 3.516199146392378516e+00 3.739933668463917282e+00 4.000792278558682469e+00 4.354468674084600366e+00 4.859541749436673719e+00 -2.476047272727269988e+00 1.506962226725489927e+04 3.277118590913039952e+04 4.563092609815739706e+04 5.461503595062410022e+04 5.781356296701259998e+04 5.224662373645079788e+04 4.515610854561140150e+04 1.226467225857529993e+05 1.437738503679069981e+04 3.135131190295789929e+04 4.373935053213180072e+04 5.241770082970179647e+04 5.551239229186409648e+04 5.009721054441710294e+04 4.287029525224160170e+04 1.074055829945870064e+05 -4.975672139931739136e+18 -1.440043764777095987e+19 -2.499823242710677914e+19 -3.741643103269066342e+19 -5.063851426419911885e+19 -6.051364746169008947e+19 -7.345504488376380621e+19 -3.967229122016926761e+20 1.303413913683937863e+05 5.640270951601004926e+05 1.039194526119446964e+06 1.469989302081196802e+06 1.822486448736380553e+06 2.102378517026179470e+06 2.394989745710980147e+06 2.908102254471353721e+06 1.269235561781224533e+05 5.496008540118039818e+05 1.012457127243652125e+06 1.430135279088797048e+06 1.766333926577607403e+06 2.019636296159059741e+06 2.256686254010500386e+06 2.616632095528722741e+06 7.760546831348056064e+19 3.412857993179969618e+20 6.490703276174635172e+20 9.571536101903433728e+20 1.244175122419079447e+21 1.499636796488944189e+21 1.719462423630109737e+21 1.903201866881716191e+21
1.054999999999999938e+00 1.714083134210373373e+03 1.524072003702589200e+03 1.327016450843050734e+03 1.123472633289407668e+03 9.143493851768735112e+02 7.054635972108900432e+02 5.034376044725154884e+02 2.627309453532866428e+02 -1.288922888807082927e+03 -1.939949103704949039e+03 -2.348606011411242434e+03 -2.687512410222354447e+03 -2.962107824579684802e+03 -3.066379504551223818e+03 -3.118088530057819753e+03 -4.882071097378913692e+03 1.708595099385961930e+03 1.522833495323366606e+03 1.330221246057500821e+03 1.131488279263082632e+03 9.277886609644097007e+02 7.252373419786130171e+02 5.312885672091266542e+02 3.090676350183010754e+02 -1.259875277400134564e+03 -1.896653309641821124e+03 -2.294766651887788157e+03 -2.621569904579950617e+03 -2.880168393509142788e+03 -2.962836890391415182e+03 -2.964275933375708973e+03 -4.301878107370922407e+03 4.152997142803890995e+19 4.090929404278086042e+19 4.037163852992691405e+19 3.988592809834141286e+19 3.944035244800393216e+19 3.902778170830025523e+19 3.864254534103399629e+19 3.829995149601991885e+19 -4.995038201108525056e+18 -5.762086899609811968e+18 -5.989758335469939712e+18 -6.043380984680678400e+18 -6.009275083669052416e+18 -5.933322263260319744e+18 -5.855936468855314432e+18 -1.538031623737799680e+18 2.807758086916814388e+00 2.996526972523684940e+00 3.282639023268151490e+00 3.513258026806009848e+00 3.736950813244302783e+00 4.000627436671496007e+00 4.357808068561696224e+00 4.858412007001171595e+00 -2.476047272727269988e+00 1.556236263598410005e+04 3.179605842164970090e+04 4.174752040847649914e+04 4.844571943922580249e+04 5.524042376515430078e+04 6.916149442303529941e+04 8.993831499551719753e+04 4.492003710351270274e+04 1.506355522813400057e+04 3.080007947968060034e+04 4.042214749493099953e+04 4.681001099542799784e+04 5.310880505480839929e+04 6.577981382335419767e+04 8.369980048075900413e+04 3.987062242151860119e+04 -5.276324608848380928e+18 -1.413281595219167027e+19 -2.290940269075689062e+19 -3.293457902832121856e+19 -4.786363908120831590e+19 -8.166628116080558080e+19 -1.698700458304995983e+20 -1.855225434330228982e+20 1.284980803853359976e+05 5.497240529163806932e+05 1.008647237535367953e+06 1.439161890641536331e+06 1.823563635048381984e+06 2.153613117063536774e+06 2.377446623288711067e+06 2.360817342174842488e+06 1.262204720903518610e+05 5.401439657222729875e+05 9.907709943950879388e+05 1.412035572691832436e+06 1.784704646917637205e+06 2.096607743896266213e+06 2.281977464355325792e+06 2.115692610294277780e+06 7.761998224747125146e+19 3.413386579737622610e+20 6.491864224656864051e+20 9.574003183878602752e+20 1.244626784052107018e+21 1.500269950283996987e+21 1.720039838663744422e+21 1.903493623405629145e+21
1.064999999999999947e+00 1.710376945289275682e+03 1.518601716729102009e+03 1.321511201151202613e+03 1.122094564445757442e+03 9.205295619246784327e+02 7.092022590929420858e+02 4.718749823572420041e+02 2.274216407760423522e+02 -1.304575098407502765e+03 -1.955416137957937053e+03 -2.329833412509425216e+03 -2.598001819575573791e+03 -2.850703040582607628e+03 -3.286903144840831374e+03 -3.997059451292285303e+03 -3.794554166223243101e+03 1.710456932687429344e+03 1.521979228899036343e+03 1.328508370549596293e+03 1.133233115268767961e+03 9.367356267907500751e+02 7.324558220687738412e+02 5.068472113421460108e+02 2.823306008656060726e+02 -1.282480855982616504e+03 -1.920988373273988145e+03 -2.284819660854159338e+03 -2.539471874390024368e+03 -2.769866728885320299e+03 -3.157282648972359311e+03 -3.751945027815880167e+03 -3.367414778408286566e+03 4.152997142803890995e+19 4.090929404278086042e+19 4.037163852992691405e+19 3.988592809834141286e+19 3.944035244800393216e+19 3.902778170830025523e+19 3.864254534103399629e+19 3.829995149601991885e+19 -4.995086262296727552e+18 -5.762142341176038400e+18 -5.989815967642002432e+18 -6.043439132798565376e+18 -6.009332903627521024e+18 -5.933379352416887808e+18 -5.855992813422278656e+18 -1.538046422348793856e+18 2.809048609490607085e+00 2.997544569204277476e+00 3.284031160299830443e+00 3.515638614114056981e+00 3.739540010686724258e+00 4.001067296345954816e+00 4.355204237246026899e+00 4.855007868301481899e+00 -2.476047272727269988e+00 1.459942832580620052e+04 3.084525190902339818e+04 4.252374376734050020e+04 5.181727131182890298e+04 5.763378531589449994e+04 5.522350726657539781e+04 4.906931498242090311e+04 9.567575930095929652e+04 1.427039516279259988e+04 3.015687986078170070e+04 4.154901142643109779e+04 5.054611847593150014e+04 5.603983131693030009e+04 5.335979554089050362e+04 4.665798513578109851e+04 8.440821765258630330e+04 -4.906014788964034560e+18 -1.370634185445873050e+19 -2.349501253036632883e+19 -3.578478513574597837e+19 -5.104787566942583194e+19 -6.535598579051888640e+19 -8.346927108722040832e+19 -3.297804651225312133e+20 1.263929012050866586e+05 5.457500768346178811e+05 1.007764765850112191e+06 1.434751238099372946e+06 1.791845467085585464e+06 2.069053928268452873e+06 2.325642711703997105e+06 2.724921109557799529e+06 1.247939613688777754e+05 5.386109184111284558e+05 9.933676883026234573e+05 1.410802989184779814e+06 1.753686022727143019e+06 2.005920724466876825e+06 2.209409683682135306e+06 2.454899697745826095e+06 7.759460772410202522e+19 3.412456892196213228e+20 6.490257593502336287e+20 9.571451486359610982e+20 1.244225803068078293e+21 1.499728938537495036e+21 1.719546390461441114e+21 1.903233157812763230e+21
1.074999999999999956e+00 1.707311622868376389e+03 1.517357710172386533e+03 1.321639585575585215e+03 1.120480519339590955e+03 9.132015101225792932e+02 7.029553708811603201e+02 4.949859013283772811e+02 2.544440593981393874e+02 -1.293596034590630325e+03 -1.933630500107853322e+03 -2.323917429278120380e+03 -2.652752007200509979e+03 -2.950443836356737393e+03 -3.122771470551289895e+03 -3.245382735068507827e+03 -4.626443929836893403e+03 1.710754978901332834e+03 1.523354879439414390e+03 1.330514730821574858e+03 1.132764614852281511e+03 9.297653834735136797e+02 7.251775624388944834e+02 5.253332428187638925e+02 3.030821022669114768e+02 -1.276670643127269159e+03 -1.906689693074334400e+03 -2.287594134843800930e+03 -2.603709112338329760e+03 -2.881972292175293205e+03 -3.024413142276683175e+03 -3.084232086787744265e+03 -4.089714055955636923e+03 4.152997142803890995e+19 4.090929404278086042e+19 4.037163852992691405e+19 3.988592809834141286e+19 3.944035244800393216e+19 3.902778170830025523e+19 3.864254534103399629e+19 3.829995149601991885e+19 -4.995065669885418496e+18 -5.762118586550237184e+18 -5.989791274423991296e+18 -6.043414218517260288e+18 -6.009308129950306304e+18 -5.933354891860799488e+18 -5.855968671894734848e+18 -1.538040081700385024e+18 2.808482130035414137e+00 2.997089166384990566e+00 3.283378532171322917e+00 3.514193664444728249e+00 3.737842606684831814e+00 4.001009361324302738e+00 4.357245748768706406e+00 4.853404726843343120e+00 -2.476047272727269988e+00 1.494248542664699926e+04 3.128701886349650158e+04 4.175826534345890104e+04 4.833699679780389852e+04 5.342389826279800036e+04 6.355055168238589977e+04 7.986896192910679383e+04 5.267597495843019715e+04 1.468943541966679913e+04 3.073622693931559843e+04 4.095159932031919743e+04 4.724845245223749953e+04 5.190969453130079637e+04 6.104664383311849815e+04 7.497731159194349311e+04 4.678215178718630341e+04 -5.073725043799431168e+18 -1.400802267876322099e+19 -2.314741367876737024e+19 -3.323190564004419994e+19 -4.673423139017877914e+19 -7.521619701716674150e+19 -1.473577832150150021e+20 -2.097570242741026161e+20 1.265860331356785318e+05 5.435343288719642442e+05 9.977069605430428637e+05 1.418519919652263401e+06 1.787393291403811425e+06 2.105191752801225055e+06 2.347500532367331907e+06 2.427785793011854868e+06 1.254106074925435969e+05 5.381871369794385973e+05 9.867193387474488700e+05 1.399885067760142265e+06 1.757205008388290647e+06 2.054874945602587890e+06 2.253659281295212917e+06 2.181817241923692171e+06 7.760855037332650394e+19 3.412973600411655864e+20 6.491130461217629143e+20 9.572866685919571476e+20 1.244471790517111489e+21 1.500097510962599559e+21 1.719904079008897696e+21 1.903416507221901574e+21
1.084999999999999964e+00 1.706746301713537378e+03 1.516072194893953792e+03 1.319318401816872665e+03 1.119320696030246609e+03 9.172285776863589035e+02 7.076256267237944257e+02 4.770587053335872838e+02 2.324823164882618300e+02 -1.294545451148018856e+03 -1.946774562300124899e+03 -2.332397294982390122e+03 -2.610543847394308614e+03 -2.850774716444238493e+03 -3.228963554884936002e+03 -3.847226036718145679e+03 -3.950324192246287566e+03 1.712272397959327009e+03 1.523800228819256517e+03 1.329661950986605007e+03 1.132904835511110832e+03 9.350528750384530667e+02 7.316062874038689188e+02 5.114996047426973291e+02 2.863171934523799678e+02 -1.280326380009411196e+03 -1.922912783800317811e+03 -2.298549781683753736e+03 -2.563056229021166473e+03 -2.781373683264628653e+03 -3.114422789865197501e+03 -3.626030316574868721e+03 -3.505747576658297930e+03 4.152997142803890995e+19 4.090929404278086042e+19 4.037163852992691405e+19 3.988592809834141286e+19 3.944035244800393216e+19 3.902778170830025523e+19 3.864254534103399629e+19 3.829995149601991885e+19 -4.995105139221665792e+18 -5.762164116881474560e+18 -5.989838603748610048e+18 -6.043461971552559104e+18 -6.009355613490951168e+18 -5.933401775244349440e+18 -5.856014943798262784e+18 -1.538052234777955840e+18 2.809196353133307511e+00 2.997650513346711953e+00 3.284021418673723769e+00 3.515482701148004985e+00 3.739547962151395843e+00 4.001507930611781561e+00 4.355575799571331785e+00 4.850200078557111105e+00 -2.476047272727269988e+00 1.467584631440560042e+04 3.056925699892279954e+04 4.153348214476859721e+04 5.038532172441409784e+04 5.712049626509079826e+04 5.718226434042259643e+04 5.288343818281790300e+04 8.409226281814290269e+04 1.448385090523680083e+04 3.014339530834729885e+04 4.088441548257909744e+04 4.945417785708240262e+04 5.579534060865369975e+04 5.538243978209410125e+04 5.026646090902919968e+04 7.441818761197529966e+04 -4.973246066371382272e+18 -1.364940193455387034e+19 -2.300535626319677030e+19 -3.482640265058197094e+19 -5.064034068169090662e+19 -6.804428974776337203e+19 -9.180512676364930253e+19 -2.993012253566610964e+20 1.257214591532030317e+05 5.412651304221227765e+05 9.980386730255240109e+05 1.422821351818807423e+06 1.783696604861365864e+06 2.066201413452761946e+06 2.311631092440225184e+06 2.647574533987328876e+06 1.247931231322049862e+05 5.367882563007217832e+05 9.881545074328352930e+05 1.404745385459085694e+06 1.752280414829490939e+06 2.010597450748467585e+06 2.204277767567621078e+06 2.386096633481863886e+06 7.759509775072785203e+19 3.412450067705374966e+20 6.490273021959496008e+20 9.571635552226249277e+20 1.244276717195901796e+21 1.499809429405553656e+21 1.719626130247212859e+21 1.903278124889481937e+21
