time                     Te-source-int-ft1        Te-source-int-ft2        Te-source-int-ft3        Te-source-int-ft4        Te-source-int-ft5        Te-source-int-ft6        Te-source-int-ft7        Te-source-int-ft8        Ti-source-int-ft1        Ti-source-int-ft2        Ti-source-int-ft3        Ti-source-int-ft4        Ti-source-int-ft5        Ti-source-int-ft6        Ti-source-int-ft7        Ti-source-int-ft8        dvdrho1                  dvdrho2                  dvdrho3                  dvdrho4                  dvdrho5                  dvdrho6                  dvdrho7                  dvdrho8                  surfaceA1                surfaceA2                surfaceA3                surfaceA4                surfaceA5                surfaceA6                surfaceA7                surfaceA8                gm7-ft1                  gm7-ft2                  gm7-ft3                  gm7-ft4                  gm7-ft5                  gm7-ft6                  gm7-ft7                  gm7-ft8
1.104999999999999982e+00 1.259797394114150520e+05 5.397905105307337362e+05 9.939336144813033752e+05 1.415635671339300461e+06 1.776951615864833351e+06 2.071855672414601315e+06 2.317411686239743140e+06 2.582387784450658131e+06 1.255537839114298840e+05 5.373647882778848289e+05 9.876934712568765972e+05 1.402715517438250361e+06 1.752254652656944701e+06 2.024932866927942727e+06 2.222473973617153242e+06 2.339627692742198706e+06 7.777135736393911536e+00 1.628153082942505847e+01 2.248993355842614150e+01 2.719088784104226519e+01 3.065482312722224734e+01 3.310386937524420858e+01 3.480792527827536276e+01 3.602139303082692123e+01 8.114597256084278953e+00 1.724035110676413041e+01 2.430781636646140598e+01 3.004930068571945512e+01 3.463598465324928100e+01 3.821196025336233504e+01 4.107915581396480320e+01 4.362551662539611641e+01 1.043383533527538765e+00 1.058892899467998028e+00 1.080824206740813809e+00 1.105122618061184836e+00 1.129860260299291097e+00 1.154293952140057478e+00 1.180146072244381728e+00 1.211392487140060537e+00
1.114999999999999991e+00 1.260128631535974273e+05 5.399795709217749536e+05 9.941544250947817927e+05 1.415495939267862588e+06 1.777263503773697885e+06 2.076321010747322813e+06 2.320501498527885880e+06 2.540781636403812096e+06 1.255470183811723255e+05 5.373775033478257246e+05 9.875681825778863858e+05 1.402035767059423495e+06 1.751835507086492144e+06 2.028584658131670207e+06 2.223944840966999531e+06 2.283259000355318189e+06 7.777808110542030029e+00 1.628267375582320042e+01 2.249120047494309915e+01 2.719554089332273961e+01 3.066092755022915739e+01 3.309843262200927683e+01 3.479234965968677784e+01 3.601745097606003299e+01 8.113646192594163864e+00 1.723856790852111232e+01 2.430552868099790231e+01 3.004727819260944344e+01 3.463473396294030948e+01 3.821064667420301930e+01 4.107630128688452942e+01 4.361920290860633997e+01 1.043170689959489916e+00 1.058709039156430443e+00 1.080661612571244046e+00 1.104859654020828863e+00 1.129593883580235270e+00 1.154449249833777724e+00 1.180599506401827314e+00 1.211351772277076799e+00
1.125000000000000000e+00 1.260195836369985482e+05 5.399528707123292843e+05 9.941785589349123184e+05 1.415945516304244287e+06 1.777622368308115751e+06 2.073448455274560256e+06 2.318485300089705270e+06 2.575642380017055664e+06 1.255294269051540759e+05 5.372433612568058306e+05 9.873868605951946229e+05 1.402185875649671536e+06 1.751797255198719678e+06 2.025121923085255781e+06 2.221700189330732916e+06 2.328427185673593078e+06 7.777642927717761445e+00 1.628242118311233000e+01 2.249124022795207622e+01 2.719322901913932355e+01 3.065744865207415515e+01 3.310444852786128678e+01 3.480607240346753883e+01 3.602063644347536098e+01 8.112147762950831620e+00 1.723575263837280858e+01 2.430215720495421294e+01 3.004364743220913425e+01 3.463107267941047951e+01 3.820762157220888611e+01 4.107380262908612423e+01 4.361367610413060447e+01 1.043000122378756167e+00 1.058552529998250558e+00 1.080509789682316812e+00 1.104819657965139035e+00 1.129603380462004925e+00 1.154144106306451922e+00 1.180062899288733647e+00 1.211072343169855570e+00
1.135000000000000009e+00 1.260287264984655485e+05 5.400479382207852323e+05 9.943347853818781441e+05 1.415836460084581980e+06 1.777559832257702714e+06 2.076083871308506001e+06 2.320794821752755437e+06 2.548314705780785996e+06 1.255235288892353856e+05 5.372720646531009115e+05 9.874122291653094580e+05 1.401867153235503938e+06 1.751442881395482458e+06 2.027464999389255419e+06 2.223304040634516161e+06 2.291811199204959907e+06 7.778105310723979926e+00 1.628330542387181268e+01 2.249208626159775193e+01 2.719627018589653744e+01 3.066206438793230760e+01 3.310151693469717316e+01 3.479614492163685924e+01 3.601854821552552011e+01 8.111232203360616566e+00 1.723414817174909075e+01 2.430031195427676849e+01 3.004210799829624889e+01 3.463031443089711559e+01 3.820703873111875737e+01 4.107202584144193480e+01 4.360839385720365158e+01 1.042820341903700543e+00 1.058396497779002354e+00 1.080387100546957413e+00 1.104639862358028912e+00 1.129408094954453157e+00 1.154232181494715181e+00 1.180350858423399041e+00 1.210978285890318418e+00
1.145000000000000018e+00 1.260333951331866701e+05 5.400224798668153817e+05 9.942866330274350476e+05 1.416052241941768443e+06 1.777874389525967650e+06 2.074274517142204335e+06 2.319111803132718895e+06 2.571111813694210257e+06 1.255190874629470200e+05 5.372061036886873189e+05 9.872865973351945868e+05 1.401973688022539020e+06 1.751619065184170147e+06 2.025418459728798363e+06 2.221607953318502754e+06 2.321614369606157765e+06 7.778039078325565292e+00 1.628316451415053123e+01 2.249232933025192693e+01 2.719511180566318487e+01 3.065980565657200785e+01 3.310559760779204908e+01 3.480563990986186695e+01 3.602127619581982287e+01 8.110033540776012018e+00 1.723196359561413971e+01 2.429780509879649486e+01 3.003961050846574921e+01 3.462798382096669059e+01 3.820521485809805284e+01 4.107035185553451129e+01 4.360362402529233350e+01 1.042675064958549669e+00 1.058271468950679361e+00 1.080263964303308066e+00 1.104594780150015332e+00 1.129415869062804001e+00 1.154032116637297767e+00 1.179981676269082680e+00 1.210736591651212279e+00
1.155000000000000027e+00 1.260350625070087408e+05 5.400676684575462714e+05 9.943937259118936490e+05 1.415985245723723434e+06 1.777704831842599902e+06 2.075866667820318835e+06 2.320790945062867831e+06 2.552874648036129307e+06 1.255150030366619612e+05 5.372259548529795138e+05 9.873435624009814346e+05 1.401823072995412396e+06 1.751326897006435087e+06 2.026907965788898524e+06 2.222963371282862499e+06 2.297353535462432541e+06 7.778382600041204853e+00 1.628388630134108794e+01 2.249298003994580952e+01 2.719719316499690009e+01 3.066330239525840540e+01 3.310409032600382773e+01 3.479926142802657552e+01 3.602041104955155504e+01 8.109236860864465157e+00 1.723062777556872760e+01 2.429634628545078456e+01 3.003846945960830794e+01 3.462757187827962468e+01 3.820505669942558313e+01 4.106919349729087543e+01 4.359905126698761535e+01 1.042526542886933250e+00 1.058142510997828856e+00 1.080167845918996061e+00 1.104468544271955288e+00 1.129273266246672458e+00 1.154082335280306459e+00 1.180166710304454858e+00 1.210622341564363991e+00
1.165000000000000036e+00 1.260371421390219621e+05 5.400492834696678910e+05 9.943319904517426621e+05 1.416079181497647660e+06 1.777950962269411422e+06 2.074710573031157954e+06 2.319482411451682448e+06 2.568034240284886677e+06 1.255136424920768914e+05 5.371921878920480376e+05 9.872523050011768937e+05 1.401877743601581315e+06 1.751528910187971313e+06 2.025653838131113444e+06 2.221696308717336506e+06 2.317291887304778676e+06 7.778382573856067239e+00 1.628384342998116452e+01 2.249329799347975012e+01 2.719670636626477744e+01 3.066192413034907105e+01 3.310700417112666116e+01 3.480598740607500474e+01 3.602283919007287238e+01 8.108269493522961113e+00 1.722892329203547135e+01 2.429447630513986667e+01 3.003677220279437776e+01 3.462617182423617379e+01 3.820407815069101076e+01 4.106810664148795809e+01 4.359485067740113351e+01 1.042402146056791601e+00 1.058040599903866674e+00 1.080069436580726627e+00 1.104425691263707376e+00 1.129278818184784816e+00 1.153949365838242036e+00 1.179908487664739214e+00 1.210407887241883973e+00
1.175000000000000044e+00 1.260368174169899867e+05 5.400684951935168356e+05 9.944026994779203087e+05 1.416042779986780835e+06 1.777772834696544334e+06 2.075690479559147265e+06 2.320686891343526542e+06 2.555717734782817774e+06 1.255110836917538691e+05 5.372015529528864427e+05 9.873035518956643064e+05 1.401806938573709456e+06 1.751295822096014395e+06 2.026600116767707281e+06 2.222745743675976526e+06 2.300990998016200028e+06 7.778646679316610246e+00 1.628443531252180065e+01 2.249384957464496182e+01 2.719820800010413109e+01 3.066460901134205130e+01 3.310634861959960062e+01 3.480193934083643370e+01 3.602279734056899230e+01 8.107582407235518929e+00 1.722781859439232477e+01 2.429334515994503008e+01 3.003598285425495718e+01 3.462606449181063795e+01 3.820424853385786435e+01 4.106738963092991668e+01 4.359080997805126856e+01 1.042278386669518664e+00 1.057934287577936505e+00 1.079992652164729394e+00 1.104335868435540213e+00 1.129176174328086368e+00 1.153979105388996729e+00 1.180026933728164362e+00 1.210282020325845309e+00
1.185000000000000053e+00 1.260369593009778328e+05 5.400560737645968329e+05 9.943471446117497981e+05 1.416074829307435546e+06 1.777955264631648315e+06 2.074942187287540641e+06 2.319703786359630525e+06 2.565922635409936309e+06 1.255099185968821985e+05 5.371832818619664758e+05 9.872366838647158584e+05 1.401825467957777437e+06 1.751467755431269296e+06 2.025810453607792035e+06 2.221809252504840028e+06 2.314474248664721847e+06 7.778689234477484504e+00 1.628447177736929063e+01 2.249419373901726971e+01 2.719811694040202354e+01 3.066385061052983474e+01 3.310853021309041821e+01 3.480681533175208386e+01 3.602501875680403032e+01 8.106796423748011904e+00 1.722648574650744280e+01 2.429195865851498226e+01 3.003487038643668328e+01 3.462533149867906701e+01 3.820387361514410429e+01 4.106672392104930935e+01 4.358704467596778898e+01 1.042171618285319790e+00 1.057850048774621410e+00 1.079914484151765608e+00 1.104298507928699546e+00 1.129180543672058112e+00 1.153890493236461978e+00 1.179843632166252210e+00 1.210088012579810579e+00
1.195000000000000062e+00 1.260363099946519360e+05 5.400621091360197170e+05 9.943919695867048576e+05 1.416056853930664947e+06 1.777800672876904486e+06 2.075553931588721462e+06 2.320561449982504826e+06 2.557528091382264625e+06 1.255083894929225789e+05 5.371854150963965803e+05 9.872738730316720903e+05 1.401792868748371955e+06 1.751286627197879367e+06 2.026413336311260238e+06 2.222590526585394982e+06 2.303410132029131055e+06 7.778901446114057094e+00 1.628496461867738532e+01 2.249468887067585854e+01 2.719926075292939416e+01 3.066595156102614084e+01 3.310839131422991954e+01 3.480431619866235593e+01 3.602553035073380272e+01 8.106208825713197896e+00 1.722558066000441102e+01 2.429110278925919530e+01 3.003438116455543039e+01 3.462548303192711785e+01 3.820429781172194339e+01 4.106632388915188159e+01 4.358341056980941630e+01 1.042067624326793229e+00 1.057762436062472888e+00 1.079852652879203845e+00 1.104234202686521282e+00 1.129107936861972972e+00 1.153909395095993551e+00 1.179918476135014993e+00 1.209956173563652815e+00
1.205000000000000071e+00 1.260352987749517924e+05 5.400534883249429986e+05 9.943471773867137963e+05 1.416058474094259553e+06 1.777931294275797904e+06 2.075063266384376679e+06 2.319835336963792332e+06 2.564459866100195795e+06 1.255068821357948618e+05 5.371746015683843289e+05 9.872247786145800492e+05 1.401790353324421914e+06 1.751418037615088979e+06 2.025905230207563844e+06 2.221903577107328456e+06 2.312605949097756762e+06 7.778970491321707925e+00 1.628506134844071340e+01 2.249504105681787536e+01 2.719940474717535039e+01 3.066562381629917056e+01 3.311009828476738193e+01 3.480793826796620749e+01 3.602760370569780690e+01 8.105567349029428215e+00 1.722453969285031405e+01 2.429009117464266510e+01 3.003370721357695317e+01 3.462523741022737767e+01 3.820435823894386118e+01 4.106596128230822984e+01 4.357998396519342776e+01 1.041975897468800705e+00 1.057692210147638034e+00 1.079790769368651482e+00 1.104203466183843574e+00 1.129112259067835300e+00 1.153850884126405685e+00 1.179786424051141536e+00 1.209777981659768242e+00
1.215000000000000080e+00 1.260346818584439898e+05 5.400530458513656631e+05 9.943740477799915243e+05 1.416050137010638835e+06 1.777806594548617722e+06 2.075448894879342290e+06 2.320442958492109552e+06 2.558695538856568281e+06 1.255059165117622179e+05 5.371725840758987470e+05 9.872486502373202238e+05 1.401775624122736277e+06 1.751279549758735113e+06 2.026290582385811722e+06 2.222473597120901104e+06 2.305038791031606961e+06 7.779148937326637814e+00 1.628548083555962123e+01 2.249550001441030744e+01 2.720032322760261323e+01 3.066730596323544233e+01 3.311027533398265632e+01 3.480647824821063097e+01 3.602848621604972834e+01 8.105068843881786833e+00 1.722380711654865948e+01 2.428946619227540893e+01 3.003347012182061704e+01 3.462560478238715689e+01 3.820497796527994439e+01 4.106578938463322004e+01 4.357666605352733313e+01 1.041887897026299470e+00 1.057619960589070596e+00 1.079740942862839281e+00 1.104157545275979757e+00 1.129062177749391882e+00 1.153864332789223290e+00 1.179832434162877863e+00 1.209643808967168166e+00
1.225000000000000089e+00 1.260331037679903966e+05 5.400465228647514014e+05 9.943393275264120894e+05 1.416037681959184585e+06 1.777897608702407219e+06 2.075122919224037323e+06 2.319911355398305692e+06 2.563436095050900243e+06 1.255041535406303592e+05 5.371652816875486169e+05 9.872123620761785423e+05 1.401762358714126749e+06 1.751374530925882049e+06 2.025957674693738809e+06 2.221972466989652719e+06 2.311354218967738096e+06 7.779234086592609287e+00 1.628562138846511331e+01 2.249585369354543474e+01 2.720060728134767203e+01 3.066727480445032228e+01 3.311166631583235187e+01 3.480924110566521534e+01 3.603044955647575165e+01 8.104544291306382320e+00 1.722299847193149347e+01 2.428874991074728840e+01 3.003313153103942312e+01 3.462572049261239471e+01 3.820535423912662765e+01 4.106564472449851877e+01 4.357350726794584261e+01 1.041809054966550185e+00 1.057561157447545641e+00 1.079692119030240649e+00 1.104133484767853002e+00 1.129067299915938349e+00 1.153826654824225084e+00 1.179735754274270798e+00 1.209478160751586762e+00
1.235000000000000098e+00 1.260325115061916440e+05 5.400430484291528119e+05 9.943539971181452274e+05 1.416033568152118940e+06 1.777800088840168901e+06 2.075367104117639130e+06 2.320339665050229989e+06 2.559452596275789663e+06 1.255034246916651318e+05 5.371611647109666374e+05 9.872258801760737551e+05 1.401755413738135248e+06 1.751269393126015551e+06 2.026204292909684358e+06 2.222383244943138678e+06 2.306148038899033796e+06 7.779390399118909727e+00 1.628598743098092427e+01 2.249628701268446207e+01 2.720138094267629825e+01 3.066865605845281806e+01 3.311203672002048393e+01 3.480848322366055925e+01 3.603157868570259126e+01 8.104124783080596472e+00 1.722241489386741620e+01 2.428831880965057266e+01 3.003310464859344719e+01 3.462626561639748246e+01 3.820612369608934245e+01 4.106563650086850004e+01 4.357043934470419089e+01 1.041734187358975383e+00 1.057501531731030786e+00 1.079652145370245009e+00 1.104101146927692678e+00 1.129034139735832998e+00 1.153837643314017614e+00 1.179762522105048506e+00 1.209343958580657574e+00
1.245000000000000107e+00 1.260307260285689845e+05 5.400375508218486793e+05 9.943272340741225053e+05 1.416015339696321869e+06 1.777861687586660031e+06 2.075147323676963802e+06 2.319951676625149325e+06 2.562710783618270420e+06 1.255015745907776145e+05 5.371554325878231321e+05 9.871986234581929166e+05 1.401737469982271548e+06 1.751335322264427086e+06 2.025982379994220100e+06 2.222018712506749667e+06 2.310510216502028983e+06 7.779485147466590256e+00 1.628615880131970428e+01 2.249663994088093588e+01 2.720174816285306107e+01 3.066882763771897302e+01 3.311321225477201580e+01 3.481065208005063027e+01 3.603345685823055078e+01 8.103696164391262613e+00 1.722179344787857858e+01 2.428783813870647990e+01 3.003302647214277243e+01 3.462665219257644367e+01 3.820672956175400259e+01 4.106564760730195474e+01 4.356749554840232719e+01 1.041666401183312773e+00 1.057452224198041746e+00 1.079613833041675353e+00 1.104083307469168940e+00 1.129040582666158699e+00 1.153814600694631265e+00 1.179690406639814171e+00 1.209188484494992277e+00
1.254999999999999893e+00 1.260300916547248489e+05 5.400327614173378097e+05 9.943337201561249094e+05 1.416012400196191855e+06 1.777786176056179451e+06 2.075301692644770490e+06 2.320251844233938958e+06 2.559942282171600964e+06 1.255008896646327339e+05 5.371503844743954251e+05 9.872047045744815841e+05 1.401733305930808652e+06 1.751255435074368725e+06 2.026139838454843499e+06 2.222312188866851851e+06 2.306911655790623277e+06 7.779626760287007947e+00 1.628648625902792801e+01 2.249705381074101140e+01 2.720242685595703236e+01 3.066999187448469755e+01 3.311370009128575020e+01 3.481037105226072015e+01 3.603474706931934435e+01 8.103346294918999604e+00 1.722133849692431795e+01 2.428757021059302801e+01 3.003317422075382481e+01 3.462734236318649295e+01 3.820761254503326398e+01 4.106575566158201696e+01 4.356462835757530883e+01 1.041602464493839308e+00 1.057403004513236544e+00 1.079582049123472887e+00 1.104061227521368371e+00 1.129020172779544806e+00 1.153824752651110508e+00 1.179704225547924423e+00 1.209055694503374578e+00
