te_value,ti_value,te_ddrho,ti_ddrho,te_transp_flux,ti_transp_flux
479.5559824375506,1055.70203901776,-4931.089431919145,-3076.936609305916,7379.15904448281,32166.9976275162
479.5559824375506,1341.929503486698,-4931.089431919145,-3076.936609305916,7370.47792536233,39153.8655019729
479.5559824375506,1658.923852829384,-4931.089431919145,-3076.936609305916,7457.2163870665,46298.6003503096
815.5188116571696,452.4802252061361,-4931.089431919145,-3076.936609305916,13226.2227904077,13064.1519419905
815.5188116571696,769.4745745488223,-4931.089431919145,-3076.936609305916,13064.6476618566,21411.8627692275
815.5188116571696,1055.70203901776,-4931.089431919145,-3076.936609305916,12975.1800987145,28233.8447626782
815.5188116571696,1341.929503486698,-4931.089431919145,-3076.936609305916,12849.7512335803,34424.4590368944
815.5188116571696,1658.923852829384,-4931.089431919145,-3076.936609305916,12733.0979230483,40705.3497418047
1118.87371045187,452.4802252061361,-4931.089431919145,-3076.936609305916,24309.2877727296,15421.8542838169
1118.87371045187,769.4745745488223,-4931.089431919145,-3076.936609305916,19240.5108787909,20434.1279841614
1118.87371045187,1055.70203901776,-4931.089431919145,-3076.936609305916,18924.0879491152,26959.5867155326
1118.87371045187,1341.929503486698,-4931.089431919145,-3076.936609305916,18565.4494841373,32889.1436158862
1118.87371045187,1658.923852829384,-4931.089431919145,-3076.936609305916,18193.1275437191,38909.131995153
1422.22860924657,452.4802252061361,-4931.089431919145,-3076.936609305916,39336.8925694647,18035.7363453549
1422.22860924657,769.4745745488223,-4931.089431919145,-3076.936609305916,24282.3962145827,18776.6831253665
1422.22860924657,1055.70203901776,-4931.089431919145,-3076.936609305916,23664.8274081773,24779.7217599092
1422.22860924657,1341.929503486698,-4931.089431919145,-3076.936609305916,23053.4529865683,30245.4502260421
1422.22860924657,1658.923852829384,-4931.089431919145,-3076.936609305916,22443.5135444523,35815.8403469303
1758.19143846619,452.4802252061361,-4931.089431919145,-3076.936609305916,57577.4480031764,20270.0425368325
1758.19143846619,769.4745745488223,-4931.089431919145,-3076.936609305916,28601.2433731663,17061.308861183
1758.19143846619,1055.70203901776,-4931.089431919145,-3076.936609305916,27707.0736276433,22523.6729808442
1758.19143846619,1341.929503486698,-4931.089431919145,-3076.936609305916,26841.72036243,27493.6660254432
1758.19143846619,1658.923852829384,-4931.089431919145,-3076.936609305916,25988.4792599996,32577.6326004155
479.5559824375506,452.4802252061361,-4931.089431919145,-2420.64001419792,4324.84042290315,5364.16244476398
479.5559824375506,769.4745745488223,-4931.089431919145,-2420.64001419792,4269.11821608947,8747.1958084641
479.5559824375506,1055.70203901776,-4931.089431919145,-2420.64001419792,4324.82988470869,11505.2721179511
479.5559824375506,1341.929503486698,-4931.089431919145,-2420.64001419792,4523.58234520904,14014.9824034157
479.5559824375506,1658.923852829384,-4931.089431919145,-2420.64001419792,4861.45871212675,16589.8236785144
815.5188116571696,452.4802252061361,-4931.089431919145,-2420.64001419792,8629.84487704688,4700.60612884291
815.5188116571696,769.4745745488223,-4931.089431919145,-2420.64001419792,8640.47863471245,7718.14158603792
815.5188116571696,1055.70203901776,-4931.089431919145,-2420.64001419792,8707.47480736341,10207.0020562127
815.5188116571696,1341.929503486698,-4931.089431919145,-2420.64001419792,8772.40343192132,12477.5891344383
815.5188116571696,1658.923852829384,-4931.089431919145,-2420.64001419792,8864.62719126083,14769.7006204928
1118.87371045187,452.4802252061361,-4931.089431919145,-2420.64001419792,13717.8175344883,4549.51102018582
1118.87371045187,769.4745745488223,-4931.089431919145,-2420.64001419792,13493.4226355718,7471.53950989193
1118.87371045187,1055.70203901776,-4931.089431919145,-2420.64001419792,13342.8591054886,9898.40134303573
1118.87371045187,1341.929503486698,-4931.089431919145,-2420.64001419792,13179.3533570882,12120.7612073592
1118.87371045187,1658.923852829384,-4931.089431919145,-2420.64001419792,13011.2781077869,14368.2995123394
1422.22860924657,452.4802252061361,-4931.089431919145,-2420.64001419792,17912.7850379783,4258.04564287657
1422.22860924657,769.4745745488223,-4931.089431919145,-2420.64001419792,17432.8966714339,6985.26212623272
1422.22860924657,1055.70203901776,-4931.089431919145,-2420.64001419792,17043.7822311809,9254.2468113325
1422.22860924657,1341.929503486698,-4931.089431919145,-2420.64001419792,16648.0487578775,11332.0343813832
1422.22860924657,1658.923852829384,-4931.089431919145,-2420.64001419792,16260.0501332022,13446.3084740567
1758.19143846619,452.4802252061361,-4931.089431919145,-2420.64001419792,25736.0191070836,4721.89381765426
1758.19143846619,769.4745745488223,-4931.089431919145,-2420.64001419792,20714.9219772851,6446.17021554976
1758.19143846619,1055.70203901776,-4931.089431919145,-2420.64001419792,20099.7836566525,8544.71370854939
1758.19143846619,1341.929503486698,-4931.089431919145,-2420.64001419792,19511.427695587,10481.8610139742
1758.19143846619,1658.923852829384,-4931.089431919145,-2420.64001419792,18931.5732661391,12464.3920426384
479.5559824375506,452.4802252061361,-4931.089431919145,-1764.343419089925,3157.78883963929,2061.18025826078
479.5559824375506,769.4745745488223,-4931.089431919145,-1764.343419089925,3138.44018368783,3363.68114791112
479.5559824375506,1055.70203901776,-4931.089431919145,-1764.343419089925,3211.43002160283,4428.47578001626
479.5559824375506,1341.929503486698,-4931.089431919145,-1764.343419089925,3403.61961249419,5396.16186170207
479.5559824375506,1658.923852829384,-4931.089431919145,-1764.343419089925,3719.91406086765,6390.66970418244
815.5188116571696,452.4802252061361,-4931.089431919145,-1764.343419089925,6607.19930448068,1825.32275038837
815.5188116571696,769.4745745488223,-4931.089431919145,-1764.343419089925,6606.97721254092,3002.27063872952
815.5188116571696,1055.70203901776,-4931.089431919145,-1764.343419089925,6650.9766532721,3984.17692730773
815.5188116571696,1341.929503486698,-4931.089431919145,-1764.343419089925,6714.81489771587,4878.34598483504
815.5188116571696,1658.923852829384,-4931.089431919145,-1764.343419089925,6822.06649137827,5780.19284169264
1118.87371045187,452.4802252061361,-4931.089431919145,-1764.343419089925,10554.5269169108,1788.14411739533
1118.87371045187,769.4745745488223,-4931.089431919145,-1764.343419089925,10362.2996835144,2945.05218648678
1118.87371045187,1055.70203901776,-4931.089431919145,-1764.343419089925,10221.8010049209,3912.58910751835
1118.87371045187,1341.929503486698,-4931.089431919145,-1764.343419089925,10097.9943462702,4806.56691055165
1118.87371045187,1658.923852829384,-4931.089431919145,-1764.343419089925,10010.6270367117,5710.65119759293
1422.22860924657,452.4802252061361,-4931.089431919145,-1764.343419089925,13763.6659990532,1697.99880531792
1422.22860924657,769.4745745488223,-4931.089431919145,-1764.343419089925,13381.1664130631,2792.86757440198
1422.22860924657,1055.70203901776,-4931.089431919145,-1764.343419089925,13076.9034550096,3713.08203834547
1422.22860924657,1341.929503486698,-4931.089431919145,-1764.343419089925,12802.6503358271,4567.88802570739
1422.22860924657,1658.923852829384,-4931.089431919145,-1764.343419089925,12561.5450501513,5436.64692193872
1758.19143846619,452.4802252061361,-4931.089431919145,-1764.343419089925,16555.0268985516,1597.53689309683
1758.19143846619,769.4745745488223,-4931.089431919145,-1764.343419089925,16014.8503293174,2625.64066171106
1758.19143846619,1055.70203901776,-4931.089431919145,-1764.343419089925,15561.5664455823,3498.01621069706
1758.19143846619,1341.929503486698,-4931.089431919145,-1764.343419089925,15143.0401116085,4311.11203197322
1758.19143846619,1658.923852829384,-4931.089431919145,-1764.343419089925,14746.2705168565,5144.09901456184
479.5559824375506,452.4802252061361,-4931.089431919145,-1037.5008272091,2471.11009673094,853.310129921561
479.5559824375506,769.4745745488223,-4931.089431919145,-1037.5008272091,2487.13071787383,1393.48498967405
479.5559824375506,1055.70203901776,-4931.089431919145,-1037.5008272091,2589.90581248106,1833.18275171585
479.5559824375506,1341.929503486698,-4931.089431919145,-1037.5008272091,2796.22685784438,2238.16699192457
479.5559824375506,1658.923852829384,-4931.089431919145,-1037.5008272091,3096.02615581042,2659.12095444826
815.5188116571696,452.4802252061361,-4931.089431919145,-1037.5008272091,5488.7455559602,764.631751025036
815.5188116571696,769.4745745488223,-4931.089431919145,-1037.5008272091,5424.37670307889,1255.24901273761
815.5188116571696,1055.70203901776,-4931.089431919145,-1037.5008272091,5426.16274539471,1662.35444950559
815.5188116571696,1341.929503486698,-4931.089431919145,-1037.5008272091,5443.4171917326,2034.49974268755
815.5188116571696,1658.923852829384,-4931.089431919145,-1037.5008272091,5486.27880218385,2403.74376843148
1118.87371045187,452.4802252061361,-4931.089431919145,-1037.5008272091,8456.24639204364,743.203082509205
1118.87371045187,769.4745745488223,-4931.089431919145,-1037.5008272091,8239.81011315039,1219.43326091972
1118.87371045187,1055.70203901776,-4931.089431919145,-1037.5008272091,8070.72258529563,1615.45355008796
1118.87371045187,1341.929503486698,-4931.089431919145,-1037.5008272091,7921.01855718101,1980.52582315404
1118.87371045187,1658.923852829384,-4931.089431919145,-1037.5008272091,7799.92606151391,2350.03416560508
1422.22860924657,452.4802252061361,-4931.089431919145,-1037.5008272091,10702.5610460415,697.272207557169
1422.22860924657,769.4745745488223,-4931.089431919145,-1037.5008272091,10352.8865315462,1143.63456044437
1422.22860924657,1055.70203901776,-4931.089431919145,-1037.5008272091,10047.2961186459,1516.91918758693
1422.22860924657,1341.929503486698,-4931.089431919145,-1037.5008272091,9772.73095083166,1862.53995965054
1422.22860924657,1658.923852829384,-4931.089431919145,-1037.5008272091,9531.41114863367,2214.61743764003
1758.19143846619,452.4802252061361,-4931.089431919145,-1037.5008272091,12528.0081666755,648.652335372931
1758.19143846619,769.4745745488223,-4931.089431919145,-1037.5008272091,12063.6580432689,1062.7714813854
1758.19143846619,1055.70203901776,-4931.089431919145,-1037.5008272091,11646.7026056555,1411.77328660036
1758.19143846619,1341.929503486698,-4931.089431919145,-1037.5008272091,11261.4682480286,1735.27571854023
1758.19143846619,1658.923852829384,-4931.089431919145,-1037.5008272091,10912.0874885394,2067.92702304699
479.5559824375506,452.4802252061361,-3988.83552234047,-3803.77920118674,1506.93471630789,284.808430648834
479.5559824375506,769.4745745488223,-3988.83552234047,-3803.77920118674,1507.77334585423,476.81006360945
479.5559824375506,1055.70203901776,-3988.83552234047,-3803.77920118674,1562.38858351333,651.018975397825
479.5559824375506,1341.929503486698,-3988.83552234047,-3803.77920118674,1697.63147102858,828.14877547951
479.5559824375506,1658.923852829384,-3988.83552234047,-3803.77920118674,1934.09731399656,1023.64832384127
815.5188116571696,452.4802252061361,-3988.83552234047,-3803.77920118674,5831.1693526564,553.162214495063
815.5188116571696,769.4745745488223,-3988.83552234047,-3803.77920118674,4399.99656518422,750.200194494473
815.5188116571696,1055.70203901776,-3988.83552234047,-3803.77920118674,4636.78801372034,1134.627037113
815.5188116571696,1341.929503486698,-3988.83552234047,-3803.77920118674,4853.94291108463,1535.46924765913
815.5188116571696,1658.923852829384,-3988.83552234047,-3803.77920118674,5062.31329967231,1943.03055876498
1118.87371045187,452.4802252061361,-3988.83552234047,-3803.77920118674,15003.8201523202,1274.7010444725
1118.87371045187,769.4745745488223,-3988.83552234047,-3803.77920118674,7940.99768844533,1217.05729411985
1118.87371045187,1055.70203901776,-3988.83552234047,-3803.77920118674,8029.84145955719,1745.51635664164
1118.87371045187,1341.929503486698,-3988.83552234047,-3803.77920118674,8067.79245346645,2282.04895880611
1118.87371045187,1658.923852829384,-3988.83552234047,-3803.77920118674,8069.80904423613,2830.07285515271
1422.22860924657,452.4802252061361,-3988.83552234047,-3803.77920118674,26948.5408317151,2195.76755035921
1422.22860924657,769.4745745488223,-3988.83552234047,-3803.77920118674,10954.9576050008,1611.79228059244
1422.22860924657,1055.70203901776,-3988.83552234047,-3803.77920118674,10812.163797272,2263.27371432974
1422.22860924657,1341.929503486698,-3988.83552234047,-3803.77920118674,10650.3697702929,2922.83449848736
1422.22860924657,1658.923852829384,-3988.83552234047,-3803.77920118674,10455.0656162056,3603.5724459365
1758.19143846619,452.4802252061361,-3988.83552234047,-3803.77920118674,41266.1748876325,3377.07713997754
1758.19143846619,769.4745745488223,-3988.83552234047,-3803.77920118674,13769.0902507848,2035.72174042897
1758.19143846619,1055.70203901776,-3988.83552234047,-3803.77920118674,13075.9149626393,2770.79779727853
1758.19143846619,1341.929503486698,-3988.83552234047,-3803.77920118674,12720.003104908,3555.64190888835
1758.19143846619,1658.923852829384,-3988.83552234047,-3803.77920118674,12362.9919236124,4386.39362299265
479.5559824375506,452.4802252061361,-3988.83552234047,-3076.936609305916,1710.73607626372,624.847454286344
479.5559824375506,769.4745745488223,-3988.83552234047,-3076.936609305916,1707.88587206376,1053.41834460319
479.5559824375506,1055.70203901776,-3988.83552234047,-3076.936609305916,1770.83592852959,1434.75313716377
479.5559824375506,1341.929503486698,-3988.83552234047,-3076.936609305916,1918.06255372002,1802.3464420372
479.5559824375506,1658.923852829384,-3988.83552234047,-3076.936609305916,2172.70802502221,2184.30739243228
815.5188116571696,452.4802252061361,-3988.83552234047,-3076.936609305916,4753.46368619768,818.350937308203
815.5188116571696,769.4745745488223,-3988.83552234047,-3076.936609305916,4943.93230957068,1442.53599754504
815.5188116571696,1055.70203901776,-3988.83552234047,-3076.936609305916,5154.56982226005,2041.6871333597
815.5188116571696,1341.929503486698,-3988.83552234047,-3076.936609305916,5300.04017493389,2623.42442960236
815.5188116571696,1658.923852829384,-3988.83552234047,-3076.936609305916,5419.22586543704,3190.17312599836
1118.87371045187,452.4802252061361,-3988.83552234047,-3076.936609305916,10421.5836214903,1293.29553704968
1118.87371045187,769.4745745488223,-3988.83552234047,-3076.936609305916,8378.46969334905,1794.42617603231
1118.87371045187,1055.70203901776,-3988.83552234047,-3076.936609305916,8381.97577252464,2475.60042087268
1118.87371045187,1341.929503486698,-3988.83552234047,-3076.936609305916,8331.02619194567,3131.29752497121
1118.87371045187,1658.923852829384,-3988.83552234047,-3076.936609305916,8254.92533155557,3788.62944288297
1422.22860924657,452.4802252061361,-3988.83552234047,-3076.936609305916,17915.7905994258,1843.15886721136
1422.22860924657,769.4745745488223,-3988.83552234047,-3076.936609305916,11108.7550084748,1981.20785759954
1422.22860924657,1055.70203901776,-3988.83552234047,-3076.936609305916,10898.2824843974,2709.32145618472
1422.22860924657,1341.929503486698,-3988.83552234047,-3076.936609305916,10679.738260609,3414.04913063628
1422.22860924657,1658.923852829384,-3988.83552234047,-3076.936609305916,10449.4132622967,4129.87848237247
1758.19143846619,452.4802252061361,-3988.83552234047,-3076.936609305916,26856.5201439173,2444.22920792977
1758.19143846619,769.4745745488223,-3988.83552234047,-3076.936609305916,13367.8481772394,2126.41512362874
1758.19143846619,1055.70203901776,-3988.83552234047,-3076.936609305916,12986.6684948237,2904.04363571186
1758.19143846619,1341.929503486698,-3988.83552234047,-3076.936609305916,12604.5923185501,3659.37390722202
1758.19143846619,1658.923852829384,-3988.83552234047,-3076.936609305916,12207.9583894283,4431.63760476067
479.5559824375506,452.4802252061361,-3988.83552234047,-2420.64001419792,1680.11360101637,618.190070035454
479.5559824375506,769.4745745488223,-3988.83552234047,-2420.64001419792,1662.64952180397,1021.66981199423
479.5559824375506,1055.70203901776,-3988.83552234047,-2420.64001419792,1702.37186754347,1369.85275350619
479.5559824375506,1341.929503486698,-3988.83552234047,-2420.64001419792,1812.95321958698,1705.8456070925
479.5559824375506,1658.923852829384,-3988.83552234047,-2420.64001419792,1997.7609712916,2049.65884444172
815.5188116571696,452.4802252061361,-3988.83552234047,-2420.64001419792,4318.82026247356,746.117347708603
815.5188116571696,769.4745745488223,-3988.83552234047,-2420.64001419792,4400.70217079696,1270.15432545083
815.5188116571696,1055.70203901776,-3988.83552234047,-2420.64001419792,4518.68585037541,1755.41856347515
815.5188116571696,1341.929503486698,-3988.83552234047,-2420.64001419792,4629.38210348209,2227.44930511638
815.5188116571696,1658.923852829384,-3988.83552234047,-2420.64001419792,4741.06555593654,2690.70065789525
1118.87371045187,452.4802252061361,-3988.83552234047,-2420.64001419792,7354.54218712097,873.063201602186
1118.87371045187,769.4745745488223,-3988.83552234047,-2420.64001419792,7305.20160526595,1471.31962131425
1118.87371045187,1055.70203901776,-3988.83552234047,-2420.64001419792,7306.26846774008,2021.00226389178
1118.87371045187,1341.929503486698,-3988.83552234047,-2420.64001419792,7278.89786970294,2557.14209548198
1118.87371045187,1658.923852829384,-3988.83552234047,-2420.64001419792,7240.0086874043,3085.09779385305
1422.22860924657,452.4802252061361,-3988.83552234047,-2420.64001419792,9977.04276420698,953.318049757838
1422.22860924657,769.4745745488223,-3988.83552234047,-2420.64001419792,9756.69069541825,1593.5689811791
1422.22860924657,1055.70203901776,-3988.83552234047,-2420.64001419792,9593.08561083812,2179.09156755891
1422.22860924657,1341.929503486698,-3988.83552234047,-2420.64001419792,9416.87273741025,2748.2144796948
1422.22860924657,1658.923852829384,-3988.83552234047,-2420.64001419792,9239.37147138311,3320.41821148808
1758.19143846619,452.4802252061361,-3988.83552234047,-2420.64001419792,14649.818842096,1213.62475871816
1758.19143846619,769.4745745488223,-3988.83552234047,-2420.64001419792,11830.4256284532,1688.9899951933
1758.19143846619,1055.70203901776,-3988.83552234047,-2420.64001419792,11521.6845639546,2308.14068786019
1758.19143846619,1341.929503486698,-3988.83552234047,-2420.64001419792,11221.8442872236,2915.92123341194
1758.19143846619,1658.923852829384,-3988.83552234047,-2420.64001419792,10926.687060808,3541.30246691054
479.5559824375506,452.4802252061361,-3988.83552234047,-1764.343419089925,1510.95274627455,495.184426289953
479.5559824375506,769.4745745488223,-3988.83552234047,-1764.343419089925,1508.07126488982,817.59177756747
479.5559824375506,1055.70203901776,-3988.83552234047,-1764.343419089925,1557.48050758678,1092.70923992563
479.5559824375506,1341.929503486698,-3988.83552234047,-1764.343419089925,1676.65341960443,1358.03281036513
479.5559824375506,1658.923852829384,-3988.83552234047,-1764.343419089925,1875.84369256683,1629.63473921513
815.5188116571696,452.4802252061361,-3988.83552234047,-1764.343419089925,4036.4689443458,597.484089660966
815.5188116571696,769.4745745488223,-3988.83552234047,-1764.343419089925,4098.08026700946,1004.54209326946
815.5188116571696,1055.70203901776,-3988.83552234047,-1764.343419089925,4187.64470343669,1376.37991303485
815.5188116571696,1341.929503486698,-3988.83552234047,-1764.343419089925,4275.0430967515,1740.57795910962
815.5188116571696,1658.923852829384,-3988.83552234047,-1764.343419089925,4374.31671486718,2092.72270850216
1118.87371045187,452.4802252061361,-3988.83552234047,-1764.343419089925,6759.5553147625,671.733640467738
1118.87371045187,769.4745745488223,-3988.83552234047,-1764.343419089925,6665.72737836995,1118.26663719939
1118.87371045187,1055.70203901776,-3988.83552234047,-1764.343419089925,6611.37670881281,1520.01996882269
1118.87371045187,1341.929503486698,-3988.83552234047,-1764.343419089925,6556.01775543742,1915.06447617645
1118.87371045187,1658.923852829384,-3988.83552234047,-1764.343419089925,6505.88404927587,2301.12200735334
1422.22860924657,452.4802252061361,-3988.83552234047,-1764.343419089925,8944.67029523456,702.587343123674
1422.22860924657,769.4745745488223,-3988.83552234047,-1764.343419089925,8704.63365707649,1160.65396164336
1422.22860924657,1055.70203901776,-3988.83552234047,-1764.343419089925,8514.50192119766,1574.09046109175
1422.22860924657,1341.929503486698,-3988.83552234047,-1764.343419089925,8333.1518958883,1976.29455210108
1422.22860924657,1658.923852829384,-3988.83552234047,-1764.343419089925,8164.22237237291,2380.64373065674
1758.19143846619,452.4802252061361,-3988.83552234047,-1764.343419089925,10752.9489606378,719.377244195304
1758.19143846619,769.4745745488223,-3988.83552234047,-1764.343419089925,10402.2677257861,1183.7013790687
1758.19143846619,1055.70203901776,-3988.83552234047,-1764.343419089925,10103.4266492653,1605.88163464314
1758.19143846619,1341.929503486698,-3988.83552234047,-1764.343419089925,9815.68504142462,2017.19293862566
1758.19143846619,1658.923852829384,-3988.83552234047,-1764.343419089925,9542.09918097409,2431.54611183421
479.5559824375506,452.4802252061361,-3988.83552234047,-1037.5008272091,1317.07419461689,339.001625860859
479.5559824375506,769.4745745488223,-3988.83552234047,-1037.5008272091,1314.8494537572,554.006494502501
479.5559824375506,1055.70203901776,-3988.83552234047,-1037.5008272091,1354.90887013063,737.639648092072
479.5559824375506,1341.929503486698,-3988.83552234047,-1037.5008272091,1448.57239313201,914.938089369731
479.5559824375506,1658.923852829384,-3988.83552234047,-1037.5008272091,1600.4749923894,1097.21783321305
815.5188116571696,452.4802252061361,-3988.83552234047,-1037.5008272091,3413.32536334769,396.846840077208
815.5188116571696,769.4745745488223,-3988.83552234047,-1037.5008272091,3411.13336684349,647.340644710185
815.5188116571696,1055.70203901776,-3988.83552234047,-1037.5008272091,3428.82704124156,874.571465995971
815.5188116571696,1341.929503486698,-3988.83552234047,-1037.5008272091,3461.7549101855,1097.58456291053
815.5188116571696,1658.923852829384,-3988.83552234047,-1037.5008272091,3519.04291758428,1316.73602124782
1118.87371045187,452.4802252061361,-3988.83552234047,-1037.5008272091,5421.75648482217,418.267044443895
1118.87371045187,769.4745745488223,-3988.83552234047,-1037.5008272091,5308.44516128329,683.982639081487
1118.87371045187,1055.70203901776,-3988.83552234047,-1037.5008272091,5223.07293971951,922.507319601191
1118.87371045187,1341.929503486698,-3988.83552234047,-1037.5008272091,5158.53945235486,1157.56199100352
1118.87371045187,1658.923852829384,-3988.83552234047,-1037.5008272091,5111.75401425244,1392.55472278811
1422.22860924657,452.4802252061361,-3988.83552234047,-1037.5008272091,7013.7357666814,422.540393773411
1422.22860924657,769.4745745488223,-3988.83552234047,-1037.5008272091,6797.48537920304,692.007670001722
1422.22860924657,1055.70203901776,-3988.83552234047,-1037.5008272091,6612.93519649576,933.80044423302
1422.22860924657,1341.929503486698,-3988.83552234047,-1037.5008272091,6451.59750254537,1171.14082764357
1422.22860924657,1658.923852829384,-3988.83552234047,-1037.5008272091,6308.99850386366,1411.87980988284
1758.19143846619,452.4802252061361,-3988.83552234047,-1037.5008272091,8294.02626629699,424.73221197022
1758.19143846619,769.4745745488223,-3988.83552234047,-1037.5008272091,7994.81890391064,694.861425550668
1758.19143846619,1055.70203901776,-3988.83552234047,-1037.5008272091,7732.58917926124,937.539193646231
1758.19143846619,1341.929503486698,-3988.83552234047,-1037.5008272091,7492.69194852497,1174.34097077273
1758.19143846619,1658.923852829384,-3988.83552234047,-1037.5008272091,7270.76090372845,1413.12919687362
479.5559824375506,452.4802252061361,-3138.03503336049,-3803.77920118674,1005.34109235434,198.048745934992
479.5559824375506,769.4745745488223,-3138.03503336049,-3803.77920118674,1002.78519910178,330.924292506812
479.5559824375506,1055.70203901776,-3138.03503336049,-3803.77920118674,1029.60234992238,455.636077897224
479.5559824375506,1341.929503486698,-3138.03503336049,-3803.77920118674,1100.93428877865,590.291520651954
479.5559824375506,1658.923852829384,-3138.03503336049,-3803.77920118674,1232.68866925321,739.197346443107
815.5188116571696,452.4802252061361,-3138.03503336049,-3803.77920118674,3716.95475334606,412.362347175966
815.5188116571696,769.4745745488223,-3138.03503336049,-3803.77920118674,2812.77555127477,544.696983041784
815.5188116571696,1055.70203901776,-3138.03503336049,-3803.77920118674,2980.5320566003,827.250648868945
815.5188116571696,1341.929503486698,-3138.03503336049,-3803.77920118674,3118.2841047265,1133.84818811179
815.5188116571696,1658.923852829384,-3138.03503336049,-3803.77920118674,3232.45545845041,1441.26470024468
1118.87371045187,452.4802252061361,-3138.03503336049,-3803.77920118674,9582.8189539628,965.844335391015
1118.87371045187,769.4745745488223,-3138.03503336049,-3803.77920118674,5050.56487721701,908.66205395182
1118.87371045187,1055.70203901776,-3138.03503336049,-3803.77920118674,5104.29614920782,1300.43968746626
1118.87371045187,1341.929503486698,-3138.03503336049,-3803.77920118674,5129.60992021293,1715.33966105109
1118.87371045187,1658.923852829384,-3138.03503336049,-3803.77920118674,5126.00449809998,2133.38111322225
1422.22860924657,452.4802252061361,-3138.03503336049,-3803.77920118674,17147.7343719315,1683.73056494783
1422.22860924657,769.4745745488223,-3138.03503336049,-3803.77920118674,6962.85882013328,1227.05420838228
1422.22860924657,1055.70203901776,-3138.03503336049,-3803.77920118674,6862.53902067741,1727.35950586681
1422.22860924657,1341.929503486698,-3138.03503336049,-3803.77920118674,6750.00439375076,2235.57177527463
1422.22860924657,1658.923852829384,-3138.03503336049,-3803.77920118674,6615.51209924566,2756.69426251066
1758.19143846619,452.4802252061361,-3138.03503336049,-3803.77920118674,26116.4744202754,2617.18734431487
1758.19143846619,769.4745745488223,-3138.03503336049,-3803.77920118674,8704.66998863229,1572.24505933018
1758.19143846619,1055.70203901776,-3138.03503336049,-3803.77920118674,8270.83571752483,2151.93631831501
1758.19143846619,1341.929503486698,-3138.03503336049,-3803.77920118674,8056.7967483605,2768.30292626942
1758.19143846619,1658.923852829384,-3138.03503336049,-3803.77920118674,7824.92804653982,3416.73526673561
479.5559824375506,452.4802252061361,-3138.03503336049,-3076.936609305916,1080.96751205375,487.376030967127
479.5559824375506,769.4745745488223,-3138.03503336049,-3076.936609305916,1072.79385464796,809.867637195947
479.5559824375506,1055.70203901776,-3138.03503336049,-3076.936609305916,1100.91486031628,1102.50970370909
479.5559824375506,1341.929503486698,-3138.03503336049,-3076.936609305916,1164.11142105632,1396.03231367897
