time                     Te-source-int-ft1        Te-source-int-ft2        Te-source-int-ft3        Te-source-int-ft4        Te-source-int-ft5        Te-source-int-ft6        Te-source-int-ft7        Te-source-int-ft8        Ti-source-int-ft1        Ti-source-int-ft2        Ti-source-int-ft3        Ti-source-int-ft4        Ti-source-int-ft5        Ti-source-int-ft6        Ti-source-int-ft7        Ti-source-int-ft8        dvdrho1                  dvdrho2                  dvdrho3                  dvdrho4                  dvdrho5                  dvdrho6                  dvdrho7                  dvdrho8                  surfaceA1                surfaceA2                surfaceA3                surfaceA4                surfaceA5                surfaceA6                surfaceA7                surfaceA8                gm7-ft1                  gm7-ft2                  gm7-ft3                  gm7-ft4                  gm7-ft5                  gm7-ft6                  gm7-ft7                  gm7-ft8
1.254999999999999893e+00 1.296347684228031576e+05 5.541620148472895380e+05 1.017339949767387821e+06 1.444201844605535269e+06 1.807484288691541180e+06 2.103477101217091084e+06 2.345136672904321458e+06 2.583222020978704095e+06 1.291059013126321370e+05 5.512807994300953578e+05 1.010212901231116499e+06 1.429923883986800909e+06 1.780948452592285583e+06 2.054278129583331756e+06 2.247086233997811098e+06 2.328164407149022911e+06 7.787282227990336203e+00 1.629913879749583927e+01 2.250951144031810358e+01 2.721848061341243508e+01 3.069078122506760664e+01 3.314157117434587008e+01 3.484633496651946416e+01 3.607314212478279813e+01 8.113910216894224092e+00 1.723950231690819734e+01 2.430694652534607059e+01 3.005973667870669530e+01 3.466266038543664507e+01 3.824734489303217089e+01 4.109841968456459682e+01 4.357682453574710735e+01 1.041935295612659296e+00 1.057696322359043428e+00 1.079845184561139648e+00 1.104386118272259631e+00 1.129406901236506222e+00 1.154050034208130349e+00 1.179432291244988162e+00 1.208154158724007443e+00
1.264999999999999902e+00 1.296346039020621974e+05 5.541594435341253411e+05 1.017337071232335758e+06 1.444198689531420358e+06 1.807475574293413665e+06 2.103477243446844164e+06 2.345118507282514125e+06 2.583131255122873466e+06 1.291057220116149110e+05 5.512781622539875098e+05 1.010209978694569203e+06 1.429920845660141436e+06 1.780940254520063754e+06 2.054281013735978864e+06 2.247076268101864960e+06 2.328119044365918264e+06 7.787401116418044111e+00 1.629939685303432029e+01 2.250989305738962543e+01 2.721901914578874937e+01 3.069148403994336860e+01 3.314234095336323094e+01 3.484716917965312888e+01 3.607476139105987301e+01 8.113582376526817797e+00 1.723908106199038670e+01 2.430672268737750841e+01 3.005993892779239829e+01 3.466336571120528021e+01 3.824821095630769463e+01 4.109852243859801035e+01 4.357400236627609047e+01 1.041877291454158971e+00 1.057653708748567789e+00 1.079816921980385258e+00 1.104371694728529807e+00 1.129404041311456774e+00 1.154049416168314579e+00 1.179408054885873636e+00 1.208012281050015568e+00
1.274999999999999911e+00 1.296339794928959018e+05 5.541580551553079858e+05 1.017333078513563261e+06 1.444192177257834235e+06 1.807470340189286275e+06 2.103462200755222235e+06 2.345111800365671981e+06 2.583136690323459916e+06 1.291050909795184125e+05 5.512767748047149507e+05 1.010206031517984578e+06 1.429914582193131791e+06 1.780936004863196053e+06 2.054268657053577015e+06 2.247081326951749623e+06 2.328198483684082981e+06 7.787523703373433470e+00 1.629964952645480025e+01 2.251027097297961532e+01 2.721954190130916729e+01 3.069216651798330631e+01 3.314312018767338230e+01 3.484802816622442379e+01 3.607639467129176580e+01 8.113290566072151933e+00 1.723872040037063869e+01 2.430657039883373471e+01 3.006021673305783537e+01 3.466413514430506382e+01 3.824912507481138135e+01 4.109866302117125514e+01 4.357125759728982928e+01 1.041823421626577595e+00 1.057615163332718655e+00 1.079792017114868941e+00 1.104360679171606519e+00 1.129404008115171720e+00 1.154049911145427876e+00 1.179384016524807954e+00 1.207872645759359154e+00
1.284999999999999920e+00 1.296336932707063534e+05 5.541557527398016537e+05 1.017329772606396233e+06 1.444187783695179038e+06 1.807462463346058037e+06 2.103458951271433849e+06 2.345095245841869153e+06 2.583074568836600520e+06 1.291048072044147411e+05 5.512744902590586571e+05 1.010202832363150781e+06 1.429910529002649477e+06 1.780929028913436458e+06 2.054268467644676333e+06 2.247073970865318552e+06 2.328188317234203685e+06 7.787640534482006771e+00 1.629990142831570310e+01 2.251064435938584651e+01 2.722006634408075243e+01 3.069284436106715575e+01 3.314386823684311167e+01 3.484886018508283456e+01 3.607802300539552931e+01 8.113024662965134581e+00 1.723841246508666813e+01 2.430648481083970580e+01 3.006056336894114978e+01 3.466496640099565951e+01 3.825008241063432024e+01 4.109883426833491882e+01 4.356858271569023344e+01 1.041773653339659544e+00 1.057579903725593962e+00 1.079770292924047803e+00 1.104352131183965025e+00 1.129406162055969443e+00 1.154052792373179370e+00 1.179361722983473193e+00 1.207735659691272057e+00
1.294999999999999929e+00 1.296331580139239959e+05 5.541541147614154033e+05 1.017325936930450611e+06 1.444181852196019376e+06 1.807456214408134110e+06 2.103446074421778787e+06 2.345086230751665309e+06 2.583060064939971548e+06 1.291042767005460482e+05 5.512728973064052407e+05 1.010199134360924014e+06 1.429904984364312841e+06 1.780923877097307006e+06 2.054258494920627214e+06 2.247076162987673189e+06 2.328239279052008875e+06 7.787756983292021040e+00 1.630014838797599452e+01 2.251101393256509553e+01 2.722057807241797178e+01 3.069350843035857679e+01 3.314461765553303962e+01 3.484970054648941584e+01 3.607965276886063322e+01 8.112786245217687764e+00 1.723815372591754880e+01 2.430645799368895155e+01 3.006097068116210380e+01 3.466584753613029335e+01 3.825107403121638328e+01 4.109903055045405296e+01 4.356597217441154868e+01 1.041727468805798473e+00 1.057547984085387860e+00 1.079751363484436455e+00 1.104346323644597172e+00 1.129410439466734140e+00 1.154056656242590906e+00 1.179339819480297535e+00 1.207600927150173309e+00
1.304999999999999938e+00 1.296328076954335120e+05 5.541519851123286644e+05 1.017322458741015405e+06 1.444176884880976053e+06 1.807448705593547784e+06 2.103440464660597034e+06 2.345071027317836415e+06 2.583013855168431066e+06 1.291039348290869530e+05 5.512708160121772671e+05 1.010195815024591284e+06 1.429900432084911736e+06 1.780917404916304862e+06 2.054256000078733545e+06 2.247070598450113554e+06 2.328247360333627556e+06 7.787871768506093417e+00 1.630039537425127705e+01 2.251138039824886405e+01 2.722109017147925769e+01 3.069416543015142196e+01 3.314534489535549255e+01 3.485052565188941998e+01 3.608127487840297221e+01 8.112573231219741388e+00 1.723794136735698501e+01 2.430648733482196988e+01 3.006143434812416615e+01 3.466677626208421970e+01 3.825209575474232793e+01 4.109924674912767273e+01 4.356342041091421180e+01 1.041684771591598668e+00 1.057518908862787876e+00 1.079735078161948358e+00 1.104342575808208604e+00 1.129416528125801067e+00 1.154062195467392860e+00 1.179318957756424258e+00 1.207468574746769274e+00
1.314999999999999947e+00 1.296323214600953361e+05 5.541502248110141372e+05 1.017318722799740266e+06 1.444171269478357630e+06 1.807442035145668779e+06 2.103429187380695250e+06 2.345060568138454575e+06 2.582989481813133229e+06 1.291034573561774741e+05 5.512691146297740052e+05 1.010192246375278803e+06 1.429895245282928925e+06 1.780911848454255145e+06 2.054247687497220701e+06 2.247070833701317199e+06 2.328282779813077766e+06 7.787985984271898587e+00 1.630063905743054065e+01 2.251174396417714618e+01 2.722159288524487053e+01 3.069481232072002541e+01 3.314606885028736372e+01 3.485135085253215692e+01 3.608289053835759574e+01 8.112383829957256154e+00 1.723777091101019465e+01 2.430656618922009216e+01 3.006194762134348508e+01 3.466774395495454542e+01 3.825314123860848525e+01 4.109947853473990875e+01 4.356092291033012742e+01 1.041645185245425820e+00 1.057492619381843912e+00 1.079721132105543768e+00 1.104341028684350912e+00 1.129424251642265453e+00 1.154068563056190211e+00 1.179298495950012793e+00 1.207338410646910720e+00
1.324999999999999956e+00 1.296319387197434553e+05 5.541482083200531779e+05 1.017315196120723034e+06 1.444166083692809567e+06 1.807434756644638488e+06 2.103422170668897685e+06 2.345046482483626343e+06 2.582952010360829066e+06 1.291030847848520498e+05 5.512671560367390048e+05 1.010188892531761667e+06 1.429890491719270591e+06 1.780905640468775062e+06 2.054243741280414630e+06 2.247066501952292863e+06 2.328299596273461357e+06 7.788098907510327962e+00 1.630088202621228533e+01 2.251210457461112568e+01 2.722209432506987170e+01 3.069545127452718347e+01 3.314677644297169934e+01 3.485216669334657524e+01 3.608449564999688164e+01 8.112216301885192493e+00 1.723763959822673897e+01 2.430669149087465186e+01 3.006250640477382774e+01 3.466874765730495511e+01 3.825420654440310386e+01 4.109972195698867381e+01 4.355847537201285746e+01 1.041608582679922623e+00 1.057468778199493364e+00 1.079709391390825113e+00 1.104341207765102917e+00 1.129433439724824018e+00 1.154076093040826922e+00 1.179278641582005349e+00 1.207210429288262166e+00
1.334999999999999964e+00 1.296314838269133761e+05 5.541464018050011946e+05 1.017311544788206695e+06 1.444160652446445078e+06 1.807427928005965892e+06 2.103411936503477395e+06 2.345035148348394781e+06 2.582923391750207637e+06 1.291026397391119244e+05 5.512654107887861319e+05 1.010185413455219474e+06 1.429885492151621496e+06 1.780899904801787110e+06 2.054236453129434958e+06 2.247065410831965506e+06 2.328326749871216249e+06 7.788211247214154476e+00 1.630112265240966707e+01 2.251246283290559091e+01 2.722258875402816969e+01 3.069608204176559951e+01 3.314747829724392147e+01 3.485297883281335629e+01 3.608608934601605256e+01 8.112069193910921072e+00 1.723754406881760559e+01 2.430685849956067912e+01 3.006310571562239531e+01 3.466978139115073532e+01 3.825528724877882780e+01 4.109997380130047162e+01 4.355607416767723805e+01 1.041574682294711618e+00 1.057447284771762863e+00 1.079699616623559955e+00 1.104343158826206706e+00 1.129443902166466840e+00 1.154084285383027764e+00 1.179259113145429527e+00 1.207084537023028536e+00
1.344999999999999973e+00 1.296310863321602810e+05 5.541444627527078846e+05 1.017308022466380615e+06 1.444155406427383889e+06 1.807420798831942026e+06 2.103404112885488663e+06 2.345021838462024927e+06 2.582890588202696759e+06 1.291022525006663345e+05 5.512635307729893830e+05 1.010182062890134403e+06 1.429880672691899817e+06 1.780893837558671832e+06 2.054231622691488126e+06 2.247061790695169941e+06 2.328347005804986227e+06 7.788322554664144803e+00 1.630136226143832090e+01 2.251281841011247664e+01 2.722308094781382337e+01 3.069670502708764914e+01 3.314816759938523205e+01 3.485378441394910709e+01 3.608766987181768826e+01 8.111941001220554170e+00 1.723748177323199116e+01 2.430706418132650981e+01 3.006374186601304288e+01 3.467084212552914124e+01 3.825637993993515806e+01 4.110023105289304368e+01 4.355371592039804796e+01 1.041543350534544610e+00 1.057427896549095303e+00 1.079691688582631537e+00 1.104346555447390577e+00 1.129455529171216055e+00 1.154093272393760694e+00 1.179239922011027897e+00 1.206960675532259275e+00
1.354999999999999982e+00 1.296306514097018080e+05 5.541426462159811053e+05 1.017304442555054091e+06 1.444150094184300397e+06 1.807413934365724446e+06 2.103394539492099080e+06 2.345010054944040254e+06 2.582860687847055495e+06 1.291018273595228529e+05 5.512617736131069250e+05 1.010178651012371294e+06 1.429875781178234611e+06 1.780888033962932648e+06 2.054224945483914809e+06 2.247059872511085123e+06 2.328369822074355558e+06 7.788433289456934361e+00 1.630160008132316207e+01 2.251317196339943294e+01 2.722356772229416322e+01 3.069732090754336795e+01 3.314885012589123647e+01 3.485458479126800313e+01 3.608923577971514618e+01 8.111830503517383661e+00 1.723745007535592677e+01 2.430730497911007504e+01 3.006441104792604690e+01 3.467192556418756055e+01 3.825748140345276482e+01 4.110049129735004669e+01 4.355139770008563005e+01 1.041514369040219989e+00 1.057410501835307493e+00 1.079685417774806755e+00 1.104351384714190143e+00 1.129468153033639233e+00 1.154102758237204762e+00 1.179220955258708736e+00 1.206838789286292624e+00
1.364999999999999991e+00 1.296302486403711664e+05 5.541407634205047507e+05 1.017300948514554417e+06 1.444144862224202836e+06 1.807406920491276076e+06 2.103386290114656091e+06 2.344997268908135127e+06 2.582830446238762699e+06 1.291014343589707132e+05 5.512599478541768622e+05 1.010175322336455109e+06 1.429870962192890933e+06 1.780882057495584479e+06 2.054219605026724981e+06 2.247056616558323149e+06 2.328390843403758481e+06 7.788543179394302740e+00 1.630183679651356599e+01 2.251352313339625510e+01 2.722405178659595748e+01 3.069792953346880893e+01 3.314952258697228160e+01 3.485537984364433584e+01 3.609078635801871826e+01 8.111736419063342751e+00 1.723744672117557997e+01 2.430757812738876211e+01 3.006511005940469872e+01 3.467302890774092106e+01 3.825858881989154980e+01 4.110075225425822509e+01 4.354911681825903003e+01 1.041487609347278909e+00 1.057394917851972593e+00 1.079680698501268354e+00 1.104357420612690044e+00 1.129481690412252659e+00 1.154112770375664176e+00 1.179202152891692945e+00 1.206718805417087204e+00
1.375000000000000000e+00 1.296298270656374516e+05 5.541389547741158167e+05 1.017297431061033392e+06 1.444139636553841410e+06 1.807400073616533773e+06 2.103377124618658330e+06 2.344985291005700361e+06 2.582800687959991861e+06 1.291010220872775826e+05 5.512581953791116830e+05 1.010171965739295003e+06 1.429866142053864896e+06 1.780876237699323101e+06 2.054213273944065208e+06 2.247054182229722850e+06 2.328411288878587075e+06 7.788652521830402797e+00 1.630207205514525981e+01 2.251387249029629345e+01 2.722453147483489744e+01 3.069853175134116796e+01 3.315018806053602418e+01 3.485616928311659990e+01 3.609232022530108708e+01 8.111657700612658672e+00 1.723746956908139438e+01 2.430788083751363260e+01 3.006583589709614657e+01 3.467414895426714594e+01 3.825969977591246618e+01 4.110101210320552667e+01 4.354687089584626136e+01 1.041462897020843048e+00 1.057381035978808281e+00 1.079677379535926240e+00 1.104364619194766028e+00 1.129496004242543483e+00 1.154123130442048062e+00 1.179183474407751397e+00 1.206600683393368234e+00
1.385000000000000009e+00 1.296294238301878650e+05 5.541371147409777623e+05 1.017293973336426658e+06 1.444134446321027353e+06 1.807393148772550747e+06 2.103368657281607389e+06 2.344972827353507280e+06 2.582771958302930463e+06 1.291006279780606128e+05 5.512564094201560365e+05 1.010168665665482287e+06 1.429861349521957338e+06 1.780870321679025656e+06 2.054207635691434145e+06 2.247051047447029967e+06 2.328431818824671675e+06 7.788761154298773803e+00 1.630230621926631684e+01 2.251421973989492997e+01 2.722500828736737688e+01 3.069912733820837758e+01 3.315084513562241142e+01 3.485695389225334395e+01 3.609383710401073131e+01 8.111593259208550677e+00 1.723751666844635011e+01 2.430821068815104624e+01 3.006658584010930113e+01 3.467528325709380255e+01 3.826081200684964045e+01 4.110126913362270074e+01 4.354465776564288859e+01 1.041440113721888716e+00 1.057368712996361815e+00 1.079675367370075412e+00 1.104372820446373193e+00 1.129511024469139535e+00 1.154133817979720922e+00 1.179164845637445280e+00 1.206484352153080586e+00
1.395000000000000018e+00 1.296290115940606047e+05 5.541353214534494327e+05 1.017290509766219766e+06 1.444129288505988894e+06 1.807386341227761703e+06 2.103359750207628589e+06 2.344960822128612082e+06 2.582742941475836560e+06 1.291002244643689774e+05 5.512546689806607319e+05 1.010165355497773853e+06 1.429856582189183682e+06 1.780864510393614648e+06 2.054201501387964468e+06 2.247048311301944777e+06 2.328450809051121585e+06 7.788869268883216179e+00 1.630253913856511971e+01 2.251456532884031247e+01 2.722548141635458663e+01 3.069971704972972759e+01 3.315149544567754702e+01 3.485773292731391138e+01 3.609533588678993254e+01 8.111542187029447959e+00 1.723758623782554622e+01 2.430856542048609015e+01 3.006735746106662077e+01 3.467642935455676678e+01 3.826192366177001958e+01 4.110152197697361487e+01 4.354247548428073600e+01 1.041419117019728224e+00 1.057357849315136544e+00 1.079674540224174084e+00 1.104381967319268520e+00 1.129526642211670540e+00 1.154144721504428484e+00 1.179146254267738891e+00 1.206369776000961291e+00
1.405000000000000027e+00 1.296286104027070542e+05 5.541335165817110101e+05 1.017287093889301759e+06 1.444124158794326708e+06 1.807379512292174622e+06 2.103351232523112558e+06 2.344948655750031117e+06 2.582715305324006826e+06 1.290998317664015049e+05 5.512529151501698652e+05 1.010162089795336360e+06 1.429851835535282735e+06 1.780858661995300557e+06 2.054195739101181040e+06 2.247045255776782520e+06 2.328470411498090252e+06 7.788976768598004696e+00 1.630277101160155695e+01 2.251490904471520693e+01 2.722595167179012421e+01 3.070030071506447555e+01 3.315213851765770414e+01 3.485850732648568595e+01 3.609681648400473364e+01 8.111503553855822446e+00 1.723767660286054948e+01 2.430894295416494799e+01 3.006814847149543013e+01 3.467758516923782253e+01 3.826303294740234406e+01 4.110176936050038421e+01 4.354032228538131477e+01 1.041399800244124485e+00 1.057348329292128408e+00 1.079674815818720601e+00 1.104391943299202428e+00 1.129542796958689088e+00 1.154155802524209129e+00 1.179127633400254282e+00 1.206256890696417949e+00
1.415000000000000036e+00 1.296282057024142123e+05 5.541317446647210745e+05 1.017283685147326672e+06 1.444119072434213478e+06 1.807372773967166897e+06 2.103342523016119376e+06 2.344936742822849657e+06 2.582687297289352398e+06 1.290994352070234600e+05 5.512511929144556634e+05 1.010158827185254777e+06 1.429847124919099500e+06 1.780852889970435062e+06 2.054189736881851917e+06 2.247042353001377080e+06 2.328488404067291413e+06 7.789083789207480457e+00 1.630300178816859358e+01 2.251525121788406736e+01 2.722641870015186427e+01 3.070087892972025045e+01 3.315277524130161879e+01 3.485927637980148575e+01 3.609827811079581750e+01 8.111476579928227792e+00 1.723778626607691677e+01 2.430934142244739604e+01 3.006895687688199104e+01 3.467874876294948905e+01 3.826413842663011167e+01 4.110201026461597706e+01 4.353819657116871156e+01 1.041382044958131026e+00 1.057340064292300985e+00 1.079676095359311638e+00 1.104402689110265179e+00 1.129559403275181895e+00 1.154166987514861464e+00 1.179108979400858681e+00 1.206145661223169796e+00
1.425000000000000044e+00 1.296278081628107320e+05 5.541299716798971640e+05 1.017280314983061049e+06 1.444114010511630448e+06 1.807366037204007152e+06 2.103334024795116391e+06 2.344924807252656668e+06 2.582660556299822871e+06 1.290990455564018339e+05 5.512494679709996562e+05 1.010155599885953590e+06 1.429842431543220067e+06 1.780847104902662104e+06 2.054183921754716430e+06 2.247039297168515157e+06 2.328506930916356854e+06 7.789190271978299940e+00 1.630323158195951549e+01 2.251559171102077528e+01 2.722688294646449592e+01 3.070145162979607534e+01 3.315340559103491813e+01 3.486004087260251083e+01 3.609972074941799036e+01 8.111460466978678951e+00 1.723791379455661854e+01 2.430975905466026177e+01 3.006978076455753524e+01 3.467991840689826688e+01 3.826523870143274308e+01 4.110224375622106407e+01 4.353609688847684112e+01 1.041365756358619610e+00 1.057332959005787609e+00 1.079678306738728999e+00 1.104414116640947574e+00 1.129576407843155827e+00 1.154178234731686681e+00 1.179090240138416235e+00 1.206036031559972521e+00
1.435000000000000053e+00 1.296274097787285573e+05 5.541282225763793103e+05 1.017276957010182901e+06 1.444108990550137823e+06 1.807359371090279426e+06 2.103325461005391087e+06 2.344913027624172159e+06 2.582633579666418489e+06 1.290986547481184243e+05 5.512477655490154866e+05 1.010152381074351957e+06 1.429837773235079134e+06 1.780841376629418926e+06 2.054178000330419280e+06 2.247036284790593199e+06 2.328524080799888354e+06 7.789296309899929938e+00 1.630346038556180233e+01 2.251593076177006481e+01 2.722734429164620451e+01 3.070201926873228260e+01 3.315403008250714834e+01 3.486080026517326758e+01 3.610114388104708638e+01 8.111454536170338514e+00 1.723805791209150939e+01 2.431019428241818048e+01 3.007061847487614870e+01 3.468109254844332412e+01 3.826633265161576247e+01 4.110246908720613135e+01 4.353402191441312397e+01 1.041350834718883567e+00 1.057326935581510474e+00 1.079681368865557545e+00 1.104426169581005590e+00 1.129593743257101490e+00 1.154189493055864268e+00 1.179071412758939896e+00 1.205927967272478529e+00
1.445000000000000062e+00 1.296270163103726809e+05 5.541264776225880487e+05 1.017273631151423440e+06 1.444103995106816292e+06 1.807352720917734317e+06 2.103317020277442411e+06 2.344901293828589842e+06 2.582607652312275954e+06 1.290982686088111659e+05 5.512460658235270530e+05 1.010149191311779898e+06 1.429833132859974401e+06 1.780835651013187598e+06 2.054172175269587198e+06 2.247033202805518638e+06 2.328541547102025710e+06 7.789401875004366538e+00 1.630368827483171756e+01 2.251626829334230706e+01 2.722780298809965771e+01 3.070258186383271237e+01 3.315464887616914780e+01 3.486155514038098602e+01 3.610254752883158602e+01 8.111458107522080851e+00 1.723821739899572236e+01 2.431064560869963032e+01 3.007146841581671026e+01 3.468226976689798846e+01 3.826741919931293978e+01 4.110268558777622872e+01 4.353197044342812916e+01 1.041337196350232919e+00 1.057321914249277128e+00 1.079685218895624077e+00 1.104438779327229003e+00 1.129611362921068674e+00 1.154200724143475298e+00 1.179052459446357615e+00 1.205821419663457572e+00
1.455000000000000071e+00 1.296266233785457734e+05 5.541247512086901115e+05 1.017270320416393690e+06 1.444099038651291514e+06 1.807346129184980411e+06 2.103308577464439441e+06 2.344889672459961381e+06 2.582581665662267245e+06 1.290978827328459156e+05 5.512443833746643504e+05 1.010146013385692611e+06 1.429828525189941050e+06 1.780829970920745516e+06 2.054166312616195995e+06 2.247030119578490034e+06 2.328557922384148464e+06 7.789507025625020731e+00 1.630391525564205324e+01 2.251660447054705472e+01 2.722825902529332254e+01 3.070313975499242787e+01 3.315526230258547713e+01 3.486230513102132278e+01 3.610393139083148384e+01 8.111470581415934689e+00 1.723839115540884492e+01 2.431111170009124578e+01 3.007232919359478984e+01 3.468344880359190086e+01 3.826849747318166806e+01 4.110289272218974332e+01 4.352994137229318028e+01 1.041324756369270910e+00 1.057317827127573828e+00 1.079689789670555511e+00 1.104451895033057296e+00 1.129629213234373930e+00 1.154211890523665351e+00 1.179033378672840193e+00 1.205716354734702511e+00
1.465000000000000080e+00 1.296262341425955237e+05 5.541230317327096127e+05 1.017267037537524127e+06 1.444094107950369362e+06 1.807339562457157299e+06 2.103300215491757262e+06 2.344878128212395590e+06 2.582556519523208030e+06 1.290975003238062636e+05 5.512427065851786174e+05 1.010142860507878009e+06 1.429823937304814812e+06 1.780824303645972861e+06 2.054160503423844231e+06 2.247027006111670285e+06 2.328574402734078933e+06 7.789611748183341788e+00 1.630414137988730516e+01 2.251693925465710322e+01 2.722871255356876574e+01 3.070369300715971050e+01 3.315587058144097909e+01 3.486305063937830795e+01 3.610529552324430824e+01 8.111491371091478442e+00 1.723857813631458313e+01 2.431159128630695676e+01 3.007319947798427862e+01 3.468462849431427486e+01 3.826956664852782097e+01 4.110309002280752111e+01 4.352793369237585352e+01 1.041313441154399611e+00 1.057314606728953166e+00 1.079695026599976293e+00 1.104465461773739943e+00 1.129647254081348917e+00 1.154222959534426662e+00 1.179014144707298817e+00 1.205612729802092664e+00
1.475000000000000089e+00 1.296258461573657405e+05 5.541213275501844473e+05 1.017263771423697355e+06 1.444089213268108433e+06 1.807333046393622877e+06 2.103291881793638226e+06 2.344866678727084305e+06 2.582531461253603920e+06 1.290971189268204034e+05 5.512410439414134016e+05 1.010139721482703579e+06 1.429819379731280264e+06 1.780818675087511772e+06 2.054154690628739307e+06 2.247023876829927322e+06 2.328590038753055036e+06 7.789716082425332644e+00 1.630436666020966285e+01 2.251727276135986955e+01 2.722916361037841426e+01 3.070424188076398764e+01 3.315647395263771102e+01 3.486379143825543991e+01 3.610663978469415980e+01 8.111519951457237809e+00 1.723877739401908471e+01 2.431208323076847577e+01 3.007407809645006935e+01 3.468580781633245635e+01 3.827062605537325624e+01 4.110327712165781833e+01 4.352594647721756616e+01 1.041303177889982834e+00 1.057312194076432732e+00 1.079700873631073588e+00 1.104479434891068479e+00 1.129665442728536195e+00 1.154233903075964518e+00 1.178994755962889052e+00 1.205510511938950424e+00
1.485000000000000098e+00 1.296254611718380038e+05 5.541196316988975741e+05 1.017260530150552280e+06 1.444084345329568023e+06 1.807326560742880916e+06 2.103283609751739539e+06 2.344855319104216993e+06 2.582507077602564357e+06 1.290967403207494935e+05 5.512393884970198851e+05 1.010136604735887726e+06 1.429814843472470297e+06 1.780813065666548908e+06 2.054148912356612040e+06 2.247020735053400043e+06 2.328605620121357962e+06 7.789820024945564469e+00 1.630459113613929745e+01 2.251760497795353899e+01 2.722961229556615947e+01 3.070478646849816684e+01 3.315707264107098240e+01 3.486452779662020873e+01 3.610796426451042862e+01 8.111555816259896190e+00 1.723898803283750425e+01 2.431258645573920063e+01 3.007496393788193956e+01 3.468698582295389343e+01 3.827167507222171139e+01 4.110345370853072211e+01 4.352397887666770515e+01 1.041293901953942003e+00 1.057310531643436580e+00 1.079707283482759683e+00 1.104493769519725888e+00 1.129683745348645241e+00 1.154244695132017107e+00 1.178975195632012252e+00 1.205409663263321329e+00
1.495000000000000107e+00 1.296250777631958917e+05 5.541179490292811533e+05 1.017257306409512646e+06 1.444079510870698607e+06 1.807320120715975994e+06 2.103275379847058095e+06 2.344844048335643020e+06 2.582482884638515301e+06 1.290963630812688498e+05 5.512377451964621432e+05 1.010133502924970700e+06 1.429810335493302671e+06 1.780807490811171476e+06 2.054143146977159195e+06 2.247017576165706385e+06 2.328620544046659954e+06 7.789923610212738936e+00 1.630481482682477790e+01 2.251793598935172724e+01 2.723005866535733688e+01 3.070532697770573094e+01 3.315766683948881166e+01 3.486525958399202807e+01 3.610926893714020736e+01 8.111598512460846067e+00 1.723920923881058442e+01 2.431309999228472662e+01 3.007585601553006782e+01 3.468816168217453111e+01 3.827271319289996399e+01 4.110361954773220106e+01 4.352203010721935783e+01 1.041285550507677460e+00 1.057309568237716269e+00 1.079714209032120564e+00 1.104508427092104617e+00 1.129702127243163989e+00 1.154255313878636668e+00 1.178955462527183640e+00 1.205310152337574658e+00
1.504999999999999893e+00 1.296246969344589015e+05 5.541162753053535707e+05 1.017254105289774016e+06 1.444074703654160257e+06 1.807313714162582066e+06 2.103267203434607945e+06 2.344832871667406522e+06 2.582459245563362259e+06 1.290959882321330369e+05 5.512361098310748348e+05 1.010130421394232428e+06 1.429805849792189430e+06 1.780801938931429060e+06 2.054137408667345531e+06 2.247014412816434167e+06 2.328635308742610272e+06 7.790026833954557084e+00 1.630503775915045139e+01 2.251826579513264548e+01 2.723050279139678054e+01 3.070586351465153641e+01 3.315825675439287323e+01 3.486598697432159355e+01 3.611055392165162914e+01 8.111647594567774178e+00 1.723944023660219216e+01 2.431362291994282288e+01 3.007675339675069637e+01 3.468933462309346538e+01 3.827373995654139804e+01 4.110377445046626832e+01 4.352009944676304087e+01 1.041278066870142460e+00 1.057309254539615884e+00 1.079721609409744820e+00 1.104523370444606023e+00 1.129720559488787579e+00 1.154265738172315814e+00 1.178935546437715587e+00 1.205211945192945056e+00
1.514999999999999902e+00 1.296243178576326318e+05 5.541146133462493308e+05 1.017250921935599879e+06 1.444069927851267625e+06 1.807307349851328647e+06 2.103259074990838300e+06 2.344821782624329906e+06 2.582435860576988664e+06 1.290956149476516875e+05 5.512344852905981243e+05 1.010127355295755086e+06 1.429801390742054442e+06 1.780796419018553337e+06 2.054131691078260075e+06 2.247011235990904272e+06 2.328649548954926431e+06 7.790129718168483208e+00 1.630525994949632818e+01 2.251859445571680496e+01 2.723094473183909514e+01 3.070639624832023529e+01 3.315884255089453347e+01 3.486670989996645886e+01 3.611181927683225723e+01 8.111702661633588107e+00 1.723968031910662546e+01 2.431415440628531499e+01 3.007765524696892712e+01 3.469050396778083467e+01 3.827475498846322211e+01 4.110391828367789202e+01 4.351818622720062280e+01 1.041271396576748609e+00 1.057309546095816621e+00 1.079729444732783206e+00 1.104538566530874899e+00 1.129739013821224658e+00 1.154275950986027865e+00 1.178915446887318419e+00 1.205115012028033838e+00
