Ti-ft1 Ti-ft2 Ti-ft3 Ti-ft4 Ti-ft5 Ti-ft6 Ti-ft7 Ti-ft8 Te-ft1 Te-ft2 Te-ft3 Te-ft4 Te-ft5 Te-ft6 Te-ft7 Te-ft8 dTi-ft1 dTi-ft2 dTi-ft3 dTi-ft4 dTi-ft5 dTi-ft6 dTi-ft7 dTi-ft8 dTe-ft1 dTe-ft2 dTe-ft3 dTe-ft4 dTe-ft5 dTe-ft6 dTe-ft7 dTe-ft8 flux-Te-ft1 flux-Te-ft2 flux-Te-ft3 flux-Te-ft4 flux-Te-ft5 flux-Te-ft6 flux-Te-ft7 flux-Te-ft8 flux-Ti-ft1 flux-Ti-ft2 flux-Ti-ft3 flux-Ti-ft4 flux-Ti-ft5 flux-Ti-ft6 flux-Ti-ft7 flux-Ti-ft8 diff-Te-ft1 diff-Te-ft2 diff-Te-ft3 diff-Te-ft4 diff-Te-ft5 diff-Te-ft6 diff-Te-ft7 diff-Te-ft8 diff-Ti-ft1 diff-Ti-ft2 diff-Ti-ft3 diff-Ti-ft4 diff-Ti-ft5 diff-Ti-ft6 diff-Ti-ft7 diff-Ti-ft8 vconv-Te-ft1 vconv-Te-ft2 vconv-Te-ft3 vconv-Te-ft4 vconv-Te-ft5 vconv-Te-ft6 vconv-Te-ft7 vconv-Te-ft8 vconv-Ti-ft1 vconv-Ti-ft2 vconv-Ti-ft3 vconv-Ti-ft4 vconv-Ti-ft5 vconv-Ti-ft6 vconv-Ti-ft7 vconv-Ti-ft8
1458.40048213773 1293.18988121684 1126.28087976027 950.356241636739 770.898705349338 592.777988828468 417.663104607463 193.119254752416 1352.06270171898 1274.80118221369 1119.00985435125 949.607673773276 779.322199071092 612.295431123234 450.342257122155 250.175731956628 -1158.3783639051 -1672.98214058958 -1931.93411507045 -2187.04454514063 -2404.01185096684 -2619.32806348382 -2890.00334527869 -3281.10568700576 -270.859362641659 -1334.10958481821 -1870.76757753814 -2089.78321343848 -2266.8685101297 -2441.63344755484 -2645.74064824139 -2787.87907409269 -17489.5946391881 47397.7289061989 59628.4593213467 69745.8244805926 77472.6809484739 82895.9347866626 87988.2719498197 89121.6476507555 -125473.563191798 39568.0802446231 57773.5027673554 66616.0801766094 73126.7020529422 77347.589478929 80458.6153911191 76428.4772596996 1.9361534414543 3.67647410628748 3.93721184377523 3.98569823385936 3.92284935823782 3.71768127503244 3.38059299831009 2.7459403339425 57.738645711944 3.65728394719724 3.94081574548018 3.98641309314859 3.92683524242604 3.72072208448658 3.37883448050449 2.7330714821765 -3.22757921046146 0.0 -8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 -24.9154382162963 0.0 0.0 0.0 0.0 1.77635683940025e-15 0.0 -3.552713678800501e-15
1448.71391277445 1281.40723968524 1118.53368496716 943.531227912238 765.373421482008 588.807674691311 415.172053730327 192.524923715969 1318.17540177659 1283.95395915205 1115.14293641168 945.201288059939 775.449327677791 609.308810107368 448.301127768034 249.607359609172 -1258.26921263674 -1585.65087132347 -1921.18051735414 -2176.57216638276 -2383.11810674699 -2596.48710665161 -2866.09350197675 -3254.75797465111 -81.3965597352992 -1314.36934061021 -1896.95587253575 -2089.78264180242 -2255.56840418318 -2427.84485064449 -2629.3322627954 -2764.58830238333 -4012.36217585036 42422.4501182203 58850.8464298681 68827.6739376867 75865.9161977064 81184.85526166 86286.3220076031 87481.9964247349 -111132.705944892 44904.7189866583 57870.5926762057 66051.8403124691 71875.8347367766 75983.7872193602 79058.9791461079 75011.038043258 0.407271383682582 3.48281647861484 3.90572629409323 3.95342309143701 3.87596098423329 3.67395997575882 3.34392840941963 2.71870747333763 94.0100514903589 3.41849263961916 3.90407314538772 3.9542270222977 3.87979174654564 3.67682699839174 3.34195322685026 2.70549041536415 -0.745486434335042 0.0 0.0 0.0 0.0 0.0 3.552713678800501e-15 0.0 -17.4805091977627 -8.881784197001252e-16 0.0 0.0 0.0 1.77635683940025e-15 0.0 0.0
1452.76461124986 1267.01977604983 1109.61402295914 937.111018039802 760.422833449819 585.180501308299 412.898912549047 191.981823548062 1300.18652494249 1280.3028943945 1111.0343594892 941.334148368986 772.07682890955 606.592488536845 446.438555802218 249.085604391163 -2012.48946474855 -1497.67514667967 -1878.46001276072 -2154.75444543718 -2365.9738525124 -2576.61357329813 -2843.51494691432 -3230.9912711138 -37.0828293281846 -1077.58028223021 -1897.74415384726 -2083.76696699085 -2248.75837272987 -2416.54669344121 -2613.74912260653 -2743.5324307644 71715.3568219846 37662.6372513769 56224.9410519864 67230.4711851454 74535.3908530916 79703.0987453933 84702.5998941195 86041.5118971916 -82132.5174725514 39988.5925069769 56445.1643483362 64980.649326775 70911.7390850329 74820.673007506 77752.769556934 73765.9039876794 4.56465595738932 3.28254849582266 3.81265632295534 3.90051414534269 3.83613154604316 3.63533416849404 3.30939979503415 2.69505549283563 70.4092340663398 3.27938228870347 3.81167946537768 3.90196985704068 3.83990794230876 3.63803945965768 3.30721709013187 2.6815409624727 8.881784197001252e-16 0.0 0.0 0.0 -1.77635683940025e-15 0.0 0.0 0.0 -10.6103846002608 0.0 0.0 0.0 0.0 0.0 0.0 -3.552713678800501e-15
1423.85108949619 1268.05143318454 1102.41441854901 930.919036454409 755.745783894131 581.857458195635 410.812305122188 191.488205874109 1292.33202417912 1270.96952341382 1106.14573551996 937.338308464643 768.861451810625 604.110922987179 444.728370110839 248.609650263798 -1046.29437092839 -1703.00911293456 -1880.5056128286 -2135.48496051694 -2346.16753273703 -2557.71991487801 -2823.39865148359 -3208.97563816782 -39.3556815862709 -1079.24863605101 -1882.80828294964 -2073.18948433976 -2238.3212272748 -2405.69109279123 -2600.06570122926 -2724.00530707925 -31310.5820716161 48891.1829377672 55800.6814020229 65814.9335814264 73064.6384533738 78316.0865725545 83300.5471821398 84701.5903295615 -153738.594317224 43486.4460231049 55760.2759703125 63859.7041779354 69773.5239426746 73727.2857805847 76600.0600239854 72606.9785257563 3.84669507485475 3.70853404931895 3.78907714403958 3.85348787065242 3.79291310329272 3.59934487540618 3.27876455433585 2.67247326754149 132.615069756187 3.71133521356335 3.79249933180338 3.85465481193927 3.79662372320797 3.60189902284088 3.27638642912899 2.65867918826754 -5.91466800002522 0.0 -8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 -20.2620411432782 0.0 0.0 0.0 0.0 0.0 0.0 -3.552713678800501e-15
1405.53116232247 1261.70145365796 1098.37934722604 925.936823632419 751.528137947872 578.77802705179 408.893550638942 191.026430739323 1278.47389876752 1264.55480585293 1103.65658259921 934.13029558675 765.925764582455 601.791085856958 443.149038060548 248.163508974133 -883.371709799555 -1605.51195620973 -1910.80405027711 -2132.48429479546 -2332.14105655732 -2540.21070959912 -2804.37800903059 -3188.88382349974 -23.9564854987687 -865.192699583124 -1900.5678483361 -2074.51161790874 -2231.59980474786 -2395.31679484541 -2586.92969899808 -2706.09253689894 -35054.6648233702 43708.0612674654 57458.0201445369 65447.6966349025 71996.4638907927 77044.5859568552 81994.98909182 83501.6071268017 -136550.973944173 37552.3690207879 57102.4128972994 63631.8779226559 68957.9004814554 72713.5163976019 75520.6540572993 71566.8699009841 5.0647690411274 3.51620727705937 3.83959876129881 3.83930454426612 3.76062999727158 3.56608935305049 3.25007938330628 2.65229043744824 119.049956089961 3.60278011980648 3.84337981247694 3.83991610038743 3.76422784792406 3.56850126113726 3.24751956292879 2.63823913751735 -6.70477095448798 0.0 0.0 0.0 1.77635683940025e-15 0.0 3.552713678800501e-15 0.0 -16.7010100744437 0.0 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0
1386.22583073426 1257.36870184001 1093.40426580026 921.926995318857 748.015813547279 576.077562226319 407.158126528518 190.60616928496 1269.93687097076 1256.08965357975 1099.55635321462 931.464933817976 763.478064251486 599.745847579458 441.708998557493 247.753578429647 -691.590464891881 -1624.89203202607 -1888.7584828602 -2129.04465053843 -2323.54295234491 -2526.7259668213 -2787.83200410153 -3170.46833761509 -23.5304914112149 -847.635408227604 -1862.97356963318 -2071.99851217114 -2228.22536149703 -2387.76083639492 -2575.52622950597 -2689.5490132064 -2169.02075256441 45308.6128324374 56035.2727627467 65095.9583279237 71306.1893285128 76053.4665033258 80858.1434149473 82407.8338122726 -40089.3348572232 36809.0457675705 55341.4543957705 63314.7483515332 68444.1014785995 71931.8864483311 74579.388289295 70615.9109013212 0.399178282958693 3.57042450828553 3.79045131053466 3.82570610835948 3.73909996902329 3.53965426436002 3.22483105913187 2.63375462610443 35.184296975218 3.65120239277418 3.79591144510236 3.82570067461205 3.74257260739453 3.54194552607378 3.22210867238057 2.61947416179251 -0.420388074516537 0.0 8.881784197001252e-16 0.0 0.0 0.0 3.552713678800501e-15 0.0 -4.92828450175733 -4.440892098500626e-16 0.0 0.0 0.0 0.0 0.0 0.0
1396.15547192736 1241.12492745355 1087.53348837796 917.767842754967 744.88053607452 573.744760581289 405.651045056713 190.238555453782 1271.0505331753 1242.32422223987 1094.26610924885 928.329054422088 761.203487722098 597.957376956198 440.446102984679 247.389278455236 -1403.13944176346 -1418.64736910763 -1858.34446065702 -2111.99093579355 -2312.40113728309 -2514.95504788495 -2773.76731536924 -3154.37475833942 -59.5493324325901 -1050.19350261823 -1822.0529373523 -2054.68966726304 -2220.82759577412 -2380.80880928406 -2565.82558592382 -2674.91692891447 10754.9163495858 33986.276924339 54430.5210168685 63917.5327557784 70472.7220665435 75195.4511963965 79894.8634634473 81460.7328690796 -71258.9867062237 30410.722997861 53444.8665234227 62146.9826961584 67742.2131106587 71243.6114870813 73780.5519578381 69788.5114730624 0.966103102308499 3.10762181194411 3.73276629895388 3.78639028663006 3.71354901051054 3.51643331187178 3.20312783821312 2.61786280952338 62.484673284336 3.0328935248547 3.73705753555854 3.78588049580456 3.7168695586729 3.51862003446605 3.20026558277846 2.60337636792343 0.0 4.440892098500626e-16 8.881784197001252e-16 0.0 1.77635683940025e-15 0.0 3.552713678800501e-15 7.105427357601002e-15 -10.6448728530928 -4.440892098500626e-16 0.0 0.0 1.77635683940025e-15 1.77635683940025e-15 0.0 3.552713678800501e-15
1398.11139852897 1232.49363960206 1079.84584348651 913.175704868056 741.705322133605 571.561737813475 404.300540135527 189.92803518094 1264.99611449272 1242.96432892497 1087.90997671966 924.67614099444 758.752756399323 596.22743042713 439.294461690957 247.074629860472 -1466.83869234704 -1467.0843855256 -1803.97406360758 -2089.29997969244 -2296.72302154224 -2501.79669904861 -2760.45244990729 -3140.27981784897 -42.672831968265 -1056.84125951046 -1781.04542429531 -2034.28392100361 -2208.54585820397 -2371.73071584487 -2556.21831168786 -2661.93199875425 26720.0781967421 35819.3407125224 51189.2234796945 62402.5803642176 69369.4188573593 74269.1440931319 79001.2278119903 80627.594626042 -28936.9324481858 35323.8136826485 50495.6586749892 60722.523045759 66763.4485562695 70464.7324853715 73028.4183062268 69056.4318866257 2.32181473973882 3.17624785087751 3.61565736143554 3.73566330581685 3.68064555354738 3.49184793830169 3.18310251024137 2.6037193251163 25.4911365376332 3.13022256610341 3.62047486017082 3.73508289951601 3.68381526007357 3.49393134889975 3.1801206831451 2.58904282287657 0.0 -4.440892098500626e-16 -8.881784197001252e-16 0.0 0.0 0.0 3.552713678800501e-15 0.0 -3.98330860615168 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1388.28744743945 1229.60981301628 1074.4583370775 908.480383671236 738.424021316525 569.367962381943 402.988021062077 189.628651564593 1268.36036252644 1233.38608681182 1082.88420873924 920.71074288517 756.070570315773 594.40909386728 438.14386922365 246.769385809413 -1189.49707047721 -1534.0292036703 -1813.57501489761 -2069.49165109388 -2279.91646988224 -2487.37722871734 -2746.7989446001 -3126.83384514704 -77.413246190143 -1169.07363832402 -1777.41302314131 -2014.71237462556 -2194.45100009991 -2360.72883924019 -2545.68394942056 -2649.32922391822 -16929.7411052687 38967.3363161342 51403.4117051022 61068.2652334476 68200.5082537905 73274.2882231873 78101.3825420741 79839.0513912227 -135222.879951434 35027.6269510826 50436.2615384379 59415.1282139338 65698.5098503544 69597.8154477491 72252.5583213321 68357.4141282744 1.82332189293361 3.30098289226385 3.61453883768751 3.69074274228817 3.64551882534094 3.4655316345834 3.16294834621673 2.59026037137393 118.824616266591 3.23301745310626 3.6210252595692 3.68983653577805 3.64855233168987 3.46751020930024 3.15985602932245 2.57541804493679 -3.28057908128455 0.0 0.0 0.0 0.0 0.0 -3.552713678800501e-15 0.0 -22.0387602394517 -4.440892098500626e-16 0.0 0.0 0.0 0.0 0.0 3.552713678800501e-15
1383.36253083354 1224.28240701854 1070.33581386906 904.614934556267 735.31041699701 567.192640168184 401.673825128917 189.325640345738 1253.82140222985 1238.73100446146 1080.61363654382 917.680394520991 753.498075310264 592.552765478869 436.960703979868 246.456509933475 -1210.97055379274 -1502.52906888009 -1814.39787276158 -2064.80847432138 -2267.38208603654 -2473.77704513482 -2733.1926299597 -3113.32020506313 -27.6042024115827 -907.827223241272 -1805.01927732948 -2015.15948369022 -2185.08657405165 -2350.22749428127 -2534.76632991818 -2636.41305551904 -14159.3630629119 37314.4562216698 51343.3203385531 60660.7308143911 67314.768601541 72337.1209830616 77209.6256595605 79050.3540368145 -133035.677005213 35746.0416357027 50982.2145050331 59161.9654751707 64924.1274798568 68776.4410778704 71471.5305134195 67651.3409771638 1.49456509270295 3.23271334256187 3.60866116883498 3.67516086439656 3.61834090165767 3.44047011465226 3.14284292559269 2.57663570461035 118.227885846935 3.28501402307944 3.61348326288394 3.6744646674742 3.62127923507828 3.442341905056 3.13964509214534 2.56162955925631 -2.75347811082642 0.0 -8.881784197001252e-16 0.0 1.77635683940025e-15 -1.77635683940025e-15 0.0 0.0 -16.9954213286038 0.0 0.0 0.0 0.0 0.0 0.0 -3.552713678800501e-15
1380.94657619009 1218.74429790991 1066.02997215646 901.188641145176 732.572756272224 565.1760953793 400.41323188163 189.027789436052 1247.3677318987 1234.02412887194 1078.56702346603 915.247617068191 751.302028486829 590.823140328199 435.80712543694 246.143426836509 -1295.46441647222 -1485.73750960496 -1801.01622305997 -2055.84666312198 -2258.63272146262 -2462.68267923275 -2720.66545787056 -3100.15196273285 -22.7485880355834 -840.060535290102 -1813.74988960812 -2014.45024671316 -2180.53240001871 -2342.27278201361 -2524.69069766897 -2623.59852683248 -1562.95153026859 36395.6266853593 50514.3673097504 60023.3103127958 66672.4784488196 71563.7520727312 76385.6071737696 78289.744144864 -105572.041512876 33013.9913533571 50783.3622362147 58771.4000328707 64418.9506226259 68114.9656507056 70748.0574171434 66964.9721257482 0.154181032810825 3.19113365484675 3.57650873724342 3.65247936604653 3.59793947654529 3.41930256575402 3.12400625684104 2.56348257745661 94.2981497741805 3.24995531933579 3.58157089355778 3.65219134939203 3.60085652534004 3.42107591114769 3.12070105011145 2.54832031176799 -0.304525934065852 0.0 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 -13.1780521333982 0.0 0.0 0.0 0.0 0.0 -3.552713678800501e-15 0.0
1390.76784937784 1209.78931047911 1061.40730188096 897.814117437569 730.027167320787 563.342635644407 399.256772642586 188.754446741975 1243.95235489278 1228.84441842302 1075.93847869781 912.929605921289 749.316503800999 589.264225164584 434.742962871456 245.85051083671 -2338.32966686447 -1401.56483784773 -1780.28490918688 -2044.15035311276 -2248.3978193988 -2452.59932197778 -2709.48355445728 -3087.96974604767 -26.3182636255523 -874.714272534609 -1805.84089688323 -2011.02246820098 -2175.17156632603 -2335.52749168042 -2515.87021580669 -2611.5996699613 86248.716537403 32361.9657264051 49376.2290275946 59233.9536803986 65954.1545303322 70864.3908687992 75650.6078942108 77588.4802625245 -91372.7265275823 30501.0323755317 49994.2284375952 58228.4356102409 63857.6744891935 67530.4075474127 70106.6431333556 66329.2641601073 4.80965443039146 3.01366992513635 3.5330308883461 3.6247238163861 3.5754290463766 3.39993505247665 3.10699770274969 2.55135933164995 81.8241309949841 3.01140782818124 3.53794839632372 3.62468089217089 3.57834000241754 3.40161507228438 3.10358408860993 2.53604666332451 0.0 -4.440892098500626e-16 0.0 0.0 0.0 0.0 0.0 0.0 -11.6900256698025 -4.440892098500626e-16 -8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0
1364.36737914521 1216.51743425684 1058.04771377382 894.67480996815 727.610823914788 561.625106871836 398.191897082236 188.51092824556 1242.1991704137 1225.79000062917 1072.4248286394 910.479441172563 747.388332524262 587.798379591035 433.759216738151 245.58533133319 -1004.03278934075 -1643.15663995242 -1790.41997932232 -2035.59951171662 -2238.6569541608 -2442.54845193563 -2698.89773083598 -3076.89243258193 -29.2355919371778 -918.124639164358 -1786.38108553072 -2002.91553619141 -2168.88113902145 -2328.53995480384 -2507.50890374612 -2600.60770908693 -36919.5718364955 44742.9054411978 49502.5232409826 58636.476069599 65274.7018563317 70178.1092453484 74963.2510853082 76949.9649742255 -156361.25073064 37018.5968046382 49483.8678086553 57649.7439707422 63290.61905985 66949.5495890914 69506.479632121 65749.1315858538 4.73428755640666 3.50971634363559 3.53174132022338 3.60369115882088 3.55437803968893 3.38136321485327 3.09133349232518 2.54000597701466 140.251986610514 3.54007975676512 3.54069320764692 3.60306502681752 3.55723142870874 3.38295622419297 3.08781382381642 2.52455874901695 -7.27474670644898 0.0 8.881784197001252e-16 -1.77635683940025e-15 0.0 0.0 0.0 0.0 -20.391928731823 0.0 0.0 0.0 0.0 1.77635683940025e-15 0.0 -3.552713678800501e-15
1346.41796108858 1216.02056442028 1057.93493061471 892.519636600696 725.533719204613 560.057708586773 397.202467924492 188.268133757855 1234.45120172553 1222.74279508562 1071.84415088608 908.693729101656 745.673472694055 586.437927614236 432.836563092183 245.324551959073 -748.454001774294 -1563.42030333333 -1839.35645746941 -2041.76885938004 -2233.28485092716 -2434.13417396823 -2689.23938119316 -3066.46656349472 -19.8213123714289 -762.748495421918 -1816.40450071251 -2006.54590035964 -2165.20328237079 -2322.49545782903 -2499.74747739868 -2590.1889508578 -14727.2557844117 41078.737483585 52132.1801472376 58913.9091396923 64872.7317389272 69599.0821324487 74336.9340691292 76361.0174201162 -72866.6790571853 32801.3346259148 51615.5474910229 57851.3597698999 62943.828479056 66452.5501317275 68955.7654345167 65211.4428589256 2.51139300137747 3.37562917856104 3.62161075014061 3.6116745532367 3.54137757602974 3.36545792373895 3.07695562142352 2.52961216780154 65.7668015471102 3.48357327491515 3.62968143004668 3.61037931349142 3.54413053014934 3.36697327199479 3.07334092389067 2.51403894942285 -2.93838543504421 0.0 8.881784197001252e-16 1.77635683940025e-15 0.0 0.0 0.0 0.0 -9.03770746243763 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1343.28873313229 1209.23704907019 1055.73451415534 891.113718321565 723.996730708401 558.759505844634 396.337446425508 188.052716263042 1233.87219943732 1215.18089845669 1069.31227828335 907.445876483425 744.370676948341 585.288161676821 432.015950062687 245.088103780047 -824.504286276971 -1476.7606325407 -1808.49353685286 -2046.21901086932 -2232.82293209889 -2428.75817381615 -2681.33809461546 -3057.14286101513 -34.3219702544731 -908.776104876657 -1776.96874536524 -2007.98325910306 -2165.2364107737 -2318.73616016816 -2493.33132408399 -2580.73179738269 -30812.5848922903 36432.0203264241 50584.0097223691 59125.856270645 64785.0110912989 69213.709662179 73818.4112014987 75836.0068450897 -116200.277490558 30510.0478824911 49862.2612427417 57974.1283743115 62871.2467877111 66122.6631567545 68497.4818178776 64729.1004643498 4.74314329296557 3.18512451417586 3.57034738956493 3.61710802302274 3.53762800166938 3.35441191469353 3.06483492678823 2.52040631477955 104.928363615961 3.14653962073469 3.57777848168124 3.61537446308939 3.54028841563303 3.35586850767305 3.06114102169507 2.50471698939551 -6.16334584418118 0.0 0.0 0.0 0.0 1.77635683940025e-15 0.0 0.0 -15.7383257853514 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1330.47535157104 1209.27623273797 1053.10777281565 889.288822579932 722.680444202618 557.723697980215 395.635485686087 187.881488725716 1229.43556259489 1215.52665978978 1066.05949157423 905.610727693822 743.17729018207 584.340765326393 431.332416265975 244.891807497505 -643.580403142961 -1545.91245167281 -1800.46527402974 -2035.04101903693 -2228.7565253833 -2424.56212494746 -2675.20367565286 -3049.5124905629 -24.3101037715674 -837.217395430284 -1759.05650082937 -1993.20255539799 -2160.91290744359 -2315.51527141988 -2488.25305823357 -2572.77974569853 5447.50453671667 40376.6271722114 49978.5290617881 58425.2898630684 64485.6966467158 68911.8111530652 73412.6006844871 75406.8779421251 -16121.2155530708 33671.6621059496 48973.9214290636 57178.2512574575 62568.2413187867 65855.6973378534 68135.8849378858 64330.4271731886 1.07624763400005 3.33953322086389 3.54607283800089 3.59365916912959 3.52808390753067 3.34587446295112 3.05540624439127 2.51281548667627 14.6092434616806 3.39574065581339 3.55507691791234 3.59157100977714 3.53064237129134 3.34728596320255 3.05164835390232 2.49703383038138 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.105427357601002e-15 -2.06550381479061 0.0 0.0 0.0 0.0 -1.77635683940025e-15 0.0 -3.552713678800501e-15
1337.82189451374 1199.41144773471 1050.63038972974 887.426582627918 721.303747604985 556.771878600241 395.036101519106 187.733625114362 1240.33680321273 1201.17502582937 1062.65439060061 903.576174604176 741.825142434426 583.423956233918 430.729175162632 244.720042820008 -985.364637449838 -1388.79450760824 -1788.87718526858 -2029.44279534437 -2221.91794478825 -2418.91035644472 -2669.57274138547 -3043.11949317693 -95.6420341075122 -1053.50176901807 -1731.58489515663 -1983.04747904019 -2153.12421702675 -2310.29223145924 -2483.2605542372 -2565.92721681488 -39278.4801738266 32130.4255059765 49493.4798834437 58044.2434672437 64030.079832265 68532.1567540964 73049.7542741878 75048.967374837 -153427.994126301 26902.1677771812 48119.5457606563 56671.8794208934 62091.2160550315 65496.8888348666 67804.22152311 63992.6547937879 5.02511047655559 2.99363633023078 3.52760454235607 3.57996391685224 3.51396454711837 3.33533606625676 3.0469137340854 2.5066654281194 137.846754464981 2.91787170487641 3.53597365099902 3.57746047928048 3.51641618493023 3.33670298327922 3.04310848244701 2.49079173346099 -7.89280505803403 4.440892098500626e-16 0.0 0.0 0.0 1.77635683940025e-15 3.552713678800501e-15 0.0 -27.9619462387602 0.0 0.0 0.0 0.0 0.0 0.0 3.552713678800501e-15
1323.46177699518 1202.44224865238 1047.46863416358 885.489444092818 719.939988137551 555.828078243734 394.466029966774 187.6094413171 1226.47101814768 1213.66938923275 1059.93978898438 901.588860917541 740.450196406966 582.479688715147 430.138819646995 244.569512113876 -653.926107449342 -1555.33612693192 -1770.55640853934 -2019.96558708141 -2215.94318063541 -2412.99539277251 -2663.61024316015 -3037.30770610355 -23.6437392706794 -829.712145756229 -1733.55802227617 -1973.71813060274 -2146.64079409471 -2304.54878335144 -2477.6509169864 -2559.57363546857 4244.78018074844 40756.7722087388 48245.8371040253 57444.0940262444 63624.6675515769 68139.9933639158 72673.6987622176 74719.1584512164 -19825.7032501476 36366.2348495218 47294.0945824851 56082.336079134 61676.8202254248 65118.5070515007 67452.1074807922 63678.838841585 0.826568007495332 3.34577131763299 3.4801406029629 3.55933279584719 3.5014740842997 3.32480333856849 3.03837369847083 2.50075302993254 18.0089199750215 3.48413263890646 3.48868057828312 3.55698304160666 3.50384118901636 3.32612403518172 3.03452760829889 2.48480807995834 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.53597303529161 0.0 0.0 0.0 0.0 -1.77635683940025e-15 0.0 3.552713678800501e-15
1332.72650514045 1192.71731521417 1045.66702256215 883.582313983476 718.560676761403 554.892729791488 393.897187548206 187.469641352866 1235.26679286888 1198.69475080324 1058.48568381056 899.729639907819 739.066426424661 581.527395388713 429.540008461575 244.406868278424 -1063.87544121596 -1363.66330550932 -1779.26841235922 -2013.53819542175 -2209.05460743572 -2407.13043838731 -2657.87483185456 -3031.37072021424 -86.0236043888749 -1052.54348335292 -1744.25755823026 -1968.84617261677 -2139.98529930434 -2298.87747926729 -2472.07948791012 -2553.03742004526 -34602.4114429352 30903.4460950652 48845.1056522148 57017.0294035805 63167.1497676174 67751.9454334812 72311.0092401362 74390.1894986013 -154874.766610964 26768.9480020318 48011.5705790817 55703.7000447771 61233.3581718048 64744.8646046041 67107.6945010359 63363.3902947249 4.09804240146449 2.9343152641875 3.49922242808148 3.54426481969197 3.48709056811307 3.31397053417731 3.02984779693507 2.49512541452451 139.704776620621 2.85549314271277 3.50602367071632 3.54205528725346 3.48942521471617 3.31524444237874 3.02596187967384 2.47911279124313 -6.98116797695036 -4.440892098500626e-16 0.0 0.0 0.0 -1.77635683940025e-15 0.0 7.105427357601002e-15 -27.2145994910837 0.0 8.881784197001252e-16 8.881784197001252e-16 0.0 0.0 0.0 0.0
1321.75952547865 1195.05549841267 1042.52851988195 881.837832728999 717.23510095242 553.965476831756 393.335718229588 187.347126681142 1222.82030051827 1210.42013077763 1056.16029659488 898.151312309242 737.766136371004 580.583126588264 428.943313593068 244.256335439333 -734.274867635138 -1525.83357720441 -1751.00140266743 -2008.10503038174 -2203.69444044022 -2401.36354615386 -2652.06188703142 -3025.61637420335 -22.5900823396616 -820.071255841663 -1733.47546008296 -1966.61588142976 -2135.54141708649 -2293.506660827 -2466.43632271166 -2546.63004293008 -12044.0145320375 38807.0590998802 47132.9992383691 56656.9561340108 62805.3108560677 67371.7116717742 71946.1467868055 74063.0471171644 -64534.029477188 35421.9610095769 46668.5910368982 55436.8265933743 60903.6645917198 64384.5943789489 66761.1878604832 63049.3074482376 2.0902969589688 3.26380818846035 3.43623604072682 3.53117812091757 3.47579874344076 3.30361101642831 3.02145350915015 2.4891978696886 58.7922085919896 3.40352466785438 3.44447831992079 3.52919380697978 3.47811484405645 3.30483680476113 3.01752489488895 2.47312047978677 -2.44748253096659 0.0 0.0 0.0 0.0 0.0 3.552713678800501e-15 0.0 -8.22878844248277 0.0 0.0 0.0 0.0 1.77635683940025e-15 0.0 0.0
1322.57339152618 1190.13677571136 1041.29870180149 880.074287464777 715.956940010839 553.072073234139 392.785594755813 187.213018065511 1222.79994225092 1202.65434504015 1056.09363943656 896.723284858496 736.568959231421 579.687007170534 428.360683053899 244.097739431285 -845.595105211601 -1417.87983468909 -1773.26147895847 -2001.23057013094 -2198.00847897482 -2396.0880026282 -2646.53912018676 -3019.87486146336 -37.6581785316222 -942.561123525154 -1768.47059345633 -1965.09533653584 -2131.68165385391 -2288.94897896151 -2461.15149178142 -2540.23444505734 -34489.0078052545 33341.5133944351 48315.9879439051 56212.3967669253 62421.9560057116 67022.0996389411 71598.080045389 73746.7041723188 -125605.862517545 29580.2793687685 48224.8559324333 55145.9242034439 60578.9487188793 64063.297981356 66432.4615973765 62744.4879327539 5.17239045641723 3.03878727613917 3.47564636277219 3.51582713796205 3.46357881320534 3.29381816915993 3.01327371623942 2.48366007756271 114.434200814971 2.98787052429898 3.48188745273225 3.51416835694522 3.4659021547398 3.2949954886841 3.00929765018442 2.46752033881998 -7.00651866580382 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17.5280048315111 0.0 8.881784197001252e-16 8.881784197001252e-16 0.0 0.0 3.552713678800501e-15 -3.552713678800501e-15
