 0.00000000E+00 0.12385418E+20 0.12402333E+20 0.12385418E+20 0.12402333E+20 0.11274656E+07 0.11275975E+07 0.13529327E+07 0.13530945E+07 0.10003163E+01 0.10000000E+01 0.18952345E-08 0.00000000E+00
 0.50251256E-02 0.12385418E+20 0.12402048E+20 0.12385418E+20 0.12402048E+20 0.11274656E+07 0.11275691E+07 0.13529327E+07 0.13530603E+07 0.10003163E+01 0.10000285E+01 0.28435068E-04 0.28471119E-04
 0.10050251E-01 0.12384660E+20 0.12401194E+20 0.12384660E+20 0.12401194E+20 0.11273897E+07 0.11274837E+07 0.13528416E+07 0.13529578E+07 0.10002115E+01 0.10001139E+01 0.11373458E-03 0.11388448E-03
 0.15075377E-01 0.12383294E+20 0.12399770E+20 0.12383294E+20 0.12399770E+20 0.11272530E+07 0.11273413E+07 0.13526775E+07 0.13527870E+07 0.10003080E+01 0.10002562E+01 0.25590283E-03 0.25624007E-03
 0.20100503E-01 0.12381343E+20 0.12397777E+20 0.12381343E+20 0.12397777E+20 0.11270577E+07 0.11271420E+07 0.13524432E+07 0.13525479E+07 0.10004884E+01 0.10004555E+01 0.45493838E-03 0.45553791E-03
 0.25125628E-01 0.12378815E+20 0.12395215E+20 0.12378815E+20 0.12395215E+20 0.11268045E+07 0.11268858E+07 0.13521394E+07 0.13522404E+07 0.10007352E+01 0.10007118E+01 0.71084122E-03 0.71177798E-03
 0.30150754E-01 0.12375711E+20 0.12392083E+20 0.12375711E+20 0.12392083E+20 0.11264938E+07 0.11265726E+07 0.13517666E+07 0.13518646E+07 0.10010430E+01 0.10010250E+01 0.10236114E-02 0.10249603E-02
 0.35175879E-01 0.12372035E+20 0.12388382E+20 0.12372035E+20 0.12388382E+20 0.11261258E+07 0.11262025E+07 0.13513249E+07 0.13514204E+07 0.10014099E+01 0.10013951E+01 0.13932488E-02 0.13950848E-02
 0.40201005E-01 0.12367787E+20 0.12384111E+20 0.12367787E+20 0.12384111E+20 0.11257005E+07 0.11257754E+07 0.13508146E+07 0.13509079E+07 0.10018348E+01 0.10018222E+01 0.18197535E-02 0.18221516E-02
 0.45226131E-01 0.12362968E+20 0.12379271E+20 0.12362968E+20 0.12379271E+20 0.11252180E+07 0.11252914E+07 0.13502356E+07 0.13503271E+07 0.10023173E+01 0.10023062E+01 0.23031256E-02 0.23061607E-02
 0.50251256E-01 0.12357578E+20 0.12373862E+20 0.12357578E+20 0.12373862E+20 0.11246784E+07 0.11247504E+07 0.13495881E+07 0.13496780E+07 0.10028572E+01 0.10028471E+01 0.28433649E-02 0.28471119E-02
 0.55276382E-01 0.12351619E+20 0.12367883E+20 0.12351619E+20 0.12367883E+20 0.11240817E+07 0.11241525E+07 0.13488721E+07 0.13489605E+07 0.10034542E+01 0.10034450E+01 0.34404716E-02 0.34450054E-02
 0.60301508E-01 0.12345089E+20 0.12361334E+20 0.12345089E+20 0.12361334E+20 0.11234280E+07 0.11234977E+07 0.13480876E+07 0.13481747E+07 0.10041083E+01 0.10040998E+01 0.40944455E-02 0.40998412E-02
