 0.00000000E+00 0.10066368E+20 0.10063286E+20 0.10066368E+20 0.10063286E+20 0.91751916E+06 0.91493563E+06 0.11005831E+07 0.10979045E+07 0.10004228E+01 0.10000000E+01 0.15895136E-07 0.00000000E+00
 0.50251256E-02 0.10066368E+20 0.10063055E+20 0.10066368E+20 0.10063055E+20 0.91751916E+06 0.91491252E+06 0.11005831E+07 0.10978767E+07 0.10004228E+01 0.10000231E+01 0.23098880E-04 0.23101541E-04
 0.10050251E-01 0.10065752E+20 0.10062361E+20 0.10065752E+20 0.10062361E+20 0.91745696E+06 0.91484322E+06 0.11005085E+07 0.10977936E+07 0.10002704E+01 0.10000924E+01 0.92347835E-04 0.92406166E-04
 0.15075377E-01 0.10064644E+20 0.10061206E+20 0.10064644E+20 0.10061206E+20 0.91734501E+06 0.91472771E+06 0.11003743E+07 0.10976550E+07 0.10003045E+01 0.10002079E+01 0.20778359E-03 0.20791387E-03
 0.20100503E-01 0.10063060E+20 0.10059589E+20 0.10063060E+20 0.10059589E+20 0.91718509E+06 0.91456600E+06 0.11001826E+07 0.10974609E+07 0.10004125E+01 0.10003696E+01 0.36939364E-03 0.36962466E-03
 0.25125628E-01 0.10061008E+20 0.10057510E+20 0.10061008E+20 0.10057510E+20 0.91697780E+06 0.91435809E+06 0.10999341E+07 0.10972114E+07 0.10005777E+01 0.10005775E+01 0.57717798E-03 0.57753854E-03
 0.30150754E-01 0.10058489E+20 0.10054969E+20 0.10058489E+20 0.10054969E+20 0.91672339E+06 0.91410397E+06 0.10996292E+07 0.10969065E+07 0.10007946E+01 0.10008317E+01 0.83113662E-03 0.83165549E-03
 0.35175879E-01 0.10055505E+20 0.10051966E+20 0.10055505E+20 0.10051966E+20 0.91642203E+06 0.91380365E+06 0.10992679E+07 0.10965461E+07 0.10010612E+01 0.10011320E+01 0.11312695E-02 0.11319755E-02
 0.40201005E-01 0.10052057E+20 0.10048501E+20 0.10052057E+20 0.10048501E+20 0.91607379E+06 0.91345713E+06 0.10988505E+07 0.10961303E+07 0.10013763E+01 0.10014785E+01 0.14775768E-02 0.14784987E-02
 0.45226131E-01 0.10048145E+20 0.10044573E+20 0.10048145E+20 0.10044573E+20 0.91567874E+06 0.91306440E+06 0.10983769E+07 0.10956590E+07 0.10017392E+01 0.10018712E+01 0.18700583E-02 0.18712249E-02
 0.50251256E-01 0.10043770E+20 0.10040184E+20 0.10043770E+20 0.10040184E+20 0.91523691E+06 0.91262547E+06 0.10978473E+07 0.10951323E+07 0.10021497E+01 0.10023102E+01 0.23087141E-02 0.23101541E-02
 0.55276382E-01 0.10038933E+20 0.10035333E+20 0.10038933E+20 0.10035333E+20 0.91474833E+06 0.91214034E+06 0.10972616E+07 0.10945501E+07 0.10026074E+01 0.10027953E+01 0.27935442E-02 0.27952865E-02
 0.60301508E-01 0.10033632E+20 0.10030019E+20 0.10033632E+20 0.10030019E+20 0.91421303E+06 0.91160900E+06 0.10966199E+07 0.10939125E+07 0.10031122E+01 0.10033266E+01 0.33245487E-02 0.33266220E-02
 0.65326633E-01 0.10027869E+20 0.10024244E+20 0.10027869E+20 0.10024244E+20 0.91363101E+06 0.91103147E+06 0.10959222E+07 0.10932195E+07 0.10036639E+01 0.10039042E+01 0.39017274E-02 0.39041605E-02
 0.70351759E-01 0.10021644E+20 0.10018007E+20 0.10021644E+20 0.10018007E+20 0.91300230E+06 0.91040772E+06 0.10951685E+07 0.10924710E+07 0.10042626E+01 0.10045279E+01 0.45250804E-02 0.45279021E-02
 0.75376884E-01 0.10014956E+20 0.10011307E+20 0.10014956E+20 0.10011307E+20 0.91232690E+06 0.90973778E+06 0.10943589E+07 0.10916670E+07 0.10049082E+01 0.10051978E+01 0.51946077E-02 0.51978468E-02
 0.80402010E-01 0.10007806E+20 0.10004146E+20 0.10007806E+20 0.10004146E+20 0.91160482E+06 0.90902163E+06 0.10934933E+07 0.10908077E+07 0.10056005E+01 0.10059140E+01 0.59103093E-02 0.59139946E-02
 0.85427136E-01 0.10000194E+20 0.99965221E+19 0.10000194E+20 0.99965221E+19 0.91083606E+06 0.90825928E+06 0.10925717E+07 0.10898928E+07 0.10063397E+01 0.10066763E+01 0.66721852E-02 0.66763455E-02
 0.90452261E-01 0.99921198E+19 0.99884366E+19 0.99921198E+19 0.99884366E+19 0.91002064E+06 0.90745073E+06 0.10915942E+07 0.10889226E+07 0.10071256E+01 0.10074849E+01 0.74802354E-02 0.74848994E-02
 0.95477387E-01 0.99835835E+19 0.99798890E+19 0.99835835E+19 0.99798890E+19 0.90915855E+06 0.90659597E+06 0.10905608E+07 0.10878969E+07 0.10079582E+01 0.10083397E+01 0.83344599E-02 0.83396565E-02
 0.10050251E+00 0.99745852E+19 0.99708794E+19 0.99745852E+19 0.99708794E+19 0.90824981E+06 0.90569501E+06 0.10894714E+07 0.10868157E+07 0.10088376E+01 0.10092406E+01 0.92348587E-02 0.92406166E-02
 0.10552764E+00 0.99651248E+19 0.99614078E+19 0.99651248E+19 0.99614078E+19 0.90729441E+06 0.90474785E+06 0.10883261E+07 0.10856791E+07 0.10097637E+01 0.10101878E+01 0.10181432E-01 0.10187780E-01
 0.11055276E+00 0.99552025E+19 0.99514741E+19 0.99552025E+19 0.99514741E+19 0.90629236E+06 0.90375448E+06 0.10871249E+07 0.10844871E+07 0.10107366E+01 0.10111811E+01 0.11174179E-01 0.11181146E-01
 0.11557789E+00 0.99448182E+19 0.99410784E+19 0.99448182E+19 0.99410784E+19 0.90524367E+06 0.90271491E+06 0.10858678E+07 0.10832396E+07 0.10117561E+01 0.10122207E+01 0.12213101E-01 0.12220715E-01
 0.12060302E+00 0.99339719E+19 0.99302207E+19 0.99339719E+19 0.99302207E+19 0.90414833E+06 0.90162914E+06 0.10845547E+07 0.10819367E+07 0.10128223E+01 0.10133065E+01 0.13298197E-01 0.13306488E-01
