NPSI
  40
MMX
   6
R0EXP
    9.0316560000E-01
B0EXP
    1.4183786000E+00
Raxis
    8.9769709505E-01
PSI
    1.9595369432E+00    1.9772603177E+00    1.9930589609E+00    2.0060106085E+00    2.0153218231E+00
Bmin
    1.4119035438E+00    1.3965326213E+00    1.3809971552E+00    1.3651872676E+00    1.3491256270E+00
    1.3330030059E+00    1.3171330050E+00    1.3018713049E+00    1.2875568772E+00    1.2744906802E+00
    1.2629272998E+00    1.2530611637E+00    1.2449763826E+00    1.2385595260E+00    1.2334764127E+00
    1.2292722742E+00    1.2255276482E+00    1.2219080781E+00    1.2178436729E+00    1.2132088080E+00
    1.2081910166E+00    1.2031691232E+00    1.1982089586E+00    1.1932143246E+00    1.1880872783E+00
    1.1828944535E+00    1.1780378868E+00    1.1737343115E+00    1.1698691887E+00    1.1658413145E+00
    1.1616965156E+00    1.1572408293E+00    1.1524120291E+00    1.1473056295E+00    1.1421207606E+00
    1.1371214882E+00    1.1325539319E+00    1.1286321832E+00    1.1255223969E+00    1.1233448445E+00
q
    8.1848250463E-01    8.5858705074E-01    9.1185597679E-01    9.7638436740E-01    1.0457074117E+00
    1.1114144374E+00    1.1670218551E+00    1.2104082139E+00    1.2431448955E+00    1.2684809111E+00
    1.2900816831E+00    1.3107697895E+00    1.3314169902E+00    1.3513906866E+00    1.3700605126E+00
    1.3877010131E+00    1.4052641239E+00    1.4240284620E+00    1.4473388855E+00    1.4770138592E+00
    1.5131305728E+00    1.5537601537E+00    1.5986630575E+00    1.6490991001E+00    1.7068564293E+00
    1.7722047577E+00    1.8402994911E+00    1.9069672217E+00    1.9725269708E+00    2.0472840143E+00
    2.1319949418E+00    2.2332621087E+00    2.3572122213E+00    2.5081665928E+00    2.6885386228E+00
    2.8978521156E+00    3.1332449326E+00    3.3872740278E+00    3.6444226830E+00    3.8734842031E+00
dqdpsi
    1.6015829763E+02    1.3084553038E+02    9.8738537380E+01    7.8453592671E+01    6.5790767253E+01
    5.1731567844E+01    3.6971253817E+01    2.5447796672E+01    1.8089647202E+01    1.4271517009E+01
    1.3341792345E+01    1.4446324112E+01    1.6553705378E+01    1.8875739702E+01    2.1051919305E+01
    2.3042454309E+01    2.4943915654E+01    2.6888477196E+01    2.9193166468E+01    3.1981520555E+01
    3.5209550392E+01    3.8690385443E+01    4.2420535636E+01    4.6530951201E+01    5.1201334997E+01
    5.6503960504E+01    6.2106169313E+01    6.7709727193E+01    7.3368943898E+01    8.0041792085E+01
    8.7930635931E+01    9.7892240126E+01    1.1100975042E+02    1.2860185072E+02    1.5224066849E+02
    1.8406200476E+02    2.2984522335E+02    2.9758883624E+02    3.7845819797E+02    4.4378188986E+02
p
    1.1887682356E+04    1.1677020883E+04    1.1458789575E+04    1.1327032649E+04    1.1320119880E+04
    1.1392935617E+04    1.1450853696E+04    1.1392740486E+04    1.1145447824E+04    1.0682452827E+04
    1.0040297863E+04    9.3135102924E+03    8.6104378653E+03    8.0004800793E+03    7.4958865868E+03
    7.0707046001E+03    6.6900211377E+03    6.3232646213E+03    5.9159846337E+03    5.4612078968E+03
    4.9847433063E+03    4.5282118116E+03    4.1001316684E+03    3.6940402285E+03    3.3045123785E+03
    2.9387451204E+03    2.6226336577E+03    2.3628824916E+03    2.1451956474E+03    1.9331978377E+03
    1.7298240455E+03    1.5264945400E+03    1.3221382456E+03    1.1216576049E+03    9.3167474135E+02
    7.5869552271E+02    6.0723853857E+02    4.8079563150E+02    3.8220211014E+02    3.1391429778E+02
dpdpsi
   -7.8389522527E+05   -5.5177234545E+05   -2.9935458269E+05   -8.2659939908E+04    4.5248328176E+04
    6.9869069103E+04    1.1178761971E+04   -9.7348151843E+04   -2.2669234164E+05   -3.5220090029E+05
   -4.5078917848E+05   -5.1069616626E+05   -5.3665071706E+05   -5.4141276905E+05   -5.3590271254E+05
   -5.2593782162E+05   -5.1357494566E+05   -4.9905062229E+05   -4.8033834480E+05   -4.5669674372E+05
   -4.2926169614E+05   -4.0074203882E+05   -3.7222327334E+05   -3.4371672731E+05   -3.1517204746E+05
   -2.8745901043E+05   -2.6298253210E+05   -2.4267691204E+05   -2.2566913705E+05   -2.0927114318E+05
   -1.9387791489E+05   -1.7906438951E+05   -1.6508881009E+05   -1.5269987487E+05   -1.4262903857E+05
   -1.3519447182E+05   -1.3025303842E+05   -1.2732508990E+05   -1.2559237334E+05   -1.2451979708E+05
f
    1.2810307593E+00    1.2803552572E+00    1.2792576484E+00    1.2777750138E+00    1.2759564002E+00
    1.2738624137E+00    1.2715646861E+00    1.2691453862E+00    1.2666966460E+00    1.2643188586E+00
    1.2621164107E+00    1.2601856738E+00    1.2585891346E+00    1.2573278020E+00    1.2563411061E+00
    1.2555383186E+00    1.2548365281E+00    1.2541724507E+00    1.2534461329E+00    1.2526462614E+00
    1.2518185086E+00    1.2510337871E+00    1.2503049615E+00    1.2496201826E+00    1.2489705731E+00
    1.2483691827E+00    1.2478589399E+00    1.2474490919E+00    1.2471146987E+00    1.2467997955E+00
    1.2465109569E+00    1.2462393838E+00    1.2459893047E+00    1.2457730311E+00    1.2456018032E+00
    1.2454804145E+00    1.2454048592E+00    1.2453653281E+00    1.2453496623E+00    1.2453465352E+00
dfdpsi
   -2.1343933596E+00   -2.1091286517E+00   -2.0677062719E+00   -2.0109240638E+00   -1.9398986410E+00
   -1.8560968247E+00   -1.7614119416E+00   -1.6582764157E+00   -1.5498102064E+00   -1.4399687420E+00
   -1.3335961711E+00   -1.2360449296E+00   -1.1518169747E+00   -1.0826228152E+00   -1.0266285139E+00
   -9.7971066750E-01   -9.3758485907E-01   -8.9666861391E-01   -8.5061582989E-01   -7.9812662471E-01
   -7.4155617647E-01   -6.8544165700E-01   -6.3073706288E-01   -5.7659058846E-01   -5.2219521224E-01
   -4.6852906427E-01   -4.1980023011E-01   -3.7791405345E-01   -3.4140366187E-01   -3.0453443291E-01
   -2.6791025721E-01   -2.3008589110E-01   -1.9097302567E-01   -1.5180751700E-01   -1.1441812734E-01
   -8.0692942504E-02   -5.1920312546E-02   -2.8805174681E-02   -1.1530566590E-02    0.0000000000E+00
bav
    1.4272672527E+00    1.4272046056E+00    1.4270069632E+00    1.4266040687E+00    1.4259869612E+00
    1.4252373988E+00    1.4245115764E+00    1.4239846188E+00    1.4237975850E+00    1.4240208504E+00
    1.4246240041E+00    1.4254784805E+00    1.4264162086E+00    1.4273072508E+00    1.4281009108E+00
    1.4288137865E+00    1.4294908308E+00    1.4301826859E+00    1.4310037388E+00    1.4319984795E+00
    1.4331489295E+00    1.4343822861E+00    1.4356881243E+00    1.4370999766E+00    1.4386619722E+00
    1.4403749469E+00    1.4421122276E+00    1.4437756955E+00    1.4453821259E+00    1.4471844829E+00
    1.4491954653E+00    1.4515641329E+00    1.4544232738E+00    1.4578661114E+00    1.4619585734E+00
    1.4667394686E+00    1.4722562541E+00    1.4785199663E+00    1.4853515163E+00    1.4919715527E+00
b2av
    2.0372123007E+00    2.0374033503E+00    2.0374762118E+00    2.0372536002E+00    2.0367342440E+00
    2.0361681931E+00    2.0360008749E+00    2.0367076833E+00    2.0386392399E+00    2.0419139672E+00
    2.0463276477E+00    2.0513642207E+00    2.0563948051E+00    2.0609596012E+00    2.0649262684E+00
    2.0684368943E+00    2.0717376154E+00    2.0750840810E+00    2.0790268985E+00    2.0837684088E+00
    2.0892092350E+00    2.0949947596E+00    2.1010690368E+00    2.1075786559E+00    2.1147120377E+00
    2.1224541843E+00    2.1302225681E+00    2.1375848203E+00    2.1446266994E+00    2.1524512062E+00
    2.1610903421E+00    2.1711485767E+00    2.1831282537E+00    2.1973298468E+00    2.2139052392E+00
    2.2328612633E+00    2.2542086979E+00    2.2778078308E+00    2.3028660561E+00    2.3265915135E+00
bi2av
    4.9098299026E-01    4.9129342477E-01    4.9188988747E-01    4.9283803052E-01    4.9416250443E-01
    4.9581975613E-01    4.9770120136E-01    4.9966543299E-01    5.0157217534E-01    5.0330674053E-01
    5.0480048247E-01    5.0603474547E-01    5.0702391385E-01    5.0780173426E-01    5.0841750216E-01
    5.0892857130E-01    5.0938612087E-01    5.0983094534E-01    5.1033357244E-01    5.1091046963E-01
    5.1153822059E-01    5.1216747238E-01    5.1278669912E-01    5.1340378127E-01    5.1402520166E-01
    5.1463549109E-01    5.1518172676E-01    5.1563946909E-01    5.1602392809E-01    5.1639144150E-01
    5.1672625008E-01    5.1702509049E-01    5.1725744306E-01    5.1736414414E-01    5.1726290318E-01
    5.1685368027E-01    5.1602245459E-01    5.1465991396E-01    5.1274008183E-01    5.1053032220E-01
r2av
    8.0590920395E-01    8.0607778519E-01    8.0641212492E-01    8.0697286595E-01    8.0781173532E-01
    8.0893789256E-01    8.1029714305E-01    8.1178746799E-01    8.1329079191E-01    8.1470116634E-01
    8.1594423782E-01    8.1698321242E-01    8.1781311821E-01    8.1845556319E-01    8.1895289576E-01
    8.1935549141E-01    8.1970658940E-01    8.2003837883E-01    8.2040080075E-01    8.2079895285E-01
    8.2120850790E-01    8.2159166847E-01    8.2193873436E-01    8.2225069215E-01    8.2252435607E-01
    8.2274422385E-01    8.2288772111E-01    8.2295550204E-01    8.2296065705E-01    8.2290044750E-01
    8.2275613582E-01    8.2248866658E-01    8.2203472018E-01    8.2131021754E-01    8.2021163546E-01
    8.1861981783E-01    8.1639396269E-01    8.1340295147E-01    8.0965076152E-01    8.0561354854E-01
ri2av
    1.2411282071E+00    1.2417706120E+00    1.2428107018E+00    1.2442127361E+00    1.2459564378E+00
    1.2480686997E+00    1.2506343585E+00    1.2537554149E+00    1.2574913914E+00    1.2618054282E+00
    1.2665204782E+00    1.2713189269E+00    1.2758341679E+00    1.2798114418E+00    1.2832171461E+00
    1.2862083250E+00    1.2890082640E+00    1.2918387682E+00    1.2951660276E+00    1.2991584550E+00
    1.3037282095E+00    1.3085721349E+00    1.3136373458E+00    1.3190379431E+00    1.3249183074E+00
    1.3312509733E+00    1.3375495736E+00    1.3434655617E+00    1.3490748914E+00    1.3552514205E+00
    1.3620034881E+00    1.3697782163E+00    1.3789223559E+00    1.3896091971E+00    1.4018876643E+00
    1.4156950749E+00    1.4309756411E+00    1.4475787352E+00    1.4649306948E+00    1.4811496277E+00
gclass
    1.8657274079E-04    6.9576514044E-04    1.4342597023E-03    2.3117849143E-03    3.2831883810E-03
    4.3585561982E-03    5.5756416511E-03    6.9613594188E-03    8.5080080678E-03    1.0164246270E-02
    1.1828450543E-02    1.3365660399E-02    1.4663606354E-02    1.5685409718E-02    1.6470282046E-02
    1.7092466909E-02    1.7619709277E-02    1.8100539641E-02    1.8601839878E-02    1.9117759598E-02
    1.9602754965E-02    2.0005765192E-02    2.0318518802E-02    2.0544709036E-02    2.0682312154E-02
    2.0723091516E-02    2.0671499032E-02    2.0553848500E-02    2.0391184844E-02    2.0164927223E-02
    1.9872280145E-02    1.9490483183E-02    1.8998049920E-02    1.8386703799E-02    1.7665903355E-02
    1.6865295784E-02    1.6025970959E-02    1.5198980484E-02    1.4444331655E-02    1.3838201873E-02
bgradp
    1.3610105815E+00    1.2974818576E+00    1.2218296647E+00    1.1413655455E+00    1.0661368447E+00
    1.0036857803E+00    9.5658560638E-01    9.2318138029E-01    8.9992773832E-01    8.8317897772E-01
    8.6974945079E-01    8.5743649039E-01    8.4550824514E-01    8.3424980479E-01    8.2396559517E-01
    8.1445998247E-01    8.0519954570E-01    7.9552784384E-01    7.8382682128E-01    7.6941995109E-01
    7.5259391279E-01    7.3454399732E-01    7.1560669321E-01    6.9550712343E-01    6.7388462947E-01
    6.5104876644E-01    6.2890901011E-01    6.0870436302E-01    5.9011523560E-01    5.7031474609E-01
    5.4949175932E-01    5.2659387225E-01    5.0114641451E-01    4.7343197355E-01    4.4426397310E-01
    4.1483694425E-01    3.8633587912E-01    3.5996596453E-01    3.3701590811E-01    3.1917349472E-01
fc
    8.4588501913E-01    7.8353822655E-01    7.3465209327E-01    6.9274254541E-01    6.5535879993E-01
    6.2149761783E-01    5.9079812403E-01    5.6315068593E-01    5.3852091267E-01    5.1690320333E-01
    4.9832002774E-01    4.8280560654E-01    4.7030702131E-01    4.6052402208E-01    4.5286344891E-01
    4.4658953959E-01    4.4105033278E-01    4.3574143238E-01    4.2983485960E-01    4.2317180253E-01
    4.1604784354E-01    4.0901350035E-01    4.0216146698E-01    3.9536008984E-01    3.8848292138E-01
    3.8162837146E-01    3.7532161110E-01    3.6982014061E-01    3.6495216435E-01    3.5995714310E-01
    3.5490678508E-01    3.4958975974E-01    3.4397964662E-01    3.3825915266E-01    3.3274985438E-01
    3.2786361337E-01    3.2400103241E-01    3.2151401952E-01    3.2058324379E-01    3.2098117105E-01
fm1
    1.0955955174E-04    4.0522431051E-04    8.2622905072E-04    1.3143434948E-03    1.8405371559E-03
    2.4105052172E-03    3.0465882977E-03    3.7639665934E-03    4.5571341288E-03    5.3962851158E-03
    6.2258240887E-03    6.9759560900E-03    7.5933215518E-03    8.0657275968E-03    8.4180074440E-03
    8.6889220490E-03    8.9112196254E-03    9.1066199952E-03    9.3007244750E-03    9.4864713799E-03
    9.6416445892E-03    9.7465133405E-03    9.7987598806E-03    9.7987704818E-03    9.7434837487E-03
    9.6306118897E-03    9.4739382053E-03    9.2946269793E-03    9.1018721537E-03    8.8697860040E-03
    8.5984515490E-03    8.2707354725E-03    7.8740735096E-03    7.4076637230E-03    6.8832154620E-03
    6.3246125663E-03    5.7602254661E-03    5.2211359267E-03    4.7403717443E-03    4.3591356329E-03
fm2
    6.2753308580E-09    9.8213884614E-08    4.8383059073E-07    1.4858996488E-06    3.5005790799E-06
    6.9011026873E-06    1.1877483821E-05    1.8311894562E-05    2.5743152040E-05    3.3457768214E-05
    4.0699711264E-05    4.6896363746E-05    5.1785256837E-05    5.5422437285E-05    5.8079532012E-05
    6.0084580238E-05    6.1694684648E-05    6.3068997995E-05    6.4368692956E-05    6.5494964321E-05
    6.6231971113E-05    6.6409718099E-05    6.5983944755E-05    6.4909087517E-05    6.3098316149E-05
    6.0513483081E-05    5.7408555114E-05    5.4111674092E-05    5.0730607103E-05    4.6811225820E-05
    4.2399311824E-05    3.7303911727E-05    3.1515332113E-05    2.5381366568E-05    1.9721964363E-05
    1.5953892535E-05    1.6139105871E-05    2.2918426616E-05    3.8549328154E-05    6.1564218022E-05
fm3
    2.3942499006E-10    6.1356169881E-09    4.3300864331E-08    1.6480455967E-07    4.0761318366E-07
    7.3463834396E-07    1.0612917735E-06    1.3616178511E-06    1.7160749357E-06    2.2718933818E-06
    3.1677069495E-06    4.4416986493E-06    5.9911718720E-06    7.6455432122E-06    9.2846830493E-06
    1.0900655064E-05    1.2569530600E-05    1.4416978467E-05    1.6804496082E-05    1.9993400531E-05
    2.4102041907E-05    2.9021961543E-05    3.4820494066E-05    4.1772194379E-05    5.0277012609E-05
    6.0555547010E-05    7.1947100641E-05    8.3709849206E-05    9.5802891858E-05    1.1014984261E-04
    1.2701561956E-04    1.4785126778E-04    1.7405101798E-04    2.0646125621E-04    2.4500623916E-04
    2.8806459286E-04    3.3227642096E-04    3.7227572338E-04    4.0154309927E-04    4.1562523056E-04
fm4
    8.3043558086E-14    2.6345908512E-12    3.8261017203E-11    2.6014842409E-10    1.0989120221E-09
    3.2860052953E-09    8.0274966257E-09    1.8111660453E-08    4.0123079599E-08    8.5364477100E-08
    1.6592153152E-07    2.8517255191E-07    4.3115288136E-07    5.8364363690E-07    7.2849253153E-07
    8.6368373443E-07    9.9454845756E-07    1.1287415703E-06    1.2857868889E-06    1.4682151312E-06
    1.6615193581E-06    1.8394618923E-06    1.9867441258E-06    2.0912265597E-06    2.1350028639E-06
    2.0939411401E-06    1.9594229202E-06    1.7489924350E-06    1.4779949528E-06    1.1065262707E-06
    6.2605305941E-07    1.8872327897E-09   -7.7804231762E-07   -1.6471197476E-06   -2.3810776004E-06
   -2.4858798357E-06   -1.0793631389E-06    3.1544930535E-06    1.1555888461E-05    2.3717533270E-05
fm5
   -1.4627484012E-14    6.0213000776E-13    9.7516279891E-12    8.1103357471E-11    4.2719361467E-10
    1.5204114324E-09    4.0477743539E-09    8.9619967069E-09    1.8059308495E-08    3.4429464437E-08
    6.1546352687E-08    1.0088983971E-07    1.4989813201E-07    2.0342447269E-07    2.5744625443E-07
    3.1147766780E-07    3.6791242899E-07    4.3102992687E-07    5.1346932717E-07    6.2495376293E-07
    7.7077655824E-07    9.4863026258E-07    1.1629737755E-06    1.4271313298E-06    1.7617870838E-06
    2.1845591085E-06    2.6787008001E-06    3.2193396083E-06    3.8095349601E-06    4.5578610515E-06
    5.5084670002E-06    6.7955696355E-06    8.6031770057E-06    1.1153111853E-05    1.4670486954E-05
    1.9255945858E-05    2.4679409602E-05    3.0092719096E-05    3.4041345894E-05    3.5344090598E-05
fm6
    1.5804122232E-15    3.3537470946E-14    2.0760392627E-14    1.4740413215E-13    6.6317568448E-13
    4.0257292633E-12    1.9804213728E-11    1.0434230568E-10    4.8468603330E-10    1.8013119926E-09
    5.2985404438E-09    1.2473518694E-08    2.4032655450E-08    3.9189017511E-08    5.6617504527E-08
    7.5740134366E-08    9.7164312711E-08    1.2249823110E-07    1.5722625269E-07    2.0617607018E-07
    2.7204656033E-07    3.5308326520E-07    4.4935724364E-07    5.6345679915E-07    6.9853289659E-07
    8.5259277477E-07    1.0096093508E-06    1.1555920203E-06    1.2883061573E-06    1.4230977000E-06
    1.5510020339E-06    1.6655494479E-06    1.7462195236E-06    1.7587983408E-06    1.6731477945E-06
    1.5126161536E-06    1.4556671486E-06    1.9742076045E-06    3.7871264236E-06    7.0893049628E-06
